#EntrezID	Name	DisLabel	DisScore	ProcLabel	ProcScore	Combined	Conflict?
933	CD22	Unlabeled	0.500000	Positive	1.000000	0.500000	NO
6285	S100B	Unlabeled	1.000000	Unlabeled	0.500000	0.500000	NO
5170	PDPK1	Unlabeled	0.500000	Positive	1.000000	0.500000	NO
6271	S100A1	Positive	1.000000	Unlabeled	0.500000	0.500000	NO
23401	FRAT2	Unlabeled	1.000000	Unlabeled	0.500000	0.500000	NO
923	CD6	Unlabeled	0.500000	Positive	1.000000	0.500000	NO
10023	FRAT1	Positive	1.000000	Unlabeled	0.500000	0.500000	NO
4987	OPRL1	Unlabeled	0.500000	Unlabeled	1.000000	0.500000	NO
753	LDLRAD4	Unlabeled	1.000000	Unlabeled	0.500000	0.500000	NO
3730	ANOS1	Positive	1.000000	Unlabeled	0.500000	0.500000	NO
3690	ITGB3	Unlabeled	0.500000	Positive	1.000000	0.500000	NO
55816	DOK5	Unlabeled	1.000000	Unlabeled	0.500000	0.500000	NO
23345	SYNE1	Unlabeled	0.632389	Unlabeled	0.784751	0.496268	NO
51162	EGFL7	Positive	1.000000	Unlabeled	0.474389	0.474389	NO
8986	RPS6KA4	Positive	1.000000	Unlabeled	0.469133	0.469133	NO
63941	NECAB3	Positive	1.000000	Unlabeled	0.468818	0.468818	NO
599	BCL2L2	Unlabeled	0.574504	Unlabeled	0.766083	0.440118	NO
8991	SELENBP1	Positive	1.000000	Unlabeled	0.434704	0.434704	NO
5610	EIF2AK2	Positive	1.000000	Unlabeled	0.423520	0.423520	NO
8482	SEMA7A	Positive	1.000000	Unlabeled	0.421787	0.421787	NO
8874	ARHGEF7	Unlabeled	0.417582	Positive	1.000000	0.417582	NO
8525	DGKZ	Positive	1.000000	Unlabeled	0.410700	0.410700	NO
1465	CSRP1	Positive	1.000000	Unlabeled	0.407964	0.407964	NO
51762	RAB8B	Positive	1.000000	Unlabeled	0.407226	0.407226	NO
89795	NAV3	Unlabeled	0.467387	Unlabeled	0.867324	0.405376	NO
23089	PEG10	Positive	1.000000	Unlabeled	0.403615	0.403615	NO
2558	GABRA5	Positive	1.000000	Unlabeled	0.402488	0.402488	NO
330	BIRC3	Positive	1.000000	Unlabeled	0.393793	0.393793	NO
4974	OMG	Positive	1.000000	Unlabeled	0.391888	0.391888	NO
22848	AAK1	Unlabeled	0.479390	Unlabeled	0.812929	0.389710	NO
79095	C9orf16	Positive	1.000000	Unlabeled	0.388881	0.388881	NO
399665	FAM102A	Unlabeled	1.000000	Unlabeled	0.388881	0.388881	NO
54587	MXRA8	Positive	1.000000	Unlabeled	0.385585	0.385585	NO
5127	CDK16	Positive	1.000000	Unlabeled	0.382812	0.382812	NO
51257	MARCH2	Positive	1.000000	Unlabeled	0.382132	0.382132	NO
199731	CADM4	Unlabeled	0.579873	Unlabeled	0.657859	0.381475	NO
170463	SSBP4	Positive	1.000000	Unlabeled	0.368266	0.368266	NO
23603	CORO1C	Positive	1.000000	Unlabeled	0.365487	0.365487	NO
23130	ATG2A	Unlabeled	1.000000	Unlabeled	0.359625	0.359625	NO
11152	WDR45	Positive	1.000000	Unlabeled	0.359625	0.359625	NO
79754	ASB13	Positive	1.000000	Unlabeled	0.353832	0.353832	NO
4213	MEIS3P1	Positive	1.000000	Unlabeled	0.352819	0.352819	NO
6198	RPS6KB1	Unlabeled	0.351475	Positive	1.000000	0.351475	NO
5908	RAP1B	Unlabeled	0.350677	Positive	1.000000	0.350677	NO
9991	PTBP3	Positive	1.000000	Unlabeled	0.346579	0.346579	NO
8545	CGGBP1	Unlabeled	1.000000	Unlabeled	0.346579	0.346579	NO
11316	COPE	Positive	1.000000	Unlabeled	0.341326	0.341326	NO
54726	OTUD4	Positive	1.000000	Unlabeled	0.338622	0.338622	NO
10445	MCRS1	Positive	1.000000	Unlabeled	0.331398	0.331398	NO
5579	PRKCB	Unlabeled	0.322162	Positive	1.000000	0.322162	NO
868	CBLB	Unlabeled	0.320809	Positive	1.000000	0.320809	NO
10298	PAK4	Unlabeled	0.320513	Positive	1.000000	0.320513	NO
138162	C9orf116	Positive	1.000000	Unlabeled	0.316623	0.316623	NO
2869	GRK5	Unlabeled	0.575877	Unlabeled	0.547203	0.315122	NO
5520	PPP2R2A	Unlabeled	0.313992	Positive	1.000000	0.313992	NO
10500	SEMA6C	Unlabeled	1.000000	Unlabeled	0.310890	0.310890	NO
79716	NPEPL1	Unlabeled	1.000000	Unlabeled	0.310890	0.310890	NO
3338	DNAJC4	Positive	1.000000	Unlabeled	0.310890	0.310890	NO
57664	PLEKHA4	Unlabeled	1.000000	Unlabeled	0.310890	0.310890	NO
64598	MOSPD3	Unlabeled	1.000000	Unlabeled	0.310890	0.310890	NO
84966	IGSF21	Unlabeled	1.000000	Unlabeled	0.309547	0.309547	NO
56144	PCDHA4	Positive	1.000000	Unlabeled	0.309547	0.309547	NO
10522	DEAF1	Positive	1.000000	Unlabeled	0.309285	0.309285	NO
54805	CNNM2	Unlabeled	0.309199	Unlabeled	1.000000	0.309199	NO
22874	PLEKHA6	Unlabeled	0.309199	Unlabeled	1.000000	0.309199	NO
2065	ERBB3	Unlabeled	0.309199	Positive	1.000000	0.309199	NO
5753	PTK6	Unlabeled	0.309199	Unlabeled	1.000000	0.309199	NO
23157	SEPT6	Unlabeled	0.309079	Unlabeled	1.000000	0.309079	NO
26999	CYFIP2	Unlabeled	0.309079	Positive	1.000000	0.309079	NO
27291	R3HCC1L	Unlabeled	0.308625	Unlabeled	1.000000	0.308625	NO
10672	GNA13	Unlabeled	0.308625	Positive	1.000000	0.308625	NO
64743	WDR13	Positive	1.000000	Unlabeled	0.306827	0.306827	NO
4154	MBNL1	Positive	1.000000	Unlabeled	0.303986	0.303986	NO
57157	PHTF2	Unlabeled	1.000000	Unlabeled	0.303986	0.303986	NO
5500	PPP1CB	Unlabeled	0.301359	Positive	1.000000	0.301359	NO
5290	PIK3CA	Unlabeled	0.300568	Positive	1.000000	0.300568	NO
1027	CDKN1B	Unlabeled	0.299790	Positive	1.000000	0.299790	NO
9320	TRIP12	Positive	1.000000	Unlabeled	0.299367	0.299367	NO
2475	MTOR	Unlabeled	0.299294	Positive	1.000000	0.299294	NO
57521	RPTOR	Unlabeled	0.299294	Unlabeled	1.000000	0.299294	NO
4659	PPP1R12A	Unlabeled	0.297230	Positive	1.000000	0.297230	NO
55466	DNAJA4	Positive	1.000000	Unlabeled	0.297053	0.297053	NO
10097	ACTR2	Unlabeled	0.296666	Positive	1.000000	0.296666	NO
23411	SIRT1	Positive	1.000000	Unlabeled	0.294443	0.294443	NO
5906	RAP1A	Unlabeled	0.293664	Positive	1.000000	0.293664	NO
135	ADORA2A	Unlabeled	1.000000	Unlabeled	0.293354	0.293354	NO
1813	DRD2	Positive	1.000000	Unlabeled	0.293354	0.293354	NO
5820	PVT1	Unlabeled	1.000000	Unlabeled	0.293354	0.293354	NO
22847	ZNF507	Positive	1.000000	Unlabeled	0.290341	0.290341	NO
5927	KDM5A	Positive	1.000000	Unlabeled	0.289931	0.289931	NO
10116	FEM1B	Positive	1.000000	Unlabeled	0.288295	0.288295	NO
23191	CYFIP1	Unlabeled	0.286696	Positive	1.000000	0.286696	NO
6093	ROCK1	Unlabeled	0.286532	Positive	1.000000	0.286532	NO
5747	PTK2	Unlabeled	0.285646	Positive	1.000000	0.285646	NO
116	ADCYAP1	Positive	1.000000	Unlabeled	0.282902	0.282902	NO
5921	RASA1	Unlabeled	0.282199	Positive	1.000000	0.282199	NO
5360	PLTP	Unlabeled	1.000000	Unlabeled	0.282117	0.282117	NO
348	APOE	Positive	1.000000	Unlabeled	0.282117	0.282117	NO
2	A2M	Unlabeled	1.000000	Unlabeled	0.282117	0.282117	NO
8826	IQGAP1	Unlabeled	0.281384	Positive	1.000000	0.281384	NO
56245	C21orf62	Positive	1.000000	Unlabeled	0.280219	0.280219	NO
23483	TGDS	Unlabeled	0.278872	Unlabeled	1.000000	0.278872	NO
4690	NCK1	Unlabeled	0.278872	Positive	1.000000	0.278872	NO
8910	SGCE	Unlabeled	0.542490	Unlabeled	0.512467	0.278008	NO
5074	PAWR	Unlabeled	0.277794	Unlabeled	1.000000	0.277794	NO
22800	RRAS2	Unlabeled	0.277794	Positive	1.000000	0.277794	NO
6776	STAT5A	Unlabeled	0.277189	Positive	1.000000	0.277189	NO
1399	CRKL	Unlabeled	0.277189	Positive	1.000000	0.277189	NO
8394	PIP5K1A	Unlabeled	0.277124	Positive	1.000000	0.277124	NO
7803	PTP4A1	Positive	1.000000	Unlabeled	0.276733	0.276733	NO
9878	TOX4	Positive	1.000000	Unlabeled	0.275715	0.275715	NO
54602	NDFIP2	Unlabeled	0.274984	Unlabeled	1.000000	0.274984	NO
5728	PTEN	Unlabeled	0.274984	Positive	1.000000	0.274984	NO
4734	NEDD4	Unlabeled	0.274984	Unlabeled	1.000000	0.274984	NO
10092	ARPC5	Unlabeled	0.274548	Positive	1.000000	0.274548	NO
23200	ATP11B	Positive	1.000000	Unlabeled	0.273672	0.273672	NO
57140	RNPEPL1	Unlabeled	0.715158	Unlabeled	0.382319	0.273418	NO
5062	PAK2	Unlabeled	0.272980	Positive	1.000000	0.272980	NO
382	ARF6	Unlabeled	0.272707	Positive	1.000000	0.272707	NO
394	ARHGAP5	Unlabeled	0.270673	Positive	1.000000	0.270673	NO
23760	PITPNB	Positive	1.000000	Unlabeled	0.269300	0.269300	NO
1457	CSNK2A1	Unlabeled	0.268283	Positive	1.000000	0.268283	NO
80306	MED28	Positive	1.000000	Unlabeled	0.268083	0.268083	NO
998	CDC42	Unlabeled	0.267868	Positive	1.000000	0.267868	NO
10435	CDC42EP2	Unlabeled	0.267868	Unlabeled	1.000000	0.267868	NO
79139	DERL1	Positive	1.000000	Unlabeled	0.265779	0.265779	NO
9877	ZC3H11A	Positive	1.000000	Unlabeled	0.265647	0.265647	NO
80055	PGAP1	Positive	1.000000	Unlabeled	0.265643	0.265643	NO
5515	PPP2CA	Unlabeled	0.264650	Positive	1.000000	0.264650	NO
23533	PIK3R5	Unlabeled	0.264400	Positive	1.000000	0.264400	NO
167227	DCP2	Positive	1.000000	Unlabeled	0.264140	0.264140	NO
5501	PPP1CC	Unlabeled	0.263863	Positive	1.000000	0.263863	NO
10096	ACTR3	Unlabeled	0.263446	Positive	1.000000	0.263446	NO
6416	MAP2K4	Unlabeled	0.263017	Positive	1.000000	0.263017	NO
2185	PTK2B	Unlabeled	0.261740	Positive	1.000000	0.261740	NO
5033	P4HA1	Positive	1.000000	Unlabeled	0.260905	0.260905	NO
26136	TES	Unlabeled	0.260618	Unlabeled	1.000000	0.260618	NO
9931	HELZ	Positive	1.000000	Unlabeled	0.260466	0.260466	NO
55544	RBM38	Unlabeled	0.631059	Unlabeled	0.412084	0.260049	NO
8658	TNKS	Positive	1.000000	Unlabeled	0.259790	0.259790	NO
9862	MED24	Unlabeled	1.000000	Unlabeled	0.259127	0.259127	NO
55588	MED29	Positive	1.000000	Unlabeled	0.259127	0.259127	NO
9477	MED20	Unlabeled	1.000000	Unlabeled	0.259127	0.259127	NO
1398	CRK	Unlabeled	0.258122	Positive	1.000000	0.258122	NO
136319	MTPN	Unlabeled	0.257794	Unlabeled	1.000000	0.257794	NO
2342	FNTB	Unlabeled	0.257794	Unlabeled	1.000000	0.257794	NO
5594	MAPK1	Unlabeled	0.257794	Positive	1.000000	0.257794	NO
64795	RMND5A	Positive	1.000000	Unlabeled	0.257789	0.257789	NO
26232	FBXO2	Unlabeled	0.257770	Unlabeled	1.000000	0.257770	NO
1308	COL17A1	Unlabeled	0.257770	Unlabeled	1.000000	0.257770	NO
3691	ITGB4	Unlabeled	0.257770	Positive	1.000000	0.257770	NO
9414	TJP2	Unlabeled	0.257161	Positive	1.000000	0.257161	NO
5584	PRKCI	Unlabeled	0.256156	Positive	1.000000	0.256156	NO
6655	SOS2	Unlabeled	0.255041	Positive	1.000000	0.255041	NO
140890	SREK1	Positive	1.000000	Unlabeled	0.254096	0.254096	NO
8087	FXR1	Positive	1.000000	Unlabeled	0.252424	0.252424	NO
2043	EPHA4	Unlabeled	0.251956	Unlabeled	1.000000	0.251956	NO
5295	PIK3R1	Unlabeled	0.251956	Positive	1.000000	0.251956	NO
30011	SH3KBP1	Unlabeled	0.251956	Unlabeled	1.000000	0.251956	NO
8976	WASL	Unlabeled	0.251880	Positive	1.000000	0.251880	NO
7430	EZR	Unlabeled	0.251293	Positive	1.000000	0.251293	NO
10285	SMNDC1	Positive	1.000000	Unlabeled	0.251054	0.251054	NO
23396	PIP5K1C	Unlabeled	0.250747	Positive	1.000000	0.250747	NO
27328	PCDH11X	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
64396	GMCL2	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
83666	PARP9	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
22918	CD93	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
340371	NRBP2	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
9789	SPCS2	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
4105	MAGEA6	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
56124	PCDHB12	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
153733	CCDC112	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
5049	PAFAH1B2	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
10569	SLU7	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
27111	SDCBP2	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
6317	SERPINB3	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
57119	EPPIN	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
10044	SH2D3C	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
2577	GAGE5	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
10278	EFS	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
6280	S100A9	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
10481	HOXB13	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
27345	KCNMB4	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
116987	AGAP1	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
2983	GUCY1B1	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
28755	TRAC	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
57135	DAZ4	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
4223	MEOX2	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
8871	SYNJ2	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
26276	VPS33B	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
5645	PRSS2	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
387680	WASHC2A	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
53938	PPIL3	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
51463	GPR89B	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
3170	FOXA2	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
653519	GPR89A	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
57602	USP36	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
6318	SERPINB4	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
2982	GUCY1A1	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
810	CALML3	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
5646	PRSS3	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
653268	AGAP7P	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
10859	LILRB1	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
56919	DHX33	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
7010	TEK	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
54858	PGPEP1	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
151636	DTX3L	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
32	ACACB	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
79730	NSUN7	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
7056	THBD	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
119016	AGAP4	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
4629	MYH11	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	YES
7753	ZNF202	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
25888	ZNF473	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
285	ANGPT2	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
9423	NTN1	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
1646	AKR1C2	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
57447	NDRG2	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
8362	HIST1H4K	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
1617	DAZ1	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
57054	DAZ3	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
55211	DPPA4	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
90990	KIFC2	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
79736	TEFM	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
72	ACTG2	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
1630	DCC	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
441951	ZFAS1	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
56125	PCDHB11	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
253725	WASHC2C	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
8653	DDX3Y	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
23406	COTL1	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
30818	KCNIP3	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
6279	S100A8	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
23228	PLCL2	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
54458	PRR13	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
84663	84663	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
4102	MAGEA3	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
374618	TEX9	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
6373	CXCL11	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
8363	HIST1H4J	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
28639	TRBC1	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
5071	PRKN	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
284	ANGPT1	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
83259	PCDH11Y	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
57126	CD177	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
5266	PI3	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
51280	GOLM1	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
275	AMT	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
8644	AKR1C3	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
79874	RABEP2	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
80726	IQCN	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
7216	TRO	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
56658	TRIM39	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
81888	HYI	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
2124	EVI2B	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
10235	RASGRP2	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
2313	FLI1	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
11025	LILRB3	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
151987	PPP4R2	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
2123	EVI2A	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
5542	PRB1	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
7325	UBE2E2	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
55671	PPP4R3A	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
1645	AKR1C1	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
4485	MST1	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
576	ADGRB2	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
3627	CXCL10	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
63894	VIPAS39	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
57540	DISP3	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
7432	VIP	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
114915	EPB41L4A-AS1	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
2824	GPM6B	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
151871	DPPA2	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
6837	MED22	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
5544	PRB3	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
1618	DAZL	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
240	ALOX5	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
6590	SLPI	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
7073	TIAL1	Positive	1.000000	Unlabeled	0.248840	0.248840	NO
64397	ZNF106	Unlabeled	0.248683	Unlabeled	1.000000	0.248683	NO
324	APC	Unlabeled	0.248683	Positive	1.000000	0.248683	NO
7016	TESK1	Unlabeled	0.662474	Unlabeled	0.373259	0.247274	NO
5894	RAF1	Unlabeled	0.246214	Positive	1.000000	0.246214	NO
83746	L3MBTL2	Unlabeled	1.000000	Unlabeled	0.246204	0.246204	NO
10914	PAPOLA	Positive	1.000000	Unlabeled	0.246204	0.246204	NO
92912	UBE2Q2	Unlabeled	1.000000	Unlabeled	0.246204	0.246204	NO
55274	PHF10	Unlabeled	1.000000	Unlabeled	0.246204	0.246204	NO
5058	PAK1	Unlabeled	0.246096	Positive	1.000000	0.246096	NO
11231	SEC63	Positive	1.000000	Unlabeled	0.246026	0.246026	NO
492	ATP2B3	Unlabeled	0.351286	Unlabeled	0.700210	0.245974	NO
6777	STAT5B	Unlabeled	0.245879	Positive	1.000000	0.245879	NO
207	AKT1	Unlabeled	0.245663	Positive	1.000000	0.245663	NO
5601	MAPK9	Unlabeled	0.245015	Positive	1.000000	0.245015	NO
7511	XPNPEP1	Unlabeled	0.245015	Unlabeled	1.000000	0.245015	NO
2886	GRB7	Unlabeled	0.293447	Unlabeled	0.833078	0.244464	NO
2057	EPOR	Unlabeled	0.447507	Unlabeled	0.546148	0.244405	NO
5605	MAP2K2	Unlabeled	0.244035	Positive	1.000000	0.244035	NO
5604	MAP2K1	Unlabeled	0.242741	Positive	1.000000	0.242741	NO
2037	EPB41L2	Unlabeled	0.242518	Positive	1.000000	0.242518	NO
3655	ITGA6	Unlabeled	0.241987	Positive	1.000000	0.241987	NO
8573	CASK	Unlabeled	0.241821	Positive	1.000000	0.241821	NO
50848	F11R	Unlabeled	0.241821	Positive	1.000000	0.241821	NO
8861	LDB1	Unlabeled	0.655770	Unlabeled	0.368266	0.241498	NO
596	BCL2	Unlabeled	0.241186	Positive	1.000000	0.241186	NO
9564	BCAR1	Unlabeled	0.240668	Positive	1.000000	0.240668	NO
55870	ASH1L	Unlabeled	0.420064	Unlabeled	0.572474	0.240476	NO
113251	LARP4	Positive	1.000000	Unlabeled	0.238916	0.238916	NO
1495	CTNNA1	Unlabeled	0.237953	Positive	1.000000	0.237953	NO
5516	PPP2CB	Unlabeled	0.237250	Positive	1.000000	0.237250	NO
55740	ENAH	Unlabeled	0.237139	Positive	1.000000	0.237139	NO
7514	XPO1	Positive	1.000000	Unlabeled	0.236963	0.236963	NO
2275	FHL3	Unlabeled	0.420829	Unlabeled	0.562922	0.236894	NO
1912	PHC2	Unlabeled	0.420829	Unlabeled	0.562922	0.236894	NO
369	ARAF	Unlabeled	0.236579	Positive	1.000000	0.236579	NO
253260	RICTOR	Unlabeled	0.299294	Unlabeled	0.789827	0.236390	NO
3189	HNRNPH3	Positive	1.000000	Unlabeled	0.234903	0.234903	NO
57188	ADAMTSL3	Positive	1.000000	Unlabeled	0.232623	0.232623	NO
23568	ARL2BP	Unlabeled	0.232480	Unlabeled	1.000000	0.232480	NO
5879	RAC1	Unlabeled	0.232480	Positive	1.000000	0.232480	NO
64398	MPP5	Unlabeled	0.230309	Positive	1.000000	0.230309	NO
57799	RAB40C	Positive	1.000000	Unlabeled	0.229764	0.229764	NO
9644	SH3PXD2A	Unlabeled	0.229115	Positive	1.000000	0.229115	NO
2932	GSK3B	Unlabeled	0.229069	Positive	1.000000	0.229069	NO
10616	RBCK1	Unlabeled	0.372737	Unlabeled	0.613515	0.228680	NO
