#EntrezID	Name	DisLabel	DisScore	ProcLabel	ProcScore	Combined	Conflict?
56603	CYP26B1	Positive	1.000000	Unlabeled	0.399863	0.399863	NO
9750	RIPOR2	Positive	1.000000	Unlabeled	0.399325	0.399325	NO
5625	PRODH	Positive	1.000000	Unlabeled	0.398109	0.398109	NO
84866	TMEM25	Unlabeled	1.000000	Unlabeled	0.397103	0.397103	NO
91252	SLC39A13	Positive	1.000000	Unlabeled	0.397103	0.397103	NO
8986	RPS6KA4	Positive	1.000000	Unlabeled	0.391920	0.391920	NO
113026	PLCD3	Unlabeled	1.000000	Unlabeled	0.391920	0.391920	NO
57188	ADAMTSL3	Positive	1.000000	Unlabeled	0.390351	0.390351	NO
220441	RNF152	Unlabeled	1.000000	Unlabeled	0.390351	0.390351	NO
64399	HHIP	Unlabeled	1.000000	Unlabeled	0.390351	0.390351	NO
23089	PEG10	Positive	1.000000	Unlabeled	0.389721	0.389721	NO
1465	CSRP1	Positive	1.000000	Unlabeled	0.388041	0.388041	NO
2788	GNG7	Positive	1.000000	Unlabeled	0.386958	0.386958	NO
56143	PCDHA5	Positive	1.000000	Unlabeled	0.383284	0.383284	NO
390616	ANKRD34C	Positive	1.000000	Unlabeled	0.382136	0.382136	NO
3356	HTR2A	Positive	1.000000	Unlabeled	0.381944	0.381944	NO
8646	CHRD	Positive	1.000000	Unlabeled	0.380555	0.380555	NO
64236	PDLIM2	Positive	1.000000	Unlabeled	0.380240	0.380240	NO
51621	KLF13	Positive	1.000000	Unlabeled	0.379824	0.379824	NO
22881	ANKRD6	Positive	1.000000	Unlabeled	0.378200	0.378200	NO
51162	EGFL7	Positive	1.000000	Unlabeled	0.377671	0.377671	NO
6374	CXCL5	Unlabeled	1.000000	Unlabeled	0.374155	0.374155	NO
3552	IL1A	Positive	1.000000	Unlabeled	0.374155	0.374155	NO
6948	TCN2	Positive	1.000000	Unlabeled	0.373218	0.373218	NO
9957	HS3ST1	Positive	1.000000	Unlabeled	0.372827	0.372827	NO
56146	PCDHA2	Positive	1.000000	Unlabeled	0.372294	0.372294	NO
92	ACVR2A	Positive	1.000000	Unlabeled	0.372256	0.372256	NO
84532	ACSS1	Positive	1.000000	Unlabeled	0.372077	0.372077	NO
221895	JAZF1	Positive	1.000000	Unlabeled	0.371463	0.371463	NO
4213	MEIS3P1	Positive	1.000000	Unlabeled	0.371423	0.371423	NO
2558	GABRA5	Positive	1.000000	Unlabeled	0.371368	0.371368	NO
57182	ANKRD50	Positive	1.000000	Unlabeled	0.370579	0.370579	NO
105	ADARB2	Positive	1.000000	Unlabeled	0.368396	0.368396	NO
57799	RAB40C	Positive	1.000000	Unlabeled	0.367102	0.367102	NO
84620	ST6GAL2	Unlabeled	1.000000	Unlabeled	0.366151	0.366151	NO
56899	ANKS1B	Positive	1.000000	Unlabeled	0.366151	0.366151	NO
162394	SLFN5	Positive	1.000000	Unlabeled	0.365477	0.365477	NO
79412	KREMEN2	Positive	1.000000	Unlabeled	0.364840	0.364840	NO
4974	OMG	Positive	1.000000	Unlabeled	0.360586	0.360586	NO
23138	N4BP3	Positive	1.000000	Unlabeled	0.360142	0.360142	NO
138162	C9orf116	Positive	1.000000	Unlabeled	0.360026	0.360026	NO
8658	TNKS	Positive	1.000000	Unlabeled	0.359660	0.359660	NO
147807	ZNF524	Unlabeled	1.000000	Unlabeled	0.358717	0.358717	NO
85026	ARRDC1-AS1	Unlabeled	1.000000	Unlabeled	0.358717	0.358717	NO
124935	SLC43A2	Unlabeled	1.000000	Unlabeled	0.358717	0.358717	NO
3338	DNAJC4	Positive	1.000000	Unlabeled	0.358717	0.358717	NO
54814	QPCTL	Unlabeled	1.000000	Unlabeled	0.358717	0.358717	NO
604	BCL6	Positive	1.000000	Unlabeled	0.357645	0.357645	NO
80055	PGAP1	Positive	1.000000	Unlabeled	0.356127	0.356127	NO
27185	DISC1	Positive	1.000000	Unlabeled	0.354934	0.354934	NO
285025	CCDC141	Unlabeled	1.000000	Unlabeled	0.354934	0.354934	NO
23761	PISD	Positive	1.000000	Unlabeled	0.353392	0.353392	NO
22847	ZNF507	Positive	1.000000	Unlabeled	0.351787	0.351787	NO
8835	SOCS2	Positive	1.000000	Unlabeled	0.351408	0.351408	NO
84458	LCOR	Positive	1.000000	Unlabeled	0.351076	0.351076	NO
5127	CDK16	Positive	1.000000	Unlabeled	0.349898	0.349898	NO
330	BIRC3	Positive	1.000000	Unlabeled	0.349831	0.349831	NO
10522	DEAF1	Positive	1.000000	Unlabeled	0.349466	0.349466	NO
55466	DNAJA4	Positive	1.000000	Unlabeled	0.347885	0.347885	NO
338761	C1QL4	Unlabeled	1.000000	Unlabeled	0.347104	0.347104	NO
57020	VPS35L	Unlabeled	1.000000	Unlabeled	0.347104	0.347104	NO
1808	DPYSL2	Positive	1.000000	Unlabeled	0.347104	0.347104	NO
392479	KRT8P17	Unlabeled	1.000000	Unlabeled	0.346479	0.346479	NO
343	AQP8	Unlabeled	1.000000	Unlabeled	0.346479	0.346479	NO
1768	DNAH6	Unlabeled	1.000000	Unlabeled	0.346479	0.346479	NO
1813	DRD2	Positive	1.000000	Unlabeled	0.346479	0.346479	NO
9501	RPH3AL	Unlabeled	1.000000	Unlabeled	0.346479	0.346479	NO
389677	RBM12B	Positive	1.000000	Unlabeled	0.345887	0.345887	NO
8525	DGKZ	Positive	1.000000	Unlabeled	0.345771	0.345771	NO
11152	WDR45	Positive	1.000000	Unlabeled	0.345725	0.345725	NO
23603	CORO1C	Positive	1.000000	Unlabeled	0.345570	0.345570	NO
51762	RAB8B	Positive	1.000000	Unlabeled	0.344013	0.344013	NO
114984	FLYWCH2	Positive	1.000000	Unlabeled	0.343973	0.343973	NO
3698	ITIH2	Positive	1.000000	Unlabeled	0.343318	0.343318	NO
116	ADCYAP1	Positive	1.000000	Unlabeled	0.342429	0.342429	NO
1774	DNASE1L1	Positive	1.000000	Unlabeled	0.342335	0.342335	NO
83450	DRC3	Positive	1.000000	Unlabeled	0.341929	0.341929	NO
63941	NECAB3	Positive	1.000000	Unlabeled	0.341241	0.341241	NO
10023	FRAT1	Positive	1.000000	Unlabeled	0.340445	0.340445	NO
6540	SLC6A13	Positive	1.000000	Unlabeled	0.339462	0.339462	NO
8482	SEMA7A	Positive	1.000000	Unlabeled	0.339418	0.339418	NO
56829	ZC3HAV1	Positive	1.000000	Unlabeled	0.337900	0.337900	NO
8991	SELENBP1	Positive	1.000000	Unlabeled	0.337462	0.337462	NO
85452	CFAP74	Positive	1.000000	Unlabeled	0.337161	0.337161	NO
5610	EIF2AK2	Positive	1.000000	Unlabeled	0.336464	0.336464	NO
10855	HPSE	Unlabeled	1.000000	Unlabeled	0.336281	0.336281	NO
9991	PTBP3	Positive	1.000000	Unlabeled	0.336280	0.336280	NO
84919	PPP1R15B	Positive	1.000000	Unlabeled	0.336005	0.336005	NO
149041	RC3H1	Positive	1.000000	Unlabeled	0.335930	0.335930	NO
162427	RETREG3	Positive	1.000000	Unlabeled	0.335650	0.335650	NO
363	AQP6	Positive	1.000000	Unlabeled	0.334789	0.334789	NO
56145	PCDHA3	Positive	1.000000	Unlabeled	0.334484	0.334484	NO
79095	C9orf16	Positive	1.000000	Unlabeled	0.333735	0.333735	NO
51257	MARCH2	Positive	1.000000	Unlabeled	0.332828	0.332828	NO
6870	TACR3	Positive	1.000000	Unlabeled	0.328539	0.328539	NO
56245	C21orf62	Positive	1.000000	Unlabeled	0.328402	0.328402	NO
55103	RALGPS2	Positive	1.000000	Unlabeled	0.327587	0.327587	NO
10116	FEM1B	Positive	1.000000	Unlabeled	0.325206	0.325206	NO
30815	ST6GALNAC6	Positive	1.000000	Unlabeled	0.324958	0.324958	NO
246175	CNOT6L	Positive	1.000000	Unlabeled	0.323993	0.323993	NO
94160	ABCC12	Positive	1.000000	Unlabeled	0.323799	0.323799	NO
29068	ZBTB44	Positive	1.000000	Unlabeled	0.322335	0.322335	NO
92597	MOB1B	Positive	1.000000	Unlabeled	0.322227	0.322227	NO
9931	HELZ	Positive	1.000000	Unlabeled	0.321379	0.321379	NO
54726	OTUD4	Positive	1.000000	Unlabeled	0.319792	0.319792	NO
56144	PCDHA4	Positive	1.000000	Unlabeled	0.318886	0.318886	NO
1135	CHRNA2	Positive	1.000000	Unlabeled	0.318271	0.318271	NO
5927	KDM5A	Positive	1.000000	Unlabeled	0.318236	0.318236	NO
57600	FNIP2	Positive	1.000000	Unlabeled	0.317220	0.317220	NO
6271	S100A1	Positive	1.000000	Unlabeled	0.315808	0.315808	NO
401551	WDR38	Unlabeled	1.000000	Unlabeled	0.315524	0.315524	NO
93010	B3GNT7	Unlabeled	1.000000	Unlabeled	0.315524	0.315524	NO
85442	KNDC1	Positive	1.000000	Unlabeled	0.315524	0.315524	NO
6988	TCTA	Positive	1.000000	Unlabeled	0.314436	0.314436	NO
11316	COPE	Positive	1.000000	Unlabeled	0.314268	0.314268	NO
5033	P4HA1	Positive	1.000000	Unlabeled	0.313408	0.313408	NO
50650	ARHGEF3	Positive	1.000000	Unlabeled	0.313148	0.313148	NO
9878	TOX4	Positive	1.000000	Unlabeled	0.311891	0.311891	NO
129303	TMEM150A	Unlabeled	1.000000	Unlabeled	0.310024	0.310024	NO
92305	TMEM129	Positive	1.000000	Unlabeled	0.310024	0.310024	NO
7803	PTP4A1	Positive	1.000000	Unlabeled	0.307890	0.307890	NO
153222	CREBRF	Positive	1.000000	Unlabeled	0.307854	0.307854	NO
5010	CLDN11	Unlabeled	0.307382	Positive	1.000000	0.307382	NO
60495	HPSE2	Positive	1.000000	Unlabeled	0.305039	0.305039	NO
64743	WDR13	Positive	1.000000	Unlabeled	0.304510	0.304510	NO
84572	GNPTG	Positive	1.000000	Unlabeled	0.302907	0.302907	NO
403314	APOBEC4	Positive	1.000000	Unlabeled	0.302780	0.302780	NO
64795	RMND5A	Positive	1.000000	Unlabeled	0.302669	0.302669	NO
4154	MBNL1	Positive	1.000000	Unlabeled	0.302185	0.302185	NO
79754	ASB13	Positive	1.000000	Unlabeled	0.301521	0.301521	NO
79671	NLRX1	Positive	1.000000	Unlabeled	0.301043	0.301043	NO
55152	DALRD3	Positive	1.000000	Unlabeled	0.299893	0.299893	NO
9320	TRIP12	Positive	1.000000	Unlabeled	0.299823	0.299823	NO
64116	SLC39A8	Positive	1.000000	Unlabeled	0.299170	0.299170	NO
23411	SIRT1	Positive	1.000000	Unlabeled	0.298875	0.298875	NO
85460	ZNF518B	Positive	1.000000	Unlabeled	0.298848	0.298848	NO
55033	FKBP14	Positive	1.000000	Unlabeled	0.298253	0.298253	NO
23760	PITPNB	Positive	1.000000	Unlabeled	0.296809	0.296809	NO
3699	ITIH3	Positive	1.000000	Unlabeled	0.296251	0.296251	NO
64320	RNF25	Positive	1.000000	Unlabeled	0.295635	0.295635	NO
2561	GABRB2	Positive	1.000000	Unlabeled	0.295246	0.295246	NO
9877	ZC3H11A	Positive	1.000000	Unlabeled	0.294945	0.294945	NO
79139	DERL1	Positive	1.000000	Unlabeled	0.293573	0.293573	NO
10445	MCRS1	Positive	1.000000	Unlabeled	0.293117	0.293117	NO
23200	ATP11B	Positive	1.000000	Unlabeled	0.292783	0.292783	NO
55728	N4BP2	Positive	1.000000	Unlabeled	0.292214	0.292214	NO
7073	TIAL1	Positive	1.000000	Unlabeled	0.291608	0.291608	NO
55004	LAMTOR1	Positive	1.000000	Unlabeled	0.291135	0.291135	NO
57223	PPP4R3B	Positive	1.000000	Unlabeled	0.290948	0.290948	NO
140890	SREK1	Positive	1.000000	Unlabeled	0.289653	0.289653	NO
170463	SSBP4	Positive	1.000000	Unlabeled	0.289378	0.289378	NO
80313	LRRC27	Unlabeled	1.000000	Unlabeled	0.289378	0.289378	NO
139065	SLITRK4	Positive	1.000000	Unlabeled	0.288541	0.288541	NO
167227	DCP2	Positive	1.000000	Unlabeled	0.287672	0.287672	NO
216	ALDH1A1	Positive	1.000000	Unlabeled	0.287367	0.287367	NO
11320	MGAT4A	Positive	1.000000	Unlabeled	0.287260	0.287260	NO
79947	DHDDS	Positive	1.000000	Unlabeled	0.286712	0.286712	NO
57472	CNOT6	Positive	1.000000	Unlabeled	0.286356	0.286356	NO
11231	SEC63	Positive	1.000000	Unlabeled	0.286279	0.286279	NO
4160	MC4R	Positive	1.000000	Unlabeled	0.284674	0.284674	NO
90485	ZNF835	Positive	1.000000	Unlabeled	0.284469	0.284469	NO
80306	MED28	Positive	1.000000	Unlabeled	0.283440	0.283440	NO
10285	SMNDC1	Positive	1.000000	Unlabeled	0.283417	0.283417	NO
63905	MANBAL	Positive	1.000000	Unlabeled	0.283367	0.283367	NO
113251	LARP4	Positive	1.000000	Unlabeled	0.283261	0.283261	NO
8087	FXR1	Positive	1.000000	Unlabeled	0.282204	0.282204	NO
10914	PAPOLA	Positive	1.000000	Unlabeled	0.281513	0.281513	NO
65094	JMJD4	Positive	1.000000	Unlabeled	0.279746	0.279746	NO
64792	IFT22	Positive	1.000000	Unlabeled	0.278489	0.278489	NO
55844	PPP2R2D	Unlabeled	0.277577	Positive	1.000000	0.277577	NO
6944	VPS72	Positive	1.000000	Unlabeled	0.276962	0.276962	NO
7514	XPO1	Positive	1.000000	Unlabeled	0.274423	0.274423	NO
3189	HNRNPH3	Positive	1.000000	Unlabeled	0.273979	0.273979	NO
154007	SNRNP48	Positive	1.000000	Unlabeled	0.272287	0.272287	NO
55346	TCP11L1	Unlabeled	0.389403	Unlabeled	0.693376	0.270003	NO
54884	RETSAT	Positive	1.000000	Unlabeled	0.268893	0.268893	NO
2058	EPRS	Positive	1.000000	Unlabeled	0.268598	0.268598	NO
3192	HNRNPU	Positive	1.000000	Unlabeled	0.268487	0.268487	NO
63826	SRR	Positive	1.000000	Unlabeled	0.267249	0.267249	NO
8539	API5	Positive	1.000000	Unlabeled	0.265761	0.265761	NO
4673	NAP1L1	Positive	1.000000	Unlabeled	0.264816	0.264816	NO
79071	ELOVL6	Positive	1.000000	Unlabeled	0.264588	0.264588	NO
1869	E2F1	Positive	1.000000	Unlabeled	0.264265	0.264265	NO
347862	GATD1	Positive	1.000000	Unlabeled	0.263692	0.263692	NO
55588	MED29	Positive	1.000000	Unlabeled	0.263481	0.263481	NO
3320	HSP90AA1	Positive	1.000000	Unlabeled	0.263257	0.263257	NO
84275	SLC25A33	Positive	1.000000	Unlabeled	0.262651	0.262651	NO
11052	CPSF6	Positive	1.000000	Unlabeled	0.262596	0.262596	NO
159090	FAM122B	Positive	1.000000	Unlabeled	0.262376	0.262376	NO
387882	C12orf75	Unlabeled	1.000000	Unlabeled	0.262376	0.262376	NO
201255	LRRC45	Unlabeled	1.000000	Unlabeled	0.262001	0.262001	NO
89958	SAPCD2	Positive	1.000000	Unlabeled	0.262001	0.262001	NO
10146	G3BP1	Positive	1.000000	Unlabeled	0.261721	0.261721	NO
293	SLC25A6	Positive	1.000000	Unlabeled	0.261029	0.261029	NO
10068	IL18BP	Unlabeled	0.441465	Unlabeled	0.591279	0.261029	NO
29086	BABAM1	Positive	1.000000	Unlabeled	0.260001	0.260001	NO
6198	RPS6KB1	Unlabeled	0.258242	Positive	1.000000	0.258242	NO
2667	GDI2P1	Unlabeled	0.258242	Unlabeled	1.000000	0.258242	NO
5201	PFDN1	Positive	1.000000	Unlabeled	0.258215	0.258215	NO
6751	SSTR1	Unlabeled	0.384795	Unlabeled	0.667905	0.257007	NO
135	ADORA2A	Unlabeled	0.746432	Unlabeled	0.343655	0.256515	NO
10884	MRPS30	Positive	1.000000	Unlabeled	0.254595	0.254595	NO
64925	CCDC71	Positive	1.000000	Unlabeled	0.254226	0.254226	NO
79929	MAP6D1	Unlabeled	1.000000	Unlabeled	0.254226	0.254226	NO
5290	PIK3CA	Unlabeled	0.251459	Positive	1.000000	0.251459	NO
1399	CRKL	Unlabeled	0.251169	Positive	1.000000	0.251169	NO
730909	730909	Unlabeled	0.408302	Unlabeled	0.614190	0.250775	NO
8531	YBX3	Unlabeled	0.250599	Positive	1.000000	0.250599	NO
56104	PCDHGB1	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
151354	FAM84A	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
1470	CST2	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
389541	LAMTOR4	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
8641	PCDHGB4	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
729092	AGAP5	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
192286	HIGD2A	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
55112	WDR60	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
100008586	GAGE12F	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
389524	GTF2IRD2B	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
165918	RNF168	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
3823	KLRC3	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
253769	WDR27	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
84163	GTF2IRD2	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
8338	HIST2H2AC	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
23668	UBBP2	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
653602	653602	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
83756	TAS1R3	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
1469	CST1	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
285093	RTP5	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
3822	KLRC2	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
1472	CST4	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
200765	TIGD1	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
56102	PCDHGB3	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
130916	MTERF4	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
56099	PCDHGB7	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
7455	ZAN	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
80835	TAS1R1	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
728404	728404	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
7315	UBBP1	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
100132399	GAGE12D	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
5908	RAP1B	Unlabeled	0.249887	Positive	1.000000	0.249887	NO
117145	THEM4	Unlabeled	1.000000	Unlabeled	0.248213	0.248213	NO
56647	BCCIP	Positive	1.000000	Unlabeled	0.248213	0.248213	NO
23624	CBLC	Unlabeled	0.247052	Positive	1.000000	0.247052	NO
10460	TACC3	Positive	1.000000	Unlabeled	0.246864	0.246864	NO
56138	PCDHA11	Unlabeled	0.245921	Unlabeled	1.000000	0.245921	NO
1398	CRK	Unlabeled	0.245921	Positive	1.000000	0.245921	NO
5062	PAK2	Unlabeled	0.245864	Positive	1.000000	0.245864	NO
10097	ACTR2	Unlabeled	0.245268	Positive	1.000000	0.245268	NO
5595	MAPK3	Unlabeled	0.244976	Positive	1.000000	0.244976	NO
10672	GNA13	Unlabeled	0.244910	Positive	1.000000	0.244910	NO
5584	PRKCI	Unlabeled	0.244878	Positive	1.000000	0.244878	NO
4659	PPP1R12A	Unlabeled	0.244699	Positive	1.000000	0.244699	NO
1457	CSNK2A1	Unlabeled	0.244023	Positive	1.000000	0.244023	NO
6093	ROCK1	Unlabeled	0.243849	Positive	1.000000	0.243849	NO
8440	NCK2	Unlabeled	0.243828	Positive	1.000000	0.243828	NO
5520	PPP2R2A	Unlabeled	0.243828	Positive	1.000000	0.243828	NO
5291	PIK3CB	Unlabeled	0.243785	Positive	1.000000	0.243785	NO
90019	SYT8	Unlabeled	0.607438	Unlabeled	0.400925	0.243537	NO
328	APEX1	Positive	1.000000	Unlabeled	0.243536	0.243536	NO
5728	PTEN	Unlabeled	0.243388	Positive	1.000000	0.243388	NO
83448	PUS7L	Positive	1.000000	Unlabeled	0.242018	0.242018	NO
9475	ROCK2	Unlabeled	0.241484	Positive	1.000000	0.241484	NO
1027	CDKN1B	Unlabeled	0.240303	Positive	1.000000	0.240303	NO
84681	HINT2	Positive	1.000000	Unlabeled	0.240270	0.240270	NO
5906	RAP1A	Unlabeled	0.239725	Positive	1.000000	0.239725	NO
117177	RAB3IP	Positive	1.000000	Unlabeled	0.239716	0.239716	NO
8826	IQGAP1	Unlabeled	0.239148	Positive	1.000000	0.239148	NO
394	ARHGAP5	Unlabeled	0.238785	Positive	1.000000	0.238785	NO
1073	CFL2	Unlabeled	0.238587	Positive	1.000000	0.238587	NO
382	ARF6	Unlabeled	0.237508	Positive	1.000000	0.237508	NO
157310	PEBP4	Unlabeled	0.237341	Unlabeled	1.000000	0.237341	NO
5894	RAF1	Unlabeled	0.237341	Positive	1.000000	0.237341	NO
5500	PPP1CB	Unlabeled	0.237225	Positive	1.000000	0.237225	NO
22800	RRAS2	Unlabeled	0.237150	Positive	1.000000	0.237150	NO
4636	MYL5	Unlabeled	0.236797	Positive	1.000000	0.236797	NO
80310	PDGFD	Unlabeled	0.236734	Positive	1.000000	0.236734	NO
4690	NCK1	Unlabeled	0.236649	Positive	1.000000	0.236649	NO
25896	INTS7	Positive	1.000000	Unlabeled	0.236578	0.236578	NO
4301	AFDN	Unlabeled	0.235784	Positive	1.000000	0.235784	NO
8874	ARHGEF7	Unlabeled	0.235590	Positive	1.000000	0.235590	NO
5515	PPP2CA	Unlabeled	0.235453	Positive	1.000000	0.235453	NO
63923	TNN	Unlabeled	0.235361	Positive	1.000000	0.235361	NO
5921	RASA1	Unlabeled	0.235357	Positive	1.000000	0.235357	NO
9022	CLIC3	Unlabeled	0.556258	Unlabeled	0.422737	0.235151	NO
5747	PTK2	Unlabeled	0.234748	Positive	1.000000	0.234748	NO
6416	MAP2K4	Unlabeled	0.234662	Positive	1.000000	0.234662	NO
27134	TJP3	Unlabeled	0.234053	Positive	1.000000	0.234053	NO
80775	TMEM177	Positive	1.000000	Unlabeled	0.234033	0.234033	NO
10096	ACTR3	Unlabeled	0.233341	Positive	1.000000	0.233341	NO
7430	EZR	Unlabeled	0.233288	Positive	1.000000	0.233288	NO
6237	RRAS	Unlabeled	0.232889	Positive	1.000000	0.232889	NO
5501	PPP1CC	Unlabeled	0.232851	Positive	1.000000	0.232851	NO
868	CBLB	Unlabeled	0.232829	Positive	1.000000	0.232829	NO
64398	MPP5	Unlabeled	0.232355	Positive	1.000000	0.232355	NO
84152	PPP1R1B	Positive	1.000000	Unlabeled	0.231764	0.231764	NO
58480	RHOU	Unlabeled	0.231607	Unlabeled	1.000000	0.231607	NO
10319	LAMC3	Unlabeled	0.231587	Positive	1.000000	0.231587	NO
1366	CLDN7	Unlabeled	0.231303	Positive	1.000000	0.231303	NO
5594	MAPK1	Unlabeled	0.231254	Positive	1.000000	0.231254	NO
8976	WASL	Unlabeled	0.230458	Positive	1.000000	0.230458	NO
2768	GNA12	Unlabeled	0.230065	Positive	1.000000	0.230065	NO
3688	ITGB1	Unlabeled	0.230027	Positive	1.000000	0.230027	NO
2932	GSK3B	Unlabeled	0.229931	Positive	1.000000	0.229931	NO
2151	F2RL2	Unlabeled	0.578271	Unlabeled	0.396951	0.229545	NO
5604	MAP2K1	Unlabeled	0.229036	Positive	1.000000	0.229036	NO
998	CDC42	Unlabeled	0.228924	Positive	1.000000	0.228924	NO
55561	CDC42BPG	Unlabeled	0.228924	Unlabeled	1.000000	0.228924	NO
4512	COX1	Unlabeled	0.228924	Unlabeled	1.000000	0.228924	NO
7476	WNT7A	Unlabeled	0.604917	Unlabeled	0.378297	0.228838	NO
10092	ARPC5	Unlabeled	0.228470	Positive	1.000000	0.228470	NO
214	ALCAM	Unlabeled	0.228039	Positive	1.000000	0.228039	NO
10787	NCKAP1	Unlabeled	0.227961	Positive	1.000000	0.227961	NO
3655	ITGA6	Unlabeled	0.227154	Positive	1.000000	0.227154	NO
6655	SOS2	Unlabeled	0.226640	Positive	1.000000	0.226640	NO
94030	LRRC4B	Unlabeled	0.226224	Positive	1.000000	0.226224	NO
