#EntrezID	Name	DisLabel	DisScore	ProcLabel	ProcScore	Combined	Conflict?
5878	RAB5C	Positive	1.000000	Unlabeled	0.463854	0.463854	NO
27113	BBC3	Unlabeled	0.647440	Unlabeled	0.704107	0.455867	NO
92	ACVR2A	Positive	1.000000	Unlabeled	0.454933	0.454933	NO
6624	FSCN1	Positive	1.000000	Unlabeled	0.454291	0.454291	NO
2558	GABRA5	Positive	1.000000	Unlabeled	0.454020	0.454020	NO
54587	MXRA8	Positive	1.000000	Unlabeled	0.451076	0.451076	NO
5639	PRRG2	Positive	1.000000	Unlabeled	0.449087	0.449087	NO
1032	CDKN2D	Unlabeled	0.610670	Unlabeled	0.723855	0.442037	NO
2	A2M	Unlabeled	0.677193	Unlabeled	0.636768	0.431215	NO
57188	ADAMTSL3	Positive	1.000000	Unlabeled	0.430570	0.430570	NO
79671	NLRX1	Positive	1.000000	Unlabeled	0.429988	0.429988	NO
3699	ITIH3	Positive	1.000000	Unlabeled	0.426476	0.426476	NO
56829	ZC3HAV1	Positive	1.000000	Unlabeled	0.424704	0.424704	NO
170463	SSBP4	Positive	1.000000	Unlabeled	0.423714	0.423714	NO
8986	RPS6KA4	Positive	1.000000	Unlabeled	0.421831	0.421831	NO
23138	N4BP3	Positive	1.000000	Unlabeled	0.420583	0.420583	NO
8476	CDC42BPA	Positive	1.000000	Unlabeled	0.415623	0.415623	NO
8531	YBX3	Unlabeled	0.412015	Positive	1.000000	0.412015	NO
5610	EIF2AK2	Positive	1.000000	Unlabeled	0.410856	0.410856	NO
84687	PPP1R9B	Unlabeled	0.605944	Unlabeled	0.677520	0.410539	NO
2555	GABRA2	Unlabeled	0.620344	Unlabeled	0.656188	0.407062	NO
55194	EVA1B	Unlabeled	0.593250	Unlabeled	0.685563	0.406710	NO
57182	ANKRD50	Positive	1.000000	Unlabeled	0.406057	0.406057	NO
27185	DISC1	Positive	1.000000	Unlabeled	0.402699	0.402699	NO
348	APOE	Positive	1.000000	Unlabeled	0.400963	0.400963	NO
11309	SLCO2B1	Unlabeled	1.000000	Unlabeled	0.400963	0.400963	NO
363	AQP6	Positive	1.000000	Unlabeled	0.399738	0.399738	NO
79096	C11orf49	Unlabeled	0.609748	Unlabeled	0.642474	0.391747	NO
1160	CKMT2	Positive	1.000000	Unlabeled	0.390023	0.390023	NO
50855	PARD6A	Unlabeled	0.388725	Positive	1.000000	0.388725	NO
6870	TACR3	Positive	1.000000	Unlabeled	0.386344	0.386344	NO
5127	CDK16	Positive	1.000000	Unlabeled	0.385658	0.385658	NO
55004	LAMTOR1	Positive	1.000000	Unlabeled	0.385263	0.385263	NO
51246	SHISA5	Unlabeled	1.000000	Unlabeled	0.385263	0.385263	NO
8482	SEMA7A	Positive	1.000000	Unlabeled	0.378350	0.378350	NO
11152	WDR45	Positive	1.000000	Unlabeled	0.377437	0.377437	NO
604	BCL6	Positive	1.000000	Unlabeled	0.377204	0.377204	NO
9750	RIPOR2	Positive	1.000000	Unlabeled	0.377030	0.377030	NO
10522	DEAF1	Positive	1.000000	Unlabeled	0.376091	0.376091	NO
8525	DGKZ	Positive	1.000000	Unlabeled	0.374637	0.374637	NO
51762	RAB8B	Positive	1.000000	Unlabeled	0.372908	0.372908	NO
2056	EPO	Unlabeled	1.000000	Unlabeled	0.370589	0.370589	NO
80325	ABTB1	Unlabeled	1.000000	Unlabeled	0.370589	0.370589	NO
285596	FAM153A	Unlabeled	1.000000	Unlabeled	0.370589	0.370589	NO
2658	GDF2	Unlabeled	1.000000	Unlabeled	0.370589	0.370589	NO
3338	DNAJC4	Positive	1.000000	Unlabeled	0.370589	0.370589	NO
65010	SLC26A6	Unlabeled	1.000000	Unlabeled	0.370589	0.370589	NO
2875	GPT	Unlabeled	1.000000	Unlabeled	0.370589	0.370589	NO
79816	TLE6	Unlabeled	1.000000	Unlabeled	0.370589	0.370589	NO
54785	BORCS6	Unlabeled	1.000000	Unlabeled	0.370589	0.370589	NO
130814	PQLC3	Unlabeled	1.000000	Unlabeled	0.370589	0.370589	NO
56145	PCDHA3	Positive	1.000000	Unlabeled	0.370540	0.370540	NO
7554	ZNF8	Unlabeled	1.000000	Unlabeled	0.369949	0.369949	NO
22847	ZNF507	Positive	1.000000	Unlabeled	0.369949	0.369949	NO
85476	GFM1	Unlabeled	1.000000	Unlabeled	0.369949	0.369949	NO
51035	UBXN1	Unlabeled	0.575491	Unlabeled	0.638253	0.367309	NO
118424	UBE2J2	Unlabeled	1.000000	Unlabeled	0.366796	0.366796	NO
55152	DALRD3	Positive	1.000000	Unlabeled	0.366796	0.366796	NO
4213	MEIS3P1	Positive	1.000000	Unlabeled	0.366331	0.366331	NO
63941	NECAB3	Positive	1.000000	Unlabeled	0.365224	0.365224	NO
4974	OMG	Positive	1.000000	Unlabeled	0.362008	0.362008	NO
84919	PPP1R15B	Positive	1.000000	Unlabeled	0.361912	0.361912	NO
1465	CSRP1	Positive	1.000000	Unlabeled	0.361748	0.361748	NO
8369	HIST1H4G	Unlabeled	1.000000	Unlabeled	0.361659	0.361659	NO
1813	DRD2	Positive	1.000000	Unlabeled	0.361659	0.361659	NO
135	ADORA2A	Unlabeled	1.000000	Unlabeled	0.361659	0.361659	NO
79935	CNTD2	Unlabeled	1.000000	Unlabeled	0.361659	0.361659	NO
10633	RASL10A	Unlabeled	1.000000	Unlabeled	0.361659	0.361659	NO
1735	DIO3	Unlabeled	1.000000	Unlabeled	0.361659	0.361659	NO
1572	CYP2F1	Unlabeled	1.000000	Unlabeled	0.361659	0.361659	NO
51257	MARCH2	Positive	1.000000	Unlabeled	0.356838	0.356838	NO
51162	EGFL7	Positive	1.000000	Unlabeled	0.355961	0.355961	NO
1135	CHRNA2	Positive	1.000000	Unlabeled	0.355531	0.355531	NO
23603	CORO1C	Positive	1.000000	Unlabeled	0.354693	0.354693	NO
64236	PDLIM2	Positive	1.000000	Unlabeled	0.353076	0.353076	NO
55466	DNAJA4	Positive	1.000000	Unlabeled	0.350706	0.350706	NO
79095	C9orf16	Positive	1.000000	Unlabeled	0.347804	0.347804	NO
8440	NCK2	Unlabeled	0.343259	Positive	1.000000	0.343259	NO
9991	PTBP3	Positive	1.000000	Unlabeled	0.342781	0.342781	NO
56886	UGGT1	Unlabeled	1.000000	Unlabeled	0.342781	0.342781	NO
162427	RETREG3	Positive	1.000000	Unlabeled	0.342627	0.342627	NO
3698	ITIH2	Positive	1.000000	Unlabeled	0.342204	0.342204	NO
1774	DNASE1L1	Positive	1.000000	Unlabeled	0.342172	0.342172	NO
10023	FRAT1	Positive	1.000000	Unlabeled	0.342074	0.342074	NO
116	ADCYAP1	Positive	1.000000	Unlabeled	0.339828	0.339828	NO
5291	PIK3CB	Unlabeled	0.338695	Positive	1.000000	0.338695	NO
596	BCL2	Unlabeled	0.334654	Positive	1.000000	0.334654	NO
403314	APOBEC4	Positive	1.000000	Unlabeled	0.333267	0.333267	NO
330	BIRC3	Positive	1.000000	Unlabeled	0.332423	0.332423	NO
51621	KLF13	Positive	1.000000	Unlabeled	0.332387	0.332387	NO
1272	CNTN1	Unlabeled	0.332034	Positive	1.000000	0.332034	NO
390616	ANKRD34C	Positive	1.000000	Unlabeled	0.331361	0.331361	NO
11316	COPE	Positive	1.000000	Unlabeled	0.329577	0.329577	NO
9931	HELZ	Positive	1.000000	Unlabeled	0.328744	0.328744	NO
2561	GABRB2	Positive	1.000000	Unlabeled	0.327260	0.327260	NO
56144	PCDHA4	Positive	1.000000	Unlabeled	0.326924	0.326924	NO
6988	TCTA	Positive	1.000000	Unlabeled	0.326527	0.326527	NO
92597	MOB1B	Positive	1.000000	Unlabeled	0.323826	0.323826	NO
1808	DPYSL2	Positive	1.000000	Unlabeled	0.323664	0.323664	NO
6540	SLC6A13	Positive	1.000000	Unlabeled	0.322630	0.322630	NO
84458	LCOR	Positive	1.000000	Unlabeled	0.319397	0.319397	NO
5927	KDM5A	Positive	1.000000	Unlabeled	0.318358	0.318358	NO
64743	WDR13	Positive	1.000000	Unlabeled	0.317690	0.317690	NO
83862	TMEM120A	Unlabeled	1.000000	Unlabeled	0.317690	0.317690	NO
389677	RBM12B	Positive	1.000000	Unlabeled	0.315930	0.315930	NO
55033	FKBP14	Positive	1.000000	Unlabeled	0.315412	0.315412	NO
6198	RPS6KB1	Unlabeled	0.314792	Positive	1.000000	0.314792	NO
8658	TNKS	Positive	1.000000	Unlabeled	0.309121	0.309121	NO
5033	P4HA1	Positive	1.000000	Unlabeled	0.307955	0.307955	NO
80055	PGAP1	Positive	1.000000	Unlabeled	0.306319	0.306319	NO
79754	ASB13	Positive	1.000000	Unlabeled	0.304680	0.304680	NO
9320	TRIP12	Positive	1.000000	Unlabeled	0.300864	0.300864	NO
8874	ARHGEF7	Unlabeled	0.300299	Positive	1.000000	0.300299	NO
80306	MED28	Positive	1.000000	Unlabeled	0.300171	0.300171	NO
54726	OTUD4	Positive	1.000000	Unlabeled	0.299435	0.299435	NO
8991	SELENBP1	Positive	1.000000	Unlabeled	0.298862	0.298862	NO
10445	MCRS1	Positive	1.000000	Unlabeled	0.296138	0.296138	NO
7803	PTP4A1	Positive	1.000000	Unlabeled	0.294608	0.294608	NO
4154	MBNL1	Positive	1.000000	Unlabeled	0.294199	0.294199	NO
10116	FEM1B	Positive	1.000000	Unlabeled	0.292501	0.292501	NO
7802	DNALI1	Unlabeled	1.000000	Unlabeled	0.290762	0.290762	NO
138162	C9orf116	Positive	1.000000	Unlabeled	0.290761	0.290761	NO
9877	ZC3H11A	Positive	1.000000	Unlabeled	0.288958	0.288958	NO
6093	ROCK1	Unlabeled	0.287946	Positive	1.000000	0.287946	NO
5728	PTEN	Unlabeled	0.287783	Positive	1.000000	0.287783	NO
23411	SIRT1	Positive	1.000000	Unlabeled	0.286717	0.286717	NO
23760	PITPNB	Positive	1.000000	Unlabeled	0.284790	0.284790	NO
7073	TIAL1	Positive	1.000000	Unlabeled	0.284327	0.284327	NO
64795	RMND5A	Positive	1.000000	Unlabeled	0.283980	0.283980	NO
140890	SREK1	Positive	1.000000	Unlabeled	0.282212	0.282212	NO
5290	PIK3CA	Unlabeled	0.281576	Positive	1.000000	0.281576	NO
79139	DERL1	Positive	1.000000	Unlabeled	0.280117	0.280117	NO
26999	CYFIP2	Unlabeled	0.280030	Positive	1.000000	0.280030	NO
84900	RNFT2	Unlabeled	0.280030	Unlabeled	1.000000	0.280030	NO
10097	ACTR2	Unlabeled	0.279755	Positive	1.000000	0.279755	NO
5595	MAPK3	Unlabeled	0.279051	Positive	1.000000	0.279051	NO
84275	SLC25A33	Positive	1.000000	Unlabeled	0.278463	0.278463	NO
10672	GNA13	Unlabeled	0.278376	Positive	1.000000	0.278376	NO
5908	RAP1B	Unlabeled	0.278051	Positive	1.000000	0.278051	NO
1288	COL4A6	Unlabeled	0.277827	Positive	1.000000	0.277827	NO
9475	ROCK2	Unlabeled	0.277003	Positive	1.000000	0.277003	NO
958	CD40	Unlabeled	0.276158	Positive	1.000000	0.276158	NO
167227	DCP2	Positive	1.000000	Unlabeled	0.275960	0.275960	NO
9815	GIT2	Unlabeled	0.275800	Unlabeled	1.000000	0.275800	NO
5062	PAK2	Unlabeled	0.275800	Positive	1.000000	0.275800	NO
8532	CPZ	Unlabeled	0.662242	Unlabeled	0.415813	0.275369	NO
56138	PCDHA11	Unlabeled	0.275229	Unlabeled	1.000000	0.275229	NO
1398	CRK	Unlabeled	0.275229	Positive	1.000000	0.275229	NO
56141	PCDHA7	Unlabeled	0.275229	Unlabeled	1.000000	0.275229	NO
84572	GNPTG	Positive	1.000000	Unlabeled	0.274859	0.274859	NO
23200	ATP11B	Positive	1.000000	Unlabeled	0.274689	0.274689	NO
5747	PTK2	Unlabeled	0.273942	Positive	1.000000	0.273942	NO
23539	SLC16A8	Unlabeled	0.458382	Unlabeled	0.595332	0.272889	NO
8394	PIP5K1A	Unlabeled	0.272768	Positive	1.000000	0.272768	NO
85452	CFAP74	Positive	1.000000	Unlabeled	0.272510	0.272510	NO
56245	C21orf62	Positive	1.000000	Unlabeled	0.272081	0.272081	NO
4659	PPP1R12A	Unlabeled	0.271718	Positive	1.000000	0.271718	NO
10285	SMNDC1	Positive	1.000000	Unlabeled	0.270629	0.270629	NO
1027	CDKN1B	Unlabeled	0.269294	Positive	1.000000	0.269294	NO
6206	RPS12	Unlabeled	0.466344	Unlabeled	0.571841	0.266675	NO
11231	SEC63	Positive	1.000000	Unlabeled	0.266530	0.266530	NO
55757	UGGT2	Unlabeled	1.000000	Unlabeled	0.266530	0.266530	NO
8087	FXR1	Positive	1.000000	Unlabeled	0.266314	0.266314	NO
8826	IQGAP1	Unlabeled	0.266125	Positive	1.000000	0.266125	NO
5584	PRKCI	Unlabeled	0.265920	Positive	1.000000	0.265920	NO
5170	PDPK1	Unlabeled	0.265491	Positive	1.000000	0.265491	NO
57472	CNOT6	Positive	1.000000	Unlabeled	0.264060	0.264060	NO
57606	SLAIN2	Unlabeled	1.000000	Unlabeled	0.264037	0.264037	NO
171586	ABHD3	Unlabeled	1.000000	Unlabeled	0.264037	0.264037	NO
10914	PAPOLA	Positive	1.000000	Unlabeled	0.264037	0.264037	NO
92305	TMEM129	Positive	1.000000	Unlabeled	0.264013	0.264013	NO
6248	RSC1A1	Unlabeled	1.000000	Unlabeled	0.263784	0.263784	NO
113251	LARP4	Positive	1.000000	Unlabeled	0.263784	0.263784	NO
4232	MEST	Unlabeled	0.592551	Unlabeled	0.444931	0.263644	NO
5921	RASA1	Unlabeled	0.263469	Positive	1.000000	0.263469	NO
5500	PPP1CB	Unlabeled	0.263356	Positive	1.000000	0.263356	NO
817	CAMK2D	Unlabeled	0.262865	Positive	1.000000	0.262865	NO
868	CBLB	Unlabeled	0.261766	Positive	1.000000	0.261766	NO
64116	SLC39A8	Positive	1.000000	Unlabeled	0.261634	0.261634	NO
2567	GABRG3	Unlabeled	0.596357	Unlabeled	0.438666	0.261602	NO
50650	ARHGEF3	Positive	1.000000	Unlabeled	0.261588	0.261588	NO
4690	NCK1	Unlabeled	0.261156	Positive	1.000000	0.261156	NO
369	ARAF	Unlabeled	0.261022	Positive	1.000000	0.261022	NO
29780	PARVB	Unlabeled	0.260896	Positive	1.000000	0.260896	NO
8396	PIP4K2B	Unlabeled	0.260703	Positive	1.000000	0.260703	NO
84376	HOOK3	Unlabeled	0.259966	Unlabeled	1.000000	0.259966	NO
394	ARHGAP5	Unlabeled	0.259966	Positive	1.000000	0.259966	NO
5906	RAP1A	Unlabeled	0.258681	Positive	1.000000	0.258681	NO
5520	PPP2R2A	Unlabeled	0.258676	Positive	1.000000	0.258676	NO
5228	PGF	Unlabeled	0.258200	Positive	1.000000	0.258200	NO
5293	PIK3CD	Unlabeled	0.258082	Positive	1.000000	0.258082	NO
57198	ATP8B2	Unlabeled	0.258016	Unlabeled	1.000000	0.258016	NO
3984	LIMK1	Unlabeled	0.258016	Positive	1.000000	0.258016	NO
1364	CLDN4	Unlabeled	0.257664	Positive	1.000000	0.257664	NO
1457	CSNK2A1	Unlabeled	0.257356	Positive	1.000000	0.257356	NO
10787	NCKAP1	Unlabeled	0.257281	Positive	1.000000	0.257281	NO
5594	MAPK1	Unlabeled	0.256852	Positive	1.000000	0.256852	NO
7514	XPO1	Positive	1.000000	Unlabeled	0.256520	0.256520	NO
947	CD34	Unlabeled	0.255489	Positive	1.000000	0.255489	NO
55588	MED29	Positive	1.000000	Unlabeled	0.254263	0.254263	NO
382	ARF6	Unlabeled	0.254135	Positive	1.000000	0.254135	NO
3189	HNRNPH3	Positive	1.000000	Unlabeled	0.253884	0.253884	NO
5501	PPP1CC	Unlabeled	0.253547	Positive	1.000000	0.253547	NO
10096	ACTR3	Unlabeled	0.253225	Positive	1.000000	0.253225	NO
65094	JMJD4	Positive	1.000000	Unlabeled	0.253135	0.253135	NO
64949	MRPS26	Unlabeled	0.252914	Unlabeled	1.000000	0.252914	NO
5515	PPP2CA	Unlabeled	0.252914	Positive	1.000000	0.252914	NO
10451	VAV3	Unlabeled	0.252004	Positive	1.000000	0.252004	NO
9258	MFHAS1	Unlabeled	0.251195	Unlabeled	1.000000	0.251195	NO
2932	GSK3B	Unlabeled	0.251195	Positive	1.000000	0.251195	NO
10092	ARPC5	Unlabeled	0.251194	Positive	1.000000	0.251194	NO
84641	MFSD14B	Unlabeled	0.251194	Unlabeled	1.000000	0.251194	NO
22800	RRAS2	Unlabeled	0.251166	Positive	1.000000	0.251166	NO
63826	SRR	Positive	1.000000	Unlabeled	0.250128	0.250128	NO
83878	USHBP1	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
8363	HIST1H4J	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
25914	RTTN	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
2579	GAGE7	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
28639	TRBC1	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
5342	PLGLB2	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
2577	GAGE5	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
3822	KLRC2	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
5152	PDE9A	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
2578	GAGE6	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
374618	TEX9	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
4105	MAGEA6	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
9708	PCDHGA8	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
56106	PCDHGA10	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
387535	387535	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
143241	DYDC1	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
4111	MAGEA12	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
124245	ZC3H18	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
56897	WRNIP1	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
56132	PCDHB3	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
5343	PLGLB1	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
55231	CCDC87	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
56124	PCDHB12	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
29965	CDIP1	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
147872	CCDC155	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
23668	UBBP2	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
4104	MAGEA5	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
10194	TSHZ1	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
83719	YPEL3	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
29946	SERTAD3	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
3823	KLRC3	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
28755	TRAC	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
1618	DAZL	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
114884	OSBPL10	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
51463	GPR89B	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
56123	PCDHB13	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
1617	DAZ1	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
3593	IL12B	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
30818	KCNIP3	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
84954	MPND	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
57054	DAZ3	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
4102	MAGEA3	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
8382	NME5	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
84457	PHYHIPL	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
57135	DAZ4	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
4100	MAGEA1	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
56130	PCDHB6	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
162681	C18orf54	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
653519	GPR89A	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
2576	GAGE4	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
64396	GMCL2	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
153733	CCDC112	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
51561	IL23A	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
8362	HIST1H4K	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
57055	DAZ2	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
56125	PCDHB11	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
284273	ZADH2	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
83606	GUCD1	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
57126	CD177	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
7315	UBBP1	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
149076	ZNF362	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
6655	SOS2	Unlabeled	0.249566	Positive	1.000000	0.249566	NO
54884	RETSAT	Positive	1.000000	Unlabeled	0.249355	0.249355	NO
5599	MAPK8	Unlabeled	0.249289	Positive	1.000000	0.249289	NO
10267	RAMP1	Unlabeled	0.599086	Unlabeled	0.414208	0.248146	NO
8976	WASL	Unlabeled	0.247877	Positive	1.000000	0.247877	NO
221395	ADGRF5	Unlabeled	0.362792	Unlabeled	0.679963	0.246685	NO
2013	EMP2	Unlabeled	0.507331	Unlabeled	0.485920	0.246522	NO
6416	MAP2K4	Unlabeled	0.246240	Positive	1.000000	0.246240	NO
7423	VEGFB	Unlabeled	0.246159	Positive	1.000000	0.246159	NO
91663	MYADM	Unlabeled	0.624668	Unlabeled	0.393143	0.245584	NO
10627	MYL12A	Unlabeled	0.244657	Positive	1.000000	0.244657	NO
23624	CBLC	Unlabeled	0.244596	Positive	1.000000	0.244596	NO
8515	ITGA10	Unlabeled	0.244404	Positive	1.000000	0.244404	NO
2058	EPRS	Positive	1.000000	Unlabeled	0.244215	0.244215	NO
79071	ELOVL6	Positive	1.000000	Unlabeled	0.243101	0.243101	NO
9726	ZNF646	Unlabeled	0.243041	Unlabeled	1.000000	0.243041	NO
5296	PIK3R2	Unlabeled	0.243041	Positive	1.000000	0.243041	NO
11052	CPSF6	Positive	1.000000	Unlabeled	0.242906	0.242906	NO
8539	API5	Positive	1.000000	Unlabeled	0.242779	0.242779	NO
7430	EZR	Unlabeled	0.241787	Positive	1.000000	0.241787	NO
84444	DOT1L	Unlabeled	0.309791	Unlabeled	0.779094	0.241356	NO
324	APC	Unlabeled	0.241086	Positive	1.000000	0.241086	NO
6944	VPS72	Positive	1.000000	Unlabeled	0.240861	0.240861	NO
4298	MLLT1	Unlabeled	0.441483	Unlabeled	0.545500	0.240829	NO
54972	TMEM132A	Unlabeled	0.755901	Unlabeled	0.318505	0.240758	NO
5604	MAP2K1	Unlabeled	0.240310	Positive	1.000000	0.240310	NO
3192	HNRNPU	Positive	1.000000	Unlabeled	0.240299	0.240299	NO
64398	MPP5	Unlabeled	0.240195	Positive	1.000000	0.240195	NO
3985	LIMK2	Unlabeled	0.240186	Positive	1.000000	0.240186	NO
5894	RAF1	Unlabeled	0.240089	Positive	1.000000	0.240089	NO
6271	S100A1	Positive	1.000000	Unlabeled	0.239016	0.239016	NO
3320	HSP90AA1	Positive	1.000000	Unlabeled	0.238568	0.238568	NO
9878	TOX4	Positive	1.000000	Unlabeled	0.238268	0.238268	NO
10458	BAIAP2	Unlabeled	0.238241	Positive	1.000000	0.238241	NO
8936	WASF1	Unlabeled	0.237941	Positive	1.000000	0.237941	NO
3655	ITGA6	Unlabeled	0.236964	Positive	1.000000	0.236964	NO
5295	PIK3R1	Unlabeled	0.236513	Positive	1.000000	0.236513	NO
27154	BRPF3	Unlabeled	0.236513	Unlabeled	1.000000	0.236513	NO
4673	NAP1L1	Positive	1.000000	Unlabeled	0.236463	0.236463	NO
54961	SSH3	Unlabeled	0.236216	Positive	1.000000	0.236216	NO
23457	ABCB9	Unlabeled	0.235960	Unlabeled	1.000000	0.235960	NO
10298	PAK4	Unlabeled	0.235960	Positive	1.000000	0.235960	NO
2037	EPB41L2	Unlabeled	0.235542	Positive	1.000000	0.235542	NO
5058	PAK1	Unlabeled	0.235278	Positive	1.000000	0.235278	NO
