3135	E1
5792	E1
6401	E1
7122	E1
6402	E1
23308	E1
1013	E1
64101	E1
9075	E1
1272	E1
9076	E1
3113	E1
23705	E1
29851	E1
958	E1
3125	E1
24146	E1
9074	E1
3117	E1
3118	E1
947	E1
9073	E1
3122	E1
57863	E1
3111	E1
941	E1
925	E1
5133	E1
5818	E1
5797	E1
3127	E1
926	E1
9019	E1
29126	E1
6693	E1
53842	E1
4099	E1
57502	E1
26285	E1
100132463	E1
4267	E1
137075	E1
50848	E1
6614	E1
1493	E1
54413	E1
57689	E1
100506658	E1
10666	E1
201633	E1
57555	E1
84628	E1
1365	E1
22854	E1
914	E1
9080	E1
3385	E1
49861	E1
5819	E1
4690	E1
5609	E1
6199	E1
2066	E1
2885	E1
27	E1
868	E1
5602	E1
6776	E1
5336	E1
685	E1
1027	E1
2069	E1
817	E1
3725	E1
399694	E1
572	E1
2002	E1
7039	E1
23624	E1
5582	E1
5579	E1
6777	E1
815	E1
6464	E1
374	E1
10718	E1
2475	E1
1026	E1
1839	E1
53358	E1
9542	E1
25759	E1
2064	E1
2065	E1
5601	E1
6416	E1
5599	E1
25	E1
1978	E1
6198	E1
4609	E1
145957	E1
8440	E1
208	E1
818	E1
816	E1
867	E1
3084	E1
2549	E1
2932	E1
10000	E1
1281	E1
7791	E1
6696	E1
596	E1
55742	E1
1284	E1
3913	E1
1282	E1
85301	E1
3908	E1
7058	E1
2324	E1
1292	E1
1288	E1
63923	E1
5154	E1
7057	E1
22798	E1
5908	E1
7450	E1
5170	E1
2318	E1
7448	E1
1301	E1
1291	E1
3381	E1
3791	E1
1290	E1
1285	E1
2316	E1
3910	E1
2321	E1
1293	E1
2889	E1
1287	E1
2277	E1
1286	E1
1280	E1
5155	E1
1277	E1
3914	E1
3918	E1
3909	E1
7060	E1
56034	E1
859	E1
394	E1
131873	E1
3912	E1
83660	E1
80310	E1
7424	E1
255631	E1
2335	E1
1278	E1
1101	E1
3371	E1
50509	E1
5649	E1
1311	E1
7148	E1
1302	E1
3915	E1
29780	E1
64098	E1
1499	E1
5923	E1
5906	E1
284217	E1
2317	E1
858	E1
10319	E1
7059	E1
7423	E1
1289	E1
5228	E1
7143	E1
3911	E1
2534	E1
5521	E1
51776	E1
84612	E1
8573	E1
55844	E1
5580	E1
57530	E1
3993	E1
92359	E1
1496	E1
22989	E1
50855	E1
3059	E1
1457	E1
84552	E1
4629	E1
23136	E1
29119	E1
9414	E1
56288	E1
64398	E1
5522	E1
260425	E1
4301	E1
4625	E1
4619	E1
27134	E1
9223	E1
5581	E1
5583	E1
7082	E1
8531	E1
5590	E1
5584	E1
5516	E1
2035	E1
5519	E1
5518	E1
1495	E1
5588	E1
57644	E1
1459	E1
5520	E1
4620	E1
8735	E1
150084	E1
1019	E1
4622	E1
4621	E1
2037	E1
9863	E1
5515	E1
3996	E1
2036	E1
1460	E1
4624	E1
4626	E1
6709	E1
8777	E1
