#EntrezID	Name	DisLabel	DisScore	ProcLabel	ProcScore	Combined	UNION	Conflict?	Degree
4804	NGFR	Positive	0.909091	Unlabeled	0.479222	0.435656	0.909091	NO	95
627	BDNF	Positive	0.909091	Unlabeled	0.478962	0.435420	0.909091	NO	200
88	ACTN2	Unlabeled	0.478349	Positive	0.909091	0.434862	0.909091	NO	1054
10203	CALCRL	Positive	0.909091	Unlabeled	0.478165	0.434695	0.909091	NO	49
8735	MYH13	Unlabeled	0.477999	Positive	0.909091	0.434544	0.909091	NO	101
5054	SERPINE1	Positive	0.909091	Unlabeled	0.477975	0.434523	0.909091	NO	593
5803	PTPRZ1	Positive	0.909091	Unlabeled	0.477462	0.434057	0.909091	NO	53
1280	COL2A1	Unlabeled	0.477264	Positive	0.909091	0.433877	0.909091	NO	684
23114	NFASC	Unlabeled	0.476299	Positive	0.909091	0.432999	0.909091	NO	982
4342	MOS	Unlabeled	0.476126	Positive	0.909091	0.432842	0.909091	NO	233
1002	CDH4	Unlabeled	0.475978	Positive	0.909091	0.432707	0.909091	NO	1003
5581	PRKCE	Unlabeled	0.475480	Positive	0.909091	0.432255	0.909091	NO	1153
6010	RHO	Unlabeled	0.475031	Positive	0.909091	0.431846	0.909091	NO	1383
3680	ITGA9	Unlabeled	0.474993	Positive	0.909091	0.431812	0.909091	NO	206
9037	SEMA5A	Positive	0.909091	Unlabeled	0.474709	0.431554	0.909091	NO	634
26285	CLDN17	Unlabeled	0.473831	Positive	0.909091	0.430756	0.909091	NO	60
1101	CHAD	Unlabeled	0.473677	Positive	0.909091	0.430615	0.909091	NO	381
57526	PCDH19	Positive	0.909091	Unlabeled	0.473362	0.430329	0.909091	NO	60
4129	MAOB	Positive	0.909091	Unlabeled	0.473051	0.430046	0.909091	NO	130
1128	CHRM1	Unlabeled	0.472997	Positive	0.909091	0.429997	0.909091	NO	8
8174	MADCAM1	Unlabeled	0.472640	Positive	0.909091	0.429672	0.909091	NO	769
5350	PLN	Positive	0.909091	Unlabeled	0.472567	0.429606	0.909091	NO	97
2354	FOSB	Positive	0.909091	Unlabeled	0.472386	0.429442	0.909091	NO	61
3645	INSRR	Unlabeled	0.472363	Positive	0.909091	0.429421	0.909091	NO	384
51208	CLDN18	Unlabeled	0.472350	Positive	0.909091	0.429409	0.909091	NO	792
1288	COL4A6	Unlabeled	0.472201	Positive	0.909091	0.429274	0.909091	NO	618
1286	COL4A4	Unlabeled	0.472146	Positive	0.909091	0.429223	0.909091	NO	338
23562	CLDN14	Unlabeled	0.471984	Positive	0.909091	0.429076	0.909091	NO	36
1285	COL4A3	Unlabeled	0.471917	Positive	0.909091	0.429016	0.909091	NO	1648
1740	DLG2	Positive	0.909091	Unlabeled	0.471381	0.428528	0.909091	NO	129
10418	SPON1	Positive	0.909091	Unlabeled	0.471246	0.428406	0.909091	NO	397
6263	RYR3	Positive	0.909091	Unlabeled	0.471023	0.428203	0.909091	NO	90
5582	PRKCG	Unlabeled	0.470796	Positive	0.909091	0.427997	0.909091	NO	983
8395	PIP5K1B	Unlabeled	0.470524	Positive	0.909091	0.427749	0.909091	NO	480
7122	CLDN5	Unlabeled	0.470010	Positive	0.909091	0.427282	0.909091	NO	36
10297	APC2	Unlabeled	0.469685	Positive	0.909091	0.426987	0.909091	NO	1489
22986	SORCS3	Positive	0.909091	Unlabeled	0.468710	0.426100	0.909091	NO	83
50649	ARHGEF4	Unlabeled	0.468013	Positive	0.909091	0.425467	0.909091	NO	1229
4886	NPY1R	Positive	0.909091	Unlabeled	0.467588	0.425080	0.909091	NO	44
2131	EXT1	Positive	0.909091	Unlabeled	0.466902	0.424456	0.909091	NO	436
9223	MAGI1	Unlabeled	0.466663	Positive	0.909091	0.424239	0.909091	NO	692
4099	MAG	Unlabeled	0.466141	Positive	0.909091	0.423765	0.909091	NO	1103
9074	CLDN6	Unlabeled	0.465118	Positive	0.909091	0.422834	0.909091	NO	324
7143	TNR	Unlabeled	0.464848	Positive	0.909091	0.422589	0.909091	NO	1082
920	CD4	Unlabeled	0.464757	Positive	0.909091	0.422507	0.909091	NO	78
7850	IL1R2	Positive	0.909091	Unlabeled	0.464488	0.422262	0.909091	NO	31
7102	TSPAN7	Positive	0.909091	Unlabeled	0.464114	0.421922	0.909091	NO	163
947	CD34	Unlabeled	0.463782	Positive	0.909091	0.421620	0.909091	NO	334
4692	NDN	Positive	0.909091	Unlabeled	0.463765	0.421605	0.909091	NO	93
940	CD28	Unlabeled	0.463693	Positive	0.909091	0.421539	0.909091	NO	71
2562	GABRB3	Positive	0.909091	Unlabeled	0.463239	0.421127	0.909091	NO	334
89	ACTN3	Unlabeled	0.463142	Positive	0.909091	0.421038	0.909091	NO	207
5625	PRODH	Positive	0.909091	Unlabeled	0.462881	0.420801	0.909091	NO	47
50509	COL5A3	Unlabeled	0.462658	Positive	0.909091	0.420598	0.909091	NO	170
22808	MRAS	Unlabeled	0.462330	Positive	0.909091	0.420300	0.909091	NO	43
10082	GPC6	Positive	0.909091	Unlabeled	0.462198	0.420180	0.909091	NO	40
941	CD80	Unlabeled	0.461789	Positive	0.909091	0.419809	0.909091	NO	763
8515	ITGA10	Unlabeled	0.460916	Positive	0.909091	0.419014	0.909091	NO	332
361	AQP4	Positive	0.909091	Unlabeled	0.460849	0.418953	0.909091	NO	19
25759	SHC2	Unlabeled	0.460673	Positive	0.909091	0.418794	0.909091	NO	222
8506	CNTNAP1	Unlabeled	0.460067	Positive	0.909091	0.418243	0.909091	NO	216
5133	PDCD1	Unlabeled	0.459863	Positive	0.909091	0.418057	0.909091	NO	366
3897	L1CAM	Unlabeled	0.459766	Positive	0.909091	0.417970	0.909091	NO	776
9915	ARNT2	Positive	0.909091	Unlabeled	0.459511	0.417738	0.909091	NO	170
11069	RAPGEF4	Positive	0.909091	Unlabeled	0.458513	0.416830	0.909091	NO	45
3290	HSD11B1	Positive	0.909091	Unlabeled	0.457861	0.416237	0.909091	NO	40
9080	CLDN9	Unlabeled	0.457848	Positive	0.909091	0.416225	0.909091	NO	663
1795	DOCK3	Positive	0.909091	Unlabeled	0.457495	0.415905	0.909091	NO	164
3111	HLA-DOA	Unlabeled	0.456917	Positive	0.909091	0.415380	0.909091	NO	1743
859	CAV3	Unlabeled	0.456489	Positive	0.909091	0.414990	0.909091	NO	171
1302	COL11A2	Unlabeled	0.456470	Positive	0.909091	0.414973	0.909091	NO	1723
1959	EGR2	Positive	0.909091	Unlabeled	0.456213	0.414739	0.909091	NO	44
2350	FOLR2	Positive	0.909091	Unlabeled	0.455925	0.414478	0.909091	NO	36
2263	FGFR2	Unlabeled	0.455842	Positive	0.909091	0.414402	0.909091	NO	1384
4481	MSR1	Positive	0.909091	Unlabeled	0.455728	0.414298	0.909091	NO	303
23308	ICOSLG	Unlabeled	0.455501	Positive	0.909091	0.414092	0.909091	NO	1129
3996	LLGL1	Unlabeled	0.455493	Positive	0.909091	0.414084	0.909091	NO	545
150	ADRA2A	Positive	0.909091	Unlabeled	0.455411	0.414010	0.909091	NO	139
5818	NECTIN1	Unlabeled	0.455346	Positive	0.909091	0.413950	0.909091	NO	2610
4753	NELL2	Positive	0.909091	Unlabeled	0.454662	0.413329	0.909091	NO	31
5155	PDGFB	Unlabeled	0.454278	Positive	0.909091	0.412980	0.909091	NO	1746
23533	PIK3R5	Unlabeled	0.454214	Positive	0.909091	0.412922	0.909091	NO	871
93408	MYL10	Unlabeled	0.454095	Positive	0.909091	0.412814	0.909091	NO	302
2036	EPB41L1	Unlabeled	0.453765	Positive	0.909091	0.412514	0.909091	NO	463
114880	OSBPL6	Positive	0.909091	Unlabeled	0.453155	0.411959	0.909091	NO	46
9256	TSPOAP1	Positive	0.909091	Unlabeled	0.452979	0.411799	0.909091	NO	59
23242	COBL	Positive	0.909091	Unlabeled	0.452799	0.411636	0.909091	NO	184
1013	CDH15	Unlabeled	0.452660	Positive	0.909091	0.411509	0.909091	NO	635
4582	MUC1	Positive	0.909091	Unlabeled	0.452440	0.411309	0.909091	NO	474
2170	FABP3	Positive	0.909091	Unlabeled	0.452429	0.411299	0.909091	NO	243
3674	ITGA2B	Unlabeled	0.452417	Positive	0.909091	0.411289	0.909091	NO	380
58498	MYL7	Unlabeled	0.452392	Positive	0.909091	0.411265	0.909091	NO	180
3280	HES1	Positive	0.909091	Unlabeled	0.452030	0.410936	0.909091	NO	147
5156	PDGFRA	Unlabeled	0.451879	Positive	0.909091	0.410799	0.909091	NO	1335
2277	VEGFD	Unlabeled	0.451348	Positive	0.909091	0.410317	0.909091	NO	18
5881	RAC3	Unlabeled	0.451049	Positive	0.909091	0.410045	0.909091	NO	84
56924	PAK6	Unlabeled	0.450987	Positive	0.909091	0.409988	0.909091	NO	44
22846	VASH1	Positive	0.909091	Unlabeled	0.450795	0.409813	0.909091	NO	188
23245	ASTN2	Positive	0.909091	Unlabeled	0.450406	0.409460	0.909091	NO	138
5799	PTPRN2	Positive	0.909091	Unlabeled	0.450271	0.409337	0.909091	NO	328
2555	GABRA2	Positive	0.909091	Unlabeled	0.450168	0.409244	0.909091	NO	227
6948	TCN2	Positive	0.909091	Unlabeled	0.450118	0.409198	0.909091	NO	131
5010	CLDN11	Unlabeled	0.449782	Positive	0.909091	0.408893	0.909091	NO	69
1311	COMP	Unlabeled	0.449082	Positive	0.909091	0.408256	0.909091	NO	43
10319	LAMC3	Unlabeled	0.448902	Positive	0.909091	0.408092	0.909091	NO	79
5368	PNOC	Positive	0.909091	Unlabeled	0.448409	0.407644	0.909091	NO	23
4862	NPAS2	Positive	0.909091	Unlabeled	0.447775	0.407068	0.909091	NO	1217
3481	IGF2	Positive	0.909091	Unlabeled	0.447619	0.406926	0.909091	NO	900
1003	CDH5	Unlabeled	0.447275	Positive	0.909091	0.406614	0.909091	NO	61
3381	IBSP	Unlabeled	0.447182	Positive	0.909091	0.406529	0.909091	NO	10
2245	FGD1	Unlabeled	0.447158	Positive	0.909091	0.406508	0.909091	NO	289
6616	SNAP25	Positive	0.909091	Unlabeled	0.446711	0.406101	0.909091	NO	648
3909	LAMA3	Unlabeled	0.446594	Positive	0.909091	0.405995	0.909091	NO	189
23624	CBLC	Unlabeled	0.446404	Positive	0.909091	0.405822	0.909091	NO	102
6853	SYN1	Positive	0.909091	Unlabeled	0.445972	0.405429	0.909091	NO	261
5743	PTGS2	Positive	0.909091	Unlabeled	0.445910	0.405373	0.909091	NO	202
5080	PAX6	Positive	0.909091	Unlabeled	0.445283	0.404803	0.909091	NO	430
5609	MAP2K7	Unlabeled	0.445201	Positive	0.909091	0.404728	0.909091	NO	722
2571	GAD1	Positive	0.909091	Unlabeled	0.445162	0.404693	0.909091	NO	377
6804	STX1A	Positive	0.909091	Unlabeled	0.445115	0.404650	0.909091	NO	219
6403	SELP	Unlabeled	0.445106	Positive	0.909091	0.404642	0.909091	NO	172
135	ADORA2A	Positive	0.909091	Unlabeled	0.444567	0.404152	0.909091	NO	21
9863	MAGI2	Unlabeled	0.444512	Positive	0.909091	0.404101	0.909091	NO	481
6693	SPN	Unlabeled	0.444474	Positive	0.909091	0.404068	0.909091	NO	337
3910	LAMA4	Unlabeled	0.444457	Positive	0.909091	0.404052	0.909091	NO	1403
2264	FGFR4	Unlabeled	0.444360	Positive	0.909091	0.403964	0.909091	NO	388
3778	KCNMA1	Positive	0.909091	Unlabeled	0.443960	0.403600	0.909091	NO	1272
57555	NLGN2	Unlabeled	0.443910	Positive	0.909091	0.403554	0.909091	NO	80
321	APBA2	Positive	0.909091	Unlabeled	0.443663	0.403330	0.909091	NO	270
6000	RGS7	Positive	0.909091	Unlabeled	0.443395	0.403086	0.909091	NO	427
8828	NRP2	Positive	0.909091	Unlabeled	0.443217	0.402925	0.909091	NO	1426
3696	ITGB8	Unlabeled	0.442776	Positive	0.909091	0.402524	0.909091	NO	646
1803	DPP4	Unlabeled	0.442677	Positive	0.909091	0.402434	0.909091	NO	33
51760	SYT17	Positive	0.909091	Unlabeled	0.442635	0.402395	0.909091	NO	201
4908	NTF3	Positive	0.909091	Unlabeled	0.442530	0.402300	0.909091	NO	143
284217	LAMA1	Unlabeled	0.442337	Positive	0.909091	0.402125	0.909091	NO	63
4625	MYH7	Unlabeled	0.442144	Positive	0.909091	0.401949	0.909091	NO	56
257194	NEGR1	Unlabeled	0.442079	Positive	0.909091	0.401890	0.909091	NO	144
1435	CSF1	Unlabeled	0.441777	Positive	0.909091	0.401616	0.909091	NO	789
4629	MYH11	Unlabeled	0.441690	Positive	0.909091	0.401536	0.909091	NO	510
6328	SCN3A	Positive	0.909091	Unlabeled	0.441427	0.401297	0.909091	NO	20
4803	NGF	Positive	0.909091	Unlabeled	0.441151	0.401046	0.909091	NO	111
9644	SH3PXD2A	Unlabeled	0.440906	Positive	0.909091	0.400824	0.909091	NO	265
885	CCK	Positive	0.909091	Unlabeled	0.440193	0.400176	0.909091	NO	57
793	CALB1	Positive	0.909091	Unlabeled	0.440149	0.400136	0.909091	NO	266
7148	TNXB	Unlabeled	0.440134	Positive	0.909091	0.400122	0.909091	NO	1371
2065	ERBB3	Unlabeled	0.439900	Positive	0.909091	0.399910	0.909091	NO	1509
5864	RAB3A	Positive	0.909091	Unlabeled	0.439640	0.399673	0.909091	NO	314
367	AR	Positive	0.909091	Unlabeled	0.439564	0.399604	0.909091	NO	656
4359	MPZ	Unlabeled	0.438763	Positive	0.909091	0.398876	0.909091	NO	75
3751	KCND2	Positive	0.909091	Unlabeled	0.438676	0.398796	0.909091	NO	74
6529	SLC6A1	Positive	0.909091	Unlabeled	0.438544	0.398677	0.909091	NO	185
3694	ITGB6	Unlabeled	0.438336	Positive	0.909091	0.398487	0.909091	NO	107
7410	VAV2	Unlabeled	0.438260	Positive	0.909091	0.398418	0.909091	NO	416
50855	PARD6A	Unlabeled	0.438137	Positive	0.909091	0.398306	0.909091	NO	211
64405	CDH22	Positive	0.909091	Unlabeled	0.438036	0.398215	0.909091	NO	201
84628	NTNG2	Unlabeled	0.438003	Positive	0.909091	0.398185	0.909091	NO	36
4915	NTRK2	Positive	0.909091	Unlabeled	0.437994	0.398176	0.909091	NO	1163
1641	DCX	Positive	0.909091	Unlabeled	0.437739	0.397944	0.909091	NO	544
6714	SRC	Unlabeled	0.437669	Positive	0.909091	0.397881	0.909091	NO	613
4137	MAPT	Positive	0.909091	Unlabeled	0.437247	0.397498	0.909091	NO	819
4660	PPP1R12B	Unlabeled	0.436947	Positive	0.909091	0.397225	0.909091	NO	368
54538	ROBO4	Positive	0.909091	Unlabeled	0.436710	0.397009	0.909091	NO	439
1545	CYP1B1	Positive	0.909091	Unlabeled	0.436647	0.396952	0.909091	NO	340
80380	PDCD1LG2	Unlabeled	0.436631	Positive	0.909091	0.396937	0.909091	NO	26
1493	CTLA4	Unlabeled	0.436252	Positive	0.909091	0.396593	0.909091	NO	16
55273	TMEM100	Positive	0.909091	Unlabeled	0.436182	0.396529	0.909091	NO	18
5914	RARA	Positive	0.909091	Unlabeled	0.436086	0.396442	0.909091	NO	306
3679	ITGA7	Unlabeled	0.435703	Positive	0.909091	0.396093	0.909091	NO	467
7450	VWF	Unlabeled	0.435513	Positive	0.909091	0.395921	0.909091	NO	69
1956	EGFR	Unlabeled	0.435424	Positive	0.909091	0.395840	0.909091	NO	2254
6383	SDC2	Positive	0.909091	Unlabeled	0.435406	0.395823	0.909091	NO	455
114548	NLRP3	Positive	0.909091	Unlabeled	0.435304	0.395731	0.909091	NO	54
4323	MMP14	Unlabeled	0.435170	Positive	0.909091	0.395609	0.909091	NO	1124
5159	PDGFRB	Unlabeled	0.435035	Positive	0.909091	0.395486	0.909091	NO	184
9783	RIMS3	Positive	0.909091	Unlabeled	0.435021	0.395474	0.909091	NO	381
933	CD22	Unlabeled	0.434927	Positive	0.909091	0.395388	0.909091	NO	425
1000	CDH2	Unlabeled	0.434523	Positive	0.909091	0.395021	0.909091	NO	1002
6505	SLC1A1	Positive	0.909091	Unlabeled	0.434497	0.394997	0.909091	NO	582
1760	DMPK	Positive	0.909091	Unlabeled	0.434382	0.394893	0.909091	NO	515
623	BDKRB1	Unlabeled	0.434317	Positive	0.909091	0.394834	0.909091	NO	55
79784	MYH14	Unlabeled	0.434316	Positive	0.909091	0.394833	0.909091	NO	966
40	ASIC2	Positive	0.909091	Unlabeled	0.433696	0.394269	0.909091	NO	359
1139	CHRNA7	Positive	0.909091	Unlabeled	0.433549	0.394135	0.909091	NO	48
149461	CLDN19	Unlabeled	0.433223	Positive	0.909091	0.393839	0.909091	NO	50
26470	SEZ6L2	Positive	0.909091	Unlabeled	0.432996	0.393632	0.909091	NO	529
29895	MYLPF	Unlabeled	0.432801	Positive	0.909091	0.393455	0.909091	NO	67
2891	GRIA2	Positive	0.909091	Unlabeled	0.432775	0.393432	0.909091	NO	230
2173	FABP7	Positive	0.909091	Unlabeled	0.432552	0.393229	0.909091	NO	440
7039	TGFA	Unlabeled	0.432350	Positive	0.909091	0.393045	0.909091	NO	819
1746	DLX2	Positive	0.909091	Unlabeled	0.432033	0.392757	0.909091	NO	218
10666	CD226	Unlabeled	0.431962	Positive	0.909091	0.392693	0.909091	NO	15
6608	SMO	Positive	0.909091	Unlabeled	0.431662	0.392420	0.909091	NO	88
4139	MARK1	Positive	0.909091	Unlabeled	0.431611	0.392374	0.909091	NO	348
6196	RPS6KA2	Positive	0.909091	Unlabeled	0.431600	0.392364	0.909091	NO	1305
93664	CADPS2	Positive	0.909091	Unlabeled	0.431590	0.392354	0.909091	NO	151
3782	KCNN3	Positive	0.909091	Unlabeled	0.431568	0.392335	0.909091	NO	392
7054	TH	Positive	0.909091	Unlabeled	0.431286	0.392078	0.909091	NO	165
23237	ARC	Positive	0.909091	Unlabeled	0.431262	0.392056	0.909091	NO	138
57575	PCDH10	Positive	0.909091	Unlabeled	0.430824	0.391658	0.909091	NO	78
3557	IL1RN	Positive	0.909091	Unlabeled	0.430751	0.391592	0.909091	NO	329
2915	GRM5	Positive	0.909091	Unlabeled	0.430203	0.391094	0.909091	NO	368
1589	CYP21A2	Positive	0.909091	Unlabeled	0.429823	0.390748	0.909091	NO	136
8503	PIK3R3	Unlabeled	0.429606	Positive	0.909091	0.390551	0.909091	NO	206
6326	SCN2A	Positive	0.909091	Unlabeled	0.429585	0.390532	0.909091	NO	127
1001	CDH3	Unlabeled	0.429093	Positive	0.909091	0.390084	0.909091	NO	168
9568	GABBR2	Positive	0.909091	Unlabeled	0.429083	0.390075	0.909091	NO	1179
6863	TAC1	Positive	0.909091	Unlabeled	0.429061	0.390056	0.909091	NO	23
2191	FAP	Unlabeled	0.428420	Positive	0.909091	0.389473	0.909091	NO	110
2324	FLT4	Unlabeled	0.428218	Positive	0.909091	0.389289	0.909091	NO	91
5307	PITX1	Positive	0.909091	Unlabeled	0.427899	0.388999	0.909091	NO	147
58494	JAM2	Unlabeled	0.427363	Positive	0.909091	0.388512	0.909091	NO	119
3358	HTR2C	Positive	0.909091	Unlabeled	0.427295	0.388450	0.909091	NO	683
3984	LIMK1	Unlabeled	0.427024	Positive	0.909091	0.388204	0.909091	NO	540
923	CD6	Unlabeled	0.426947	Positive	0.909091	0.388133	0.909091	NO	545
1804	DPP6	Positive	0.909091	Unlabeled	0.426813	0.388012	0.909091	NO	854
7058	THBS2	Unlabeled	0.426457	Positive	0.909091	0.387688	0.909091	NO	158
4313	MMP2	Unlabeled	0.426350	Positive	0.909091	0.387591	0.909091	NO	709
3908	LAMA2	Unlabeled	0.426174	Positive	0.909091	0.387431	0.909091	NO	342
7424	VEGFC	Unlabeled	0.425640	Positive	0.909091	0.386946	0.909091	NO	339
4620	MYH2	Unlabeled	0.425528	Positive	0.909091	0.386844	0.909091	NO	33
3294	HSD17B2	Positive	0.909091	Unlabeled	0.425434	0.386758	0.909091	NO	26
