#EntrezID	Name	DisLabel	DisScore	ProcLabel	ProcScore	Combined	UNION	Conflict?	Degree
3107	HLA-C	Positive	0.019608	Positive	0.019608	0.000384	0.019608	NO	530
3108	HLA-DMA	Positive	0.019608	Positive	0.019608	0.000384	0.019608	NO	171
1292	COL6A2	Positive	0.019608	Positive	0.019608	0.000384	0.019608	NO	1092
9378	NRXN1	Positive	0.019608	Positive	0.019608	0.000384	0.019608	NO	1155
5062	PAK2	Positive	0.019608	Positive	0.019608	0.000384	0.019608	NO	1376
929	CD14	Positive	0.019608	Positive	0.019608	0.000384	0.019608	NO	126
1803	DPP4	Positive	0.019608	Positive	0.019608	0.000384	0.019608	NO	33
5521	PPP2R2B	Positive	0.019608	Positive	0.019608	0.000384	0.019608	NO	788
1398	CRK	Positive	0.019608	Positive	0.019608	0.000384	0.019608	NO	330
3984	LIMK1	Positive	0.019608	Positive	0.019608	0.000384	0.019608	NO	540
7052	TGM2	Positive	0.019608	Unlabeled	0.003077	0.000060	0.019608	NO	420
10410	IFITM3	Positive	0.019608	Unlabeled	0.003025	0.000059	0.019608	NO	386
1601	DAB2	Positive	0.019608	Unlabeled	0.003024	0.000059	0.019608	NO	624
4035	LRP1	Positive	0.019608	Unlabeled	0.002976	0.000058	0.019608	NO	877
1191	CLU	Positive	0.019608	Unlabeled	0.002962	0.000058	0.019608	NO	549
5376	PMP22	Positive	0.019608	Unlabeled	0.002958	0.000058	0.019608	NO	558
780	DDR1	Positive	0.019608	Unlabeled	0.002832	0.000056	0.019608	NO	1665
6892	TAPBP	Positive	0.019608	Unlabeled	0.002810	0.000055	0.019608	NO	782
5587	PRKD1	Positive	0.019608	Unlabeled	0.002775	0.000054	0.019608	NO	785
53827	FXYD5	Positive	0.019608	Unlabeled	0.002756	0.000054	0.019608	NO	747
2869	GRK5	Positive	0.019608	Unlabeled	0.002729	0.000054	0.019608	NO	546
1500	CTNND1	Positive	0.019608	Unlabeled	0.002708	0.000053	0.019608	NO	1081
9638	FEZ1	Positive	0.019608	Unlabeled	0.002643	0.000052	0.019608	NO	769
1501	CTNND2	Positive	0.019608	Unlabeled	0.002619	0.000051	0.019608	NO	638
5740	PTGIS	Positive	0.019608	Unlabeled	0.002612	0.000051	0.019608	NO	1123
2824	GPM6B	Positive	0.019608	Unlabeled	0.002612	0.000051	0.019608	NO	565
894	CCND2	Positive	0.019608	Unlabeled	0.002611	0.000051	0.019608	NO	474
23236	PLCB1	Positive	0.019608	Unlabeled	0.002596	0.000051	0.019608	NO	959
826	CAPNS1	Positive	0.019608	Unlabeled	0.002465	0.000048	0.019608	NO	1101
5518	PPP2R1A	Unlabeled	0.002454	Positive	0.019608	0.000048	0.019608	NO	791
5216	PFN1	Unlabeled	0.002452	Positive	0.019608	0.000048	0.019608	NO	1169
9369	NRXN3	Unlabeled	0.002449	Positive	0.019608	0.000048	0.019608	NO	815
207	AKT1	Unlabeled	0.002444	Positive	0.019608	0.000048	0.019608	NO	799
2783	GNB2	Positive	0.019608	Unlabeled	0.002433	0.000048	0.019608	NO	979
19	ABCA1	Positive	0.019608	Unlabeled	0.002431	0.000048	0.019608	NO	621
4137	MAPT	Positive	0.019608	Unlabeled	0.002430	0.000048	0.019608	NO	819
2316	FLNA	Unlabeled	0.002430	Positive	0.019608	0.000048	0.019608	NO	933
9568	GABBR2	Positive	0.019608	Unlabeled	0.002425	0.000048	0.019608	NO	1179
396	ARHGDIA	Unlabeled	0.002407	Positive	0.019608	0.000047	0.019608	NO	1386
5499	PPP1CA	Unlabeled	0.002389	Positive	0.019608	0.000047	0.019608	NO	1526
6844	VAMP2	Positive	0.019608	Unlabeled	0.002385	0.000047	0.019608	NO	978
5793	PTPRG	Positive	0.019608	Unlabeled	0.002374	0.000047	0.019608	NO	325
23114	NFASC	Unlabeled	0.002374	Positive	0.019608	0.000047	0.019608	NO	982
57188	ADAMTSL3	Positive	0.019608	Unlabeled	0.002373	0.000047	0.019608	NO	637
23286	WWC1	Positive	0.019608	Unlabeled	0.002363	0.000046	0.019608	NO	417
54805	CNNM2	Positive	0.019608	Unlabeled	0.002354	0.000046	0.019608	NO	952
7127	TNFAIP2	Positive	0.019608	Unlabeled	0.002350	0.000046	0.019608	NO	479
10000	AKT3	Unlabeled	0.002348	Positive	0.019608	0.000046	0.019608	NO	1403
5101	PCDH9	Positive	0.019608	Unlabeled	0.002347	0.000046	0.019608	NO	585
1742	DLG4	Positive	0.019608	Unlabeled	0.002336	0.000046	0.019608	NO	732
23396	PIP5K1C	Unlabeled	0.002315	Positive	0.019608	0.000045	0.019608	NO	640
9344	TAOK2	Positive	0.019608	Unlabeled	0.002312	0.000045	0.019608	NO	1129
6709	SPTAN1	Unlabeled	0.002310	Positive	0.019608	0.000045	0.019608	NO	1114
5605	MAP2K2	Unlabeled	0.002301	Positive	0.019608	0.000045	0.019608	NO	1051
6925	TCF4	Positive	0.019608	Unlabeled	0.002295	0.000045	0.019608	NO	553
10552	ARPC1A	Unlabeled	0.002288	Positive	0.019608	0.000045	0.019608	NO	1058
4130	MAP1A	Positive	0.019608	Unlabeled	0.002286	0.000045	0.019608	NO	1743
1028	CDKN1C	Positive	0.019608	Unlabeled	0.002279	0.000045	0.019608	NO	794
1000	CDH2	Unlabeled	0.002276	Positive	0.019608	0.000045	0.019608	NO	1002
23166	STAB1	Positive	0.019608	Unlabeled	0.002272	0.000045	0.019608	NO	447
3265	HRAS	Unlabeled	0.002267	Positive	0.019608	0.000044	0.019608	NO	1232
5698	PSMB9	Positive	0.019608	Unlabeled	0.002255	0.000044	0.019608	NO	446
2903	GRIN2A	Positive	0.019608	Unlabeled	0.002250	0.000044	0.019608	NO	932
7791	ZYX	Unlabeled	0.002250	Positive	0.019608	0.000044	0.019608	NO	1042
10444	ZER1	Positive	0.019608	Unlabeled	0.002229	0.000044	0.019608	NO	840
3611	ILK	Unlabeled	0.002215	Positive	0.019608	0.000043	0.019608	NO	773
783	CACNB2	Positive	0.019608	Unlabeled	0.002212	0.000043	0.019608	NO	739
43	ACHE	Positive	0.019608	Unlabeled	0.002210	0.000043	0.019608	NO	855
818	CAMK2G	Unlabeled	0.002207	Positive	0.019608	0.000043	0.019608	NO	1087
4628	MYH10	Unlabeled	0.002204	Positive	0.019608	0.000043	0.019608	NO	1372
8874	ARHGEF7	Unlabeled	0.002202	Positive	0.019608	0.000043	0.019608	NO	850
377	ARF3	Positive	0.019608	Unlabeled	0.002202	0.000043	0.019608	NO	943
2734	GLG1	Unlabeled	0.002199	Positive	0.019608	0.000043	0.019608	NO	878
1495	CTNNA1	Unlabeled	0.002195	Positive	0.019608	0.000043	0.019608	NO	1147
823	CAPN1	Unlabeled	0.002192	Positive	0.019608	0.000043	0.019608	NO	790
3745	KCNB1	Positive	0.019608	Unlabeled	0.002191	0.000043	0.019608	NO	499
1958	EGR1	Positive	0.019608	Unlabeled	0.002189	0.000043	0.019608	NO	317
55568	GALNT10	Positive	0.019608	Unlabeled	0.002189	0.000043	0.019608	NO	322
2744	GLS	Positive	0.019608	Unlabeled	0.002184	0.000043	0.019608	NO	1232
28996	HIPK2	Positive	0.019608	Unlabeled	0.002183	0.000043	0.019608	NO	541
87	ACTN1	Unlabeled	0.002179	Positive	0.019608	0.000043	0.019608	NO	792
572	BAD	Unlabeled	0.002179	Positive	0.019608	0.000043	0.019608	NO	1144
4297	KMT2A	Positive	0.019608	Unlabeled	0.002174	0.000043	0.019608	NO	1640
3785	KCNQ2	Positive	0.019608	Unlabeled	0.002173	0.000043	0.019608	NO	1286
2562	GABRB3	Positive	0.019608	Unlabeled	0.002161	0.000042	0.019608	NO	334
288	ANK3	Positive	0.019608	Unlabeled	0.002160	0.000042	0.019608	NO	602
57142	RTN4	Positive	0.019608	Unlabeled	0.002159	0.000042	0.019608	NO	886
5144	PDE4D	Positive	0.019608	Unlabeled	0.002159	0.000042	0.019608	NO	502
8396	PIP4K2B	Unlabeled	0.002158	Positive	0.019608	0.000042	0.019608	NO	895
5602	MAPK10	Unlabeled	0.002157	Positive	0.019608	0.000042	0.019608	NO	785
5045	FURIN	Positive	0.019608	Unlabeled	0.002150	0.000042	0.019608	NO	403
2775	GNAO1	Positive	0.019608	Unlabeled	0.002147	0.000042	0.019608	NO	1924
26470	SEZ6L2	Positive	0.019608	Unlabeled	0.002144	0.000042	0.019608	NO	529
23345	SYNE1	Positive	0.019608	Unlabeled	0.002140	0.000042	0.019608	NO	490
2263	FGFR2	Unlabeled	0.002131	Positive	0.019608	0.000042	0.019608	NO	1384
10095	ARPC1B	Unlabeled	0.002128	Positive	0.019608	0.000042	0.019608	NO	870
3480	IGF1R	Unlabeled	0.002127	Positive	0.019608	0.000042	0.019608	NO	1271
5515	PPP2CA	Unlabeled	0.002125	Positive	0.019608	0.000042	0.019608	NO	1636
9315	NREP	Positive	0.019608	Unlabeled	0.002124	0.000042	0.019608	NO	605
5604	MAP2K1	Unlabeled	0.002123	Positive	0.019608	0.000042	0.019608	NO	1090
1019	CDK4	Unlabeled	0.002123	Positive	0.019608	0.000042	0.019608	NO	1474
5156	PDGFRA	Unlabeled	0.002119	Positive	0.019608	0.000042	0.019608	NO	1335
6416	MAP2K4	Unlabeled	0.002119	Positive	0.019608	0.000042	0.019608	NO	1357
2066	ERBB4	Unlabeled	0.002116	Positive	0.019608	0.000041	0.019608	NO	1449
81873	ARPC5L	Unlabeled	0.002113	Positive	0.019608	0.000041	0.019608	NO	1470
1072	CFL1	Unlabeled	0.002113	Positive	0.019608	0.000041	0.019608	NO	399
5879	RAC1	Unlabeled	0.002112	Positive	0.019608	0.000041	0.019608	NO	797
3356	HTR2A	Positive	0.019608	Unlabeled	0.002112	0.000041	0.019608	NO	1167
2534	FYN	Unlabeled	0.002106	Positive	0.019608	0.000041	0.019608	NO	704
9863	MAGI2	Unlabeled	0.002104	Positive	0.019608	0.000041	0.019608	NO	481
50807	ASAP1	Positive	0.019608	Unlabeled	0.002101	0.000041	0.019608	NO	347
3106	HLA-B	Unlabeled	0.002100	Positive	0.019608	0.000041	0.019608	NO	672
10093	ARPC4	Unlabeled	0.002100	Positive	0.019608	0.000041	0.019608	NO	405
9686	VGLL4	Positive	0.019608	Unlabeled	0.002099	0.000041	0.019608	NO	780
6721	SREBF2	Positive	0.019608	Unlabeled	0.002091	0.000041	0.019608	NO	577
1457	CSNK2A1	Unlabeled	0.002090	Positive	0.019608	0.000041	0.019608	NO	1030
57591	MKL1	Positive	0.019608	Unlabeled	0.002090	0.000041	0.019608	NO	674
10645	CAMKK2	Positive	0.019608	Unlabeled	0.002088	0.000041	0.019608	NO	664
4897	NRCAM	Unlabeled	0.002084	Positive	0.019608	0.000041	0.019608	NO	864
8573	CASK	Unlabeled	0.002083	Positive	0.019608	0.000041	0.019608	NO	927
10554	AGPAT1	Positive	0.019608	Unlabeled	0.002083	0.000041	0.019608	NO	1105
152007	GLIPR2	Positive	0.019608	Unlabeled	0.002078	0.000041	0.019608	NO	559
4659	PPP1R12A	Unlabeled	0.002076	Positive	0.019608	0.000041	0.019608	NO	2011
90993	CREB3L1	Positive	0.019608	Unlabeled	0.002076	0.000041	0.019608	NO	290
4916	NTRK3	Positive	0.019608	Unlabeled	0.002073	0.000041	0.019608	NO	3283
9379	NRXN2	Unlabeled	0.002070	Positive	0.019608	0.000041	0.019608	NO	791
2173	FABP7	Positive	0.019608	Unlabeled	0.002067	0.000041	0.019608	NO	440
6655	SOS2	Unlabeled	0.002066	Positive	0.019608	0.000041	0.019608	NO	908
23293	SMG6	Positive	0.019608	Unlabeled	0.002065	0.000040	0.019608	NO	655
10096	ACTR3	Unlabeled	0.002060	Positive	0.019608	0.000040	0.019608	NO	1719
7431	VIM	Unlabeled	0.002059	Positive	0.019608	0.000040	0.019608	NO	627
9475	ROCK2	Unlabeled	0.002058	Positive	0.019608	0.000040	0.019608	NO	1062
5594	MAPK1	Unlabeled	0.002057	Positive	0.019608	0.000040	0.019608	NO	1326
64067	NPAS3	Positive	0.019608	Unlabeled	0.002057	0.000040	0.019608	NO	1145
3133	HLA-E	Unlabeled	0.002057	Positive	0.019608	0.000040	0.019608	NO	722
5921	RASA1	Unlabeled	0.002055	Positive	0.019608	0.000040	0.019608	NO	1626
9722	NOS1AP	Positive	0.019608	Unlabeled	0.002055	0.000040	0.019608	NO	924
3915	LAMC1	Unlabeled	0.002043	Positive	0.019608	0.000040	0.019608	NO	1621
9905	SGSM2	Positive	0.019608	Unlabeled	0.002043	0.000040	0.019608	NO	806
4978	OPCML	Positive	0.019608	Unlabeled	0.002042	0.000040	0.019608	NO	662
6515	SLC2A3	Positive	0.019608	Unlabeled	0.002042	0.000040	0.019608	NO	317
8997	KALRN	Positive	0.019608	Unlabeled	0.002041	0.000040	0.019608	NO	1402
2909	ARHGAP35	Unlabeled	0.002040	Positive	0.019608	0.000040	0.019608	NO	825
9223	MAGI1	Unlabeled	0.002038	Positive	0.019608	0.000040	0.019608	NO	692
8826	IQGAP1	Unlabeled	0.002037	Positive	0.019608	0.000040	0.019608	NO	1233
81	ACTN4	Unlabeled	0.002033	Positive	0.019608	0.000040	0.019608	NO	546
4267	CD99	Unlabeled	0.002033	Positive	0.019608	0.000040	0.019608	NO	611
5170	PDPK1	Unlabeled	0.002033	Positive	0.019608	0.000040	0.019608	NO	558
4784	NFIX	Positive	0.019608	Unlabeled	0.002031	0.000040	0.019608	NO	311
5747	PTK2	Unlabeled	0.002030	Positive	0.019608	0.000040	0.019608	NO	1320
9114	ATP6V0D1	Positive	0.019608	Unlabeled	0.002024	0.000040	0.019608	NO	882
23314	SATB2	Positive	0.019608	Unlabeled	0.002018	0.000040	0.019608	NO	645
50649	ARHGEF4	Unlabeled	0.002014	Positive	0.019608	0.000039	0.019608	NO	1229
3845	KRAS	Unlabeled	0.002013	Positive	0.019608	0.000039	0.019608	NO	1650
5501	PPP1CC	Unlabeled	0.002006	Positive	0.019608	0.000039	0.019608	NO	1709
4478	MSN	Unlabeled	0.002003	Positive	0.019608	0.000039	0.019608	NO	607
5414	SEPT4	Positive	0.019608	Unlabeled	0.002003	0.000039	0.019608	NO	339
3897	L1CAM	Unlabeled	0.001997	Positive	0.019608	0.000039	0.019608	NO	776
6093	ROCK1	Unlabeled	0.001997	Positive	0.019608	0.000039	0.019608	NO	1344
1394	CRHR1	Positive	0.019608	Unlabeled	0.001994	0.000039	0.019608	NO	1352
5089	PBX2	Positive	0.019608	Unlabeled	0.001994	0.000039	0.019608	NO	766
27445	PCLO	Positive	0.019608	Unlabeled	0.001991	0.000039	0.019608	NO	437
5295	PIK3R1	Unlabeled	0.001991	Positive	0.019608	0.000039	0.019608	NO	746
65125	WNK1	Positive	0.019608	Unlabeled	0.001988	0.000039	0.019608	NO	772
3135	HLA-G	Unlabeled	0.001988	Positive	0.019608	0.000039	0.019608	NO	382
6663	SOX10	Positive	0.019608	Unlabeled	0.001986	0.000039	0.019608	NO	836
226	ALDOA	Positive	0.019608	Unlabeled	0.001986	0.000039	0.019608	NO	776
57863	CADM3	Unlabeled	0.001982	Positive	0.019608	0.000039	0.019608	NO	1009
1978	EIF4EBP1	Unlabeled	0.001982	Positive	0.019608	0.000039	0.019608	NO	609
5217	PFN2	Unlabeled	0.001981	Positive	0.019608	0.000039	0.019608	NO	809
6733	SRPK2	Positive	0.019608	Unlabeled	0.001979	0.000039	0.019608	NO	1109
5829	PXN	Unlabeled	0.001978	Positive	0.019608	0.000039	0.019608	NO	803
2002	ELK1	Unlabeled	0.001977	Positive	0.019608	0.000039	0.019608	NO	548
473	RERE	Positive	0.019608	Unlabeled	0.001973	0.000039	0.019608	NO	691
5581	PRKCE	Unlabeled	0.001965	Positive	0.019608	0.000039	0.019608	NO	1153
1002	CDH4	Unlabeled	0.001965	Positive	0.019608	0.000039	0.019608	NO	1003
5516	PPP2CB	Unlabeled	0.001964	Positive	0.019608	0.000039	0.019608	NO	982
1272	CNTN1	Unlabeled	0.001962	Positive	0.019608	0.000038	0.019608	NO	428
6774	STAT3	Unlabeled	0.001961	Positive	0.019608	0.000038	0.019608	NO	625
3913	LAMB2	Unlabeled	0.001959	Positive	0.019608	0.000038	0.019608	NO	1050
10121	ACTR1A	Positive	0.019608	Unlabeled	0.001959	0.000038	0.019608	NO	1052
10371	SEMA3A	Positive	0.019608	Unlabeled	0.001958	0.000038	0.019608	NO	173
10458	BAIAP2	Unlabeled	0.001958	Positive	0.019608	0.000038	0.019608	NO	1510
5962	RDX	Unlabeled	0.001957	Positive	0.019608	0.000038	0.019608	NO	934
1027	CDKN1B	Unlabeled	0.001953	Positive	0.019608	0.000038	0.019608	NO	1171
6576	SLC25A1	Positive	0.019608	Unlabeled	0.001951	0.000038	0.019608	NO	810
7040	TGFB1	Unlabeled	0.001950	Positive	0.019608	0.000038	0.019608	NO	1041
488	ATP2A2	Positive	0.019608	Unlabeled	0.001950	0.000038	0.019608	NO	940
7094	TLN1	Unlabeled	0.001949	Positive	0.019608	0.000038	0.019608	NO	373
23657	SLC7A11	Positive	0.019608	Unlabeled	0.001949	0.000038	0.019608	NO	394
23208	SYT11	Positive	0.019608	Unlabeled	0.001945	0.000038	0.019608	NO	273
816	CAMK2B	Unlabeled	0.001945	Positive	0.019608	0.000038	0.019608	NO	2850
6522	SLC4A2	Positive	0.019608	Unlabeled	0.001944	0.000038	0.019608	NO	631
4124	MAN2A1	Positive	0.019608	Unlabeled	0.001941	0.000038	0.019608	NO	934
199	AIF1	Positive	0.019608	Unlabeled	0.001941	0.000038	0.019608	NO	223
5601	MAPK9	Unlabeled	0.001940	Positive	0.019608	0.000038	0.019608	NO	1938
421	ARVCF	Positive	0.019608	Unlabeled	0.001936	0.000038	0.019608	NO	1007
4690	NCK1	Unlabeled	0.001935	Positive	0.019608	0.000038	0.019608	NO	1921
200576	PIKFYVE	Unlabeled	0.001934	Positive	0.019608	0.000038	0.019608	NO	949
23176	SEPT8	Positive	0.019608	Unlabeled	0.001932	0.000038	0.019608	NO	459
1291	COL6A1	Unlabeled	0.001932	Positive	0.019608	0.000038	0.019608	NO	1328
4204	MECP2	Positive	0.019608	Unlabeled	0.001931	0.000038	0.019608	NO	881
394	ARHGAP5	Unlabeled	0.001929	Positive	0.019608	0.000038	0.019608	NO	1655
3725	JUN	Unlabeled	0.001928	Positive	0.019608	0.000038	0.019608	NO	671
1813	DRD2	Positive	0.019608	Unlabeled	0.001926	0.000038	0.019608	NO	2168
1385	CREB1	Positive	0.019608	Unlabeled	0.001925	0.000038	0.019608	NO	1606
5290	PIK3CA	Unlabeled	0.001924	Positive	0.019608	0.000038	0.019608	NO	1435
7434	VIPR2	Positive	0.019608	Unlabeled	0.001923	0.000038	0.019608	NO	610
4842	NOS1	Positive	0.019608	Unlabeled	0.001921	0.000038	0.019608	NO	1707
25	ABL1	Unlabeled	0.001920	Positive	0.019608	0.000038	0.019608	NO	515
10092	ARPC5	Unlabeled	0.001919	Positive	0.019608	0.000038	0.019608	NO	1172
88	ACTN2	Unlabeled	0.001918	Positive	0.019608	0.000038	0.019608	NO	1054
5578	PRKCA	Unlabeled	0.001917	Positive	0.019608	0.000038	0.019608	NO	716
10097	ACTR2	Unlabeled	0.001913	Positive	0.019608	0.000038	0.019608	NO	1043
8910	SGCE	Positive	0.019608	Unlabeled	0.001912	0.000037	0.019608	NO	227
1739	DLG1	Positive	0.019608	Unlabeled	0.001912	0.000037	0.019608	NO	1345
4855	NOTCH4	Positive	0.019608	Unlabeled	0.001910	0.000037	0.019608	NO	282
7074	TIAM1	Unlabeled	0.001904	Positive	0.019608	0.000037	0.019608	NO	706
2550	GABBR1	Positive	0.019608	Unlabeled	0.001904	0.000037	0.019608	NO	489
4761	NEUROD2	Positive	0.019608	Unlabeled	0.001901	0.000037	0.019608	NO	1891
5520	PPP2R2A	Unlabeled	0.001893	Positive	0.019608	0.000037	0.019608	NO	848
60	ACTB	Unlabeled	0.001892	Positive	0.019608	0.000037	0.019608	NO	349
3910	LAMA4	Unlabeled	0.001892	Positive	0.019608	0.000037	0.019608	NO	1403
5621	PRNP	Positive	0.019608	Unlabeled	0.001892	0.000037	0.019608	NO	1145
23705	CADM1	Unlabeled	0.001890	Positive	0.019608	0.000037	0.019608	NO	625
26999	CYFIP2	Unlabeled	0.001889	Positive	0.019608	0.000037	0.019608	NO	559
8525	DGKZ	Positive	0.019608	Unlabeled	0.001885	0.000037	0.019608	NO	893
5908	RAP1B	Unlabeled	0.001884	Positive	0.019608	0.000037	0.019608	NO	1113
5584	PRKCI	Unlabeled	0.001884	Positive	0.019608	0.000037	0.019608	NO	794
4038	LRP4	Positive	0.019608	Unlabeled	0.001883	0.000037	0.019608	NO	184
27132	CPNE7	Positive	0.019608	Unlabeled	0.001878	0.000037	0.019608	NO	954
5923	RASGRF1	Unlabeled	0.001873	Positive	0.019608	0.000037	0.019608	NO	1025
3134	HLA-F	Unlabeled	0.001873	Positive	0.019608	0.000037	0.019608	NO	448
2065	ERBB3	Unlabeled	0.001865	Positive	0.019608	0.000037	0.019608	NO	1509
3691	ITGB4	Unlabeled	0.001862	Positive	0.019608	0.000037	0.019608	NO	1319
6911	TBX6	Positive	0.019608	Unlabeled	0.001862	0.000037	0.019608	NO	1544
2558	GABRA5	Positive	0.019608	Unlabeled	0.001861	0.000036	0.019608	NO	568
6595	SMARCA2	Positive	0.019608	Unlabeled	0.001860	0.000036	0.019608	NO	2103
868	CBLB	Unlabeled	0.001855	Positive	0.019608	0.000036	0.019608	NO	707
23405	DICER1	Positive	0.019608	Unlabeled	0.001851	0.000036	0.019608	NO	1455
6046	BRD2	Positive	0.019608	Unlabeled	0.001851	0.000036	0.019608	NO	756
9138	ARHGEF1	Unlabeled	0.001850	Positive	0.019608	0.000036	0.019608	NO	611
23383	MAU2	Positive	0.019608	Unlabeled	0.001848	0.000036	0.019608	NO	456
9628	RGS6	Positive	0.019608	Unlabeled	0.001844	0.000036	0.019608	NO	1804
2823	GPM6A	Positive	0.019608	Unlabeled	0.001839	0.000036	0.019608	NO	256
1136	CHRNA3	Positive	0.019608	Unlabeled	0.001839	0.000036	0.019608	NO	635
1399	CRKL	Unlabeled	0.001838	Positive	0.019608	0.000036	0.019608	NO	772
1612	DAPK1	Positive	0.019608	Unlabeled	0.001837	0.000036	0.019608	NO	390
5296	PIK3R2	Unlabeled	0.001836	Positive	0.019608	0.000036	0.019608	NO	877
8911	CACNA1I	Positive	0.019608	Unlabeled	0.001836	0.000036	0.019608	NO	1132
1956	EGFR	Unlabeled	0.001835	Positive	0.019608	0.000036	0.019608	NO	2254
53358	SHC3	Unlabeled	0.001833	Positive	0.019608	0.000036	0.019608	NO	258
5500	PPP1CB	Unlabeled	0.001830	Positive	0.019608	0.000036	0.019608	NO	1315
388	RHOB	Unlabeled	0.001828	Positive	0.019608	0.000036	0.019608	NO	511
208	AKT2	Unlabeled	0.001827	Positive	0.019608	0.000036	0.019608	NO	1016
5531	PPP4C	Positive	0.019608	Unlabeled	0.001827	0.000036	0.019608	NO	695
54434	SSH1	Unlabeled	0.001824	Positive	0.019608	0.000036	0.019608	NO	829
23365	ARHGEF12	Unlabeled	0.001824	Positive	0.019608	0.000036	0.019608	NO	689
8395	PIP5K1B	Unlabeled	0.001820	Positive	0.019608	0.000036	0.019608	NO	480
1312	COMT	Positive	0.019608	Unlabeled	0.001819	0.000036	0.019608	NO	852
10109	ARPC2	Unlabeled	0.001819	Positive	0.019608	0.000036	0.019608	NO	750
4323	MMP14	Unlabeled	0.001818	Positive	0.019608	0.000036	0.019608	NO	1124
2934	GSN	Unlabeled	0.001813	Positive	0.019608	0.000036	0.019608	NO	584
214	ALCAM	Unlabeled	0.001812	Positive	0.019608	0.000036	0.019608	NO	975
1565	CYP2D6	Positive	0.019608	Unlabeled	0.001811	0.000036	0.019608	NO	1054
1961	EGR4	Positive	0.019608	Unlabeled	0.001805	0.000035	0.019608	NO	524
3911	LAMA5	Unlabeled	0.001804	Positive	0.019608	0.000035	0.019608	NO	791
5819	NECTIN2	Unlabeled	0.001804	Positive	0.019608	0.000035	0.019608	NO	709
3685	ITGAV	Unlabeled	0.001800	Positive	0.019608	0.000035	0.019608	NO	1038
6198	RPS6KB1	Unlabeled	0.001799	Positive	0.019608	0.000035	0.019608	NO	1381
10297	APC2	Unlabeled	0.001798	Positive	0.019608	0.000035	0.019608	NO	1489
10094	ARPC3	Unlabeled	0.001797	Positive	0.019608	0.000035	0.019608	NO	971
56034	PDGFC	Unlabeled	0.001796	Positive	0.019608	0.000035	0.019608	NO	1095
10298	PAK4	Unlabeled	0.001795	Positive	0.019608	0.000035	0.019608	NO	602
