#EntrezID	Name	Score
64743	WDR13	1.000000
11316	COPE	1.000000
2558	GABRA5	1.000000
1809	DPYSL3	1.000000
3192	HNRNPU	1.000000
22847	ZNF507	1.000000
23541	SEC14L2	1.000000
51762	RAB8B	1.000000
330	BIRC3	1.000000
10884	MRPS30	1.000000
10522	DEAF1	1.000000
57472	CNOT6	1.000000
3698	ITIH2	1.000000
79071	ELOVL6	1.000000
23761	PISD	1.000000
8539	API5	1.000000
55816	DOK5	1.000000
56245	C21orf62	1.000000
8646	CHRD	1.000000
57157	PHTF2	1.000000
7073	TIAL1	1.000000
23411	SIRT1	1.000000
11231	SEC63	1.000000
3338	DNAJC4	1.000000
9320	TRIP12	1.000000
9931	HELZ	1.000000
135	ADORA2A	1.000000
753	LDLRAD4	1.000000
63941	NECAB3	1.000000
5878	RAB5C	1.000000
9878	TOX4	1.000000
79139	DERL1	1.000000
5610	EIF2AK2	1.000000
9477	MED20	1.000000
3356	HTR2A	1.000000
80306	MED28	1.000000
92912	UBE2Q2	1.000000
55588	MED29	1.000000
1813	DRD2	1.000000
23130	ATG2A	1.000000
55274	PHF10	1.000000
83746	L3MBTL2	1.000000
57140	RNPEPL1	0.715952
116540	MRPL53	0.696856
7016	TESK1	0.663400
8861	LDB1	0.656843
57102	C12orf4	0.649739
59349	KLHL12	0.649606
25824	PRDX5	0.643967
6337	SCNN1A	0.643852
81539	SLC38A1	0.642669
55829	SELENOS	0.641732
26173	INTS1	0.633595
333	APLP1	0.633569
23345	SYNE1	0.633275
55544	RBM38	0.632090
7029	TFDP2	0.628556
23769	FLRT1	0.617579
80178	TEDC2	0.610267
55802	DCP1A	0.609396
83463	MXD3	0.608427
79444	BIRC7	0.588293
27296	TP53TG5	0.583321
11094	CACFD1	0.583019
199731	CADM4	0.580213
2869	GRK5	0.576567
599	BCL2L2	0.575242
2661	GDF9	0.573399
22936	ELL2	0.564778
8910	SGCE	0.543516
8483	CILP	0.524396
57147	SCYL3	0.520070
1609	DGKQ	0.505614
9094	UNC119	0.502907
57532	NUFIP2	0.501530
9789	SPCS2	0.500000
2983	GUCY1B1	0.500000
28755	TRAC	0.500000
5266	PI3	0.500000
2577	GAGE5	0.500000
151987	PPP4R2	0.500000
81888	HYI	0.500000
1645	AKR1C1	0.500000
1630	DCC	0.500000
387680	WASHC2A	0.500000
10569	SLU7	0.500000
4629	MYH11	0.500000
653268	AGAP7P	0.500000
2124	EVI2B	0.500000
6318	SERPINB4	0.500000
4102	MAGEA3	0.500000
3674	ITGA2B	0.500000
27328	PCDH11X	0.500000
10859	LILRB1	0.500000
3627	CXCL10	0.500000
2982	GUCY1A1	0.500000
5049	PAFAH1B2	0.500000
8871	SYNJ2	0.500000
30818	KCNIP3	0.500000
90990	KIFC2	0.500000
79736	TEFM	0.500000
22918	CD93	0.500000
7753	ZNF202	0.500000
56919	DHX33	0.500000
2824	GPM6B	0.500000
653519	GPR89A	0.500000
55671	PPP4R3A	0.500000
56125	PCDHB11	0.500000
7432	VIP	0.500000
54858	PGPEP1	0.500000
5542	PRB1	0.500000
284	ANGPT1	0.500000
7325	UBE2E2	0.500000
72	ACTG2	0.500000
32	ACACB	0.500000
240	ALOX5	0.500000
6317	SERPINB3	0.500000
5544	PRB3	0.500000
1617	DAZ1	0.500000
79874	RABEP2	0.500000
1646	AKR1C2	0.500000
10235	RASGRP2	0.500000
7010	TEK	0.500000
80726	IQCN	0.500000
51280	GOLM1	0.500000
64396	GMCL2	0.500000
57054	DAZ3	0.500000
83666	PARP9	0.500000
6373	CXCL11	0.500000
5170	PDPK1	0.500000
119016	AGAP4	0.500000
6837	MED22	0.500000
57126	CD177	0.500000
57447	NDRG2	0.500000
374618	TEX9	0.500000
151636	DTX3L	0.500000
10278	EFS	0.500000
6279	S100A8	0.500000
933	CD22	0.500000
5580	PRKCD	0.500000
340371	NRBP2	0.500000
6280	S100A9	0.500000
10044	SH2D3C	0.500000
5646	PRSS3	0.500000
4987	OPRL1	0.500000
114915	EPB41L4A-AS1	0.500000
441951	ZFAS1	0.500000
8362	HIST1H4K	0.500000
4105	MAGEA6	0.500000
4485	MST1	0.500000
5645	PRSS2	0.500000
26276	VPS33B	0.500000
923	CD6	0.500000
27345	KCNMB4	0.500000
5071	PRKN	0.500000
151871	DPPA2	0.500000
6590	SLPI	0.500000
810	CALML3	0.500000
23406	COTL1	0.500000
54458	PRR13	0.500000
8653	DDX3Y	0.500000
79730	NSUN7	0.500000
8363	HIST1H4J	0.500000
1618	DAZL	0.500000
23228	PLCL2	0.500000
57602	USP36	0.500000
25888	ZNF473	0.500000
57119	EPPIN	0.500000
63894	VIPAS39	0.500000
285	ANGPT2	0.500000
27111	SDCBP2	0.500000
28639	TRBC1	0.500000
55211	DPPA4	0.500000
57540	DISP3	0.500000
275	AMT	0.500000
7216	TRO	0.500000
7056	THBD	0.500000
11025	LILRB3	0.500000
83259	PCDH11Y	0.500000
8644	AKR1C3	0.500000
153733	CCDC112	0.500000
84663	84663	0.500000
56658	TRIM39	0.500000
2123	EVI2A	0.500000
2313	FLI1	0.500000
51463	GPR89B	0.500000
4223	MEOX2	0.500000
253725	WASHC2C	0.500000
3170	FOXA2	0.500000
56124	PCDHB12	0.500000
10481	HOXB13	0.500000
3690	ITGB3	0.500000
9423	NTN1	0.500000
116987	AGAP1	0.500000
921	CD5	0.500000
576	ADGRB2	0.500000
53938	PPIL3	0.500000
57135	DAZ4	0.500000
11072	DUSP14	0.498924
51009	DERL2	0.496197
10254	STAM2	0.483224
22848	AAK1	0.479965
3303	HSPA1A	0.477672
1759	DNM1	0.469846
5873	RAB27A	0.468926
89795	NAV3	0.468542
7699	ZNF140	0.465825
5338	PLD2	0.458256
1314	COPA	0.454455
6934	TCF7L2	0.451879
2057	EPOR	0.448558
29893	PSMC3IP	0.444765
6801	STRN	0.441911
4507	MTAP	0.441911
80143	SIKE1	0.441753
3304	HSPA1B	0.440275
51497	NELFCD	0.438161
64766	S100PBP	0.436331
9577	BABAM2	0.434066
51109	RDH11	0.433502
10949	HNRNPA0	0.431754
133619	PRRC1	0.430381
2331	FMOD	0.427778
2275	FHL3	0.422661
1912	PHC2	0.422519
27237	ARHGEF16	0.421561
55870	ASH1L	0.420813
51147	ING4	0.420557
90864	SPSB3	0.420436
23035	PHLPP2	0.419452
8874	ARHGEF7	0.419374
219333	USP12	0.419305
147339	C18orf25	0.418630
64786	TBC1D15	0.415045
55602	CDKN2AIP	0.409364
27125	AFF4	0.404592
23354	HAUS5	0.401615
54838	WBP1L	0.399779
7273	TTN	0.398439
1158	CKM	0.398439
88	ACTN2	0.398413
79893	GGNBP2	0.398412
11156	PTP4A3	0.398321
51742	ARID4B	0.397015
4635	MYL4	0.394670
7812	CSDE1	0.393618
65986	ZBTB10	0.393399
11230	PRAF2	0.391638
26137	ZBTB20	0.388173
4289	MKLN1	0.382656
83737	ITCH	0.382527
196441	ZFC3H1	0.382456
51750	RTEL1	0.382011
55739	NAXD	0.380519
55629	PNRC2	0.380499
80212	CCDC92	0.380394
57175	CORO1B	0.379908
4140	MARK3	0.378336
4850	CNOT4	0.378097
28987	NOB1	0.377942
57470	LRRC47	0.377858
84916	UTP4	0.377837
9853	RUSC2	0.377449
1743	DLST	0.377311
29766	TMOD3	0.376523
8774	NAPG	0.375062
60559	SPCS3	0.374913
80700	UBXN6	0.374389
10616	RBCK1	0.374381
51379	CRLF3	0.374043
84316	NAA38	0.373471
22794	CASC3	0.371368
3516	RBPJ	0.371256
55324	ABCF3	0.365602
7182	NR2C2	0.362707
9958	USP15	0.360994
51534	VTA1	0.360919
55037	PTCD3	0.360445
9747	TCAF1	0.359969
53635	PTOV1	0.359375
58155	PTBP2	0.357030
51479	ANKFY1	0.356418
222658	KCTD20	0.356251
7088	TLE1	0.356090
3836	KPNA1	0.355941
1616	DAXX	0.355277
6198	RPS6KB1	0.353212
25948	KBTBD2	0.353185
5915	RARB	0.353025
3298	HSF2	0.352984
6780	STAU1	0.352754
26973	CHORDC1	0.352596
5908	RAP1B	0.352468
3013	HIST1H2AD	0.352204
492	ATP2B3	0.352001
6649	SOD3	0.351127
23318	ZCCHC11	0.351090
8337	HIST2H2AA3	0.350305
8343	HIST1H2BF	0.349930
9529	BAG5	0.349887
8344	HIST1H2BE	0.349839
54778	RNF111	0.349196
9218	VAPA	0.349112
9851	KIAA0753	0.348812
25998	IBTK	0.348792
22889	KHDC4	0.348655
9722	NOS1AP	0.348628
10973	ASCC3	0.348463
3840	KPNA4	0.347145
6018	RLF	0.346166
29066	ZC3H7A	0.346110
6738	TROVE2	0.346062
3017	HIST1H2BD	0.346061
3006	HIST1H1C	0.345635
11011	TLK2	0.345608
23360	FNBP4	0.345497
9306	SOCS6	0.345394
8345	HIST1H2BH	0.345317
2692	GHRHR	0.344633
55795	PCID2	0.344345
27436	EML4	0.343995
8349	HIST2H2BE	0.343875
55082	ARGLU1	0.343167
8672	EIF4G3	0.343056
51076	CUTC	0.342286
115106	HAUS1	0.342243
94104	PAXBP1	0.341972
8347	HIST1H2BC	0.341628
23023	TMCC1	0.341480
26036	ZNF451	0.341196
27430	MAT2B	0.341086
7752	ZNF200	0.341084
8493	PPM1D	0.340941
55596	ZCCHC8	0.340633
25852	ARMC8	0.339989
27107	ZBTB11	0.339809
10025	MED16	0.339614
3187	HNRNPH1	0.339506
55023	PHIP	0.339357
1479	CSTF3	0.339182
57448	BIRC6	0.338984
9044	BTAF1	0.338827
64417	TMEM267	0.338189
10782	ZNF274	0.337311
8073	PTP4A2	0.337044
8623	ASMTL	0.336679
7159	TP53BP2	0.336543
4499	MT1M	0.336235
7461	CLIP2	0.336120
27336	HTATSF1	0.335969
23358	USP24	0.335934
10015	PDCD6IP	0.335622
4493	MT1E	0.335359
57035	RSRP1	0.335141
7358	UGDH	0.334167
27183	VPS4A	0.333516
9448	MAP4K4	0.332725
7070	THY1	0.332515
29966	STRN3	0.332255
54906	FAM208B	0.332232
26001	RNF167	0.331831
55749	CCAR1	0.331147
9943	OXSR1	0.331036
55119	PRPF38B	0.330992
55573	CDV3	0.330840
55000	TUG1	0.330618
81688	C6orf62	0.330336
23299	BICD2	0.330282
79665	DHX40	0.330124
54541	DDIT4	0.329972
9439	MED23	0.329676
54537	FAM35A	0.328173
79006	METRN	0.327637
55151	TMEM38B	0.327194
9110	MTMR4	0.326943
1195	CLK1	0.326906
80232	WDR26	0.326886
9710	KIAA0355	0.326478
58525	WIZ	0.326181
54925	ZSCAN32	0.326056
23347	SMCHD1	0.326041
7572	ZNF24	0.325892
7175	TPR	0.325842
11080	DNAJB4	0.325775
9584	RBM39	0.325754
81566	CSRNP2	0.325645
10385	BTN2A2	0.325645
11120	BTN2A1	0.325437
26060	APPL1	0.325220
51074	APIP	0.324932
5277	PIGA	0.324786
5579	PRKCB	0.324733
10659	CELF2	0.324533
54472	TOLLIP	0.324353
85236	HIST1H2BK	0.324151
5980	REV3L	0.323988
29072	SETD2	0.323792
84851	TRIM52	0.323687
5203	PFDN4	0.323603
10735	STAG2	0.323462
54665	RSBN1	0.323326
9969	MED13	0.323098
22894	DIS3	0.322996
51520	LARS	0.322996
283450	HECTD4	0.322996
22990	PCNX1	0.322996
9736	USP34	0.322842
89890	KBTBD6	0.322717
11129	CLASRP	0.322555
84078	KBTBD7	0.322497
868	CBLB	0.322479
23461	ABCA5	0.322407
8189	SYMPK	0.322394
80204	FBXO11	0.322347
5919	RARRES2	0.322207
57862	ZNF410	0.322168
10298	PAK4	0.322138
1815	DRD4	0.322120
10811	NOXA1	0.322120
5582	PRKCG	0.322053
8452	CUL3	0.321888
10274	STAG1	0.321605
55279	ZNF654	0.320977
79144	PPDPF	0.320873
905	CCNT2	0.320823
83759	RBM4B	0.320789
64376	IKZF5	0.320770
55334	SLC39A9	0.320770
84888	SPPL2A	0.320770
7465	WEE1	0.320711
55681	SCYL2	0.320629
4670	HNRNPM	0.320626
84154	RPF2	0.320254
152006	RNF38	0.319952
9282	MED14	0.319715
2100	ESR2	0.319646
5458	POU4F2	0.319558
5457	POU4F1	0.319558
9940	DLEC1	0.319558
9219	MTA2	0.319558
51111	KMT5B	0.319551
1998	ELF2	0.319543
23063	WAPL	0.319540
2099	ESR1	0.319504
23451	SF3B1	0.319407
7690	ZNF131	0.319322
1968	EIF2S3	0.319154
8408	ULK1	0.319140
7248	TSC1	0.318978
221037	JMJD1C	0.318957
51747	LUC7L3	0.318708
26065	LSM14A	0.318515
23512	SUZ12	0.318308
23503	ZFYVE26	0.317925
22820	COPG1	0.317880
170510	EIF4EBP2P1	0.317662
84365	NIFK	0.317614
54826	GIN1	0.317566
2690	GHR	0.317355
5771	PTPN2	0.317213
55791	LRIF1	0.317190
51362	CDC40	0.316862
10120	ACTR1B	0.316838
8729	GBF1	0.316709
23317	DNAJC13	0.316365
10625	IVNS1ABP	0.316254
51322	WAC	0.316181
8924	HERC2	0.316093
5520	PPP2R2A	0.315998
23199	GSE1	0.315720
79684	MSANTD2	0.315691
23469	PHF3	0.315674
10001	MED6	0.315392
11330	CTRC	0.315116
10208	USPL1	0.315066
9909	DENND4B	0.315063
2908	NR3C1	0.315056
30000	TNPO2	0.314954
23379	ICE1	0.314909
23049	SMG1	0.314904
84146	ZNF644	0.314875
400322	HERC2P2	0.314808
819	CAMLG	0.314729
9698	PUM1	0.314721
64848	YTHDC2	0.314657
865	CBFB	0.314604
27332	ZNF638	0.314535
81608	FIP1L1	0.314462
65117	RSRC2	0.314299
3359	HTR3A	0.314206
10621	POLR3F	0.313903
140467	ZNF358	0.313798
6653	SORL1	0.313762
8899	PRPF4B	0.313748
7342	UBP1	0.313714
57521	RPTOR	0.313685
171023	ASXL1	0.313652
372	ARCN1	0.313542
25909	AHCTF1	0.313536
83638	C11orf68	0.313219
9513	FXR2	0.313179
2475	MTOR	0.312809
23186	RCOR1	0.312267
3799	KIF5B	0.312161
285527	FRYL	0.312106
83593	RASSF5	0.312026
6789	STK4	0.311858
56650	CLDND1	0.311837
23157	SEPT6	0.311669
26999	CYFIP2	0.311468
10725	NFAT5	0.311373
26127	FGFR1OP2	0.311318
8227	AKAP17A	0.311305
22838	RNF44	0.310924
54805	CNNM2	0.310735
22874	PLEKHA6	0.310735
5753	PTK6	0.310735
58487	CREBZF	0.310642
2065	ERBB3	0.310615
253260	RICTOR	0.310579
25957	PNISR	0.310489
27291	R3HCC1L	0.310428
58517	RBM25	0.310360
8405	SPOP	0.310312
23172	ABRAXAS2	0.310301
10672	GNA13	0.310288
3267	AGFG1	0.310273
23013	SPEN	0.310027
25820	ARIH1	0.309872
6430	SRSF5	0.309720
55161	TMEM33	0.309596
164	AP1G1	0.309594
22884	WDR37	0.309524
22828	SCAF8	0.309323
7871	SLMAP	0.309213
8880	FUBP1	0.309192
1487	CTBP1	0.309173
7994	KAT6A	0.309066
51430	SUCO	0.309007
25796	PGLS	0.308812
8925	HERC1	0.308701
1153	CIRBP	0.308548
1105	CHD1	0.308538
3845	KRAS	0.308451
26054	SENP6	0.308359
10520	ZNF211	0.308076
10745	PHTF1	0.308048
7748	ZNF195	0.308030
222161	DKFZP586I1420	0.307968
10781	ZNF266	0.307899
6670	SP3	0.307889
4664	NAB1	0.307884
23398	PPWD1	0.307768
23253	ANKRD12	0.307687
10617	STAMBP	0.307649
79576	NKAP	0.307410
9819	TSC22D2	0.307294
55293	UEVLD	0.307277
51631	LUC7L2	0.307259
23002	DAAM1	0.307241
4848	CNOT2	0.307216
11044	PAPD7	0.307187
54477	PLEKHA5	0.306788
25807	RHBDD3	0.306696
9857	CEP350	0.306630
9463	PICK1	0.306627
1112	FOXN3	0.306516
26009	ZZZ3	0.306487
5128	CDK17	0.306467
10762	NUP50	0.306411
23244	PDS5A	0.306386
55904	KMT2E	0.306332
57466	SCAF4	0.306218
54520	CCDC93	0.306183
6651	SON	0.306075
23269	MGA	0.306057
54469	ZFAND6	0.306052
2186	BPTF	0.306029
23067	SETD1B	0.306022
23613	ZMYND8	0.305903
23369	PUM2	0.305902
7750	ZMYM2	0.305895
23774	BRD1	0.305854
23644	EDC4	0.305792
26019	UPF2	0.305792
23126	POGZ	0.305721
23258	DENND5A	0.305672
7091	TLE4	0.305672
8905	AP1S2	0.305672
9444	QKI	0.305527
7874	USP7	0.305487
9765	ZFYVE16	0.305183
6421	SFPQ	0.305063
23072	HECW1	0.304952
23198	PSME4	0.304869
114882	OSBPL8	0.304807
10746	MAP3K2	0.304698
9440	MED17	0.304494
23015	GOLGA8A	0.304397
5986	RFNG	0.304397
29110	TBK1	0.304318
22887	FOXJ3	0.304280
4820	NKTR	0.304266
22878	TRAPPC8	0.304225
9782	MATR3	0.304218
8473	OGT	0.304062
10114	HIPK3	0.304031
54700	RRN3	0.303866
64978	MRPL38	0.303679
11161	ERG28	0.303522
51441	YTHDF2	0.303515
51274	KLF3	0.303491
80267	EDEM3	0.303246
5500	PPP1CB	0.303088
6787	NEK4	0.302961
64089	SNX16	0.302952
7150	TOP1	0.302916
170506	DHX36	0.302842
55327	LIN7C	0.302786
8491	MAP4K3	0.302762
81555	YIPF5	0.302749
9140	ATG12	0.302685
55660	PRPF40A	0.302658
23141	ANKLE2	0.302491
55183	RIF1	0.302491
10206	TRIM13	0.302433
5290	PIK3CA	0.302425
9295	SRSF11	0.302391
5903	RANBP2	0.302335
57730	ANKRD36B	0.302323
51068	NMD3	0.302208
8125	ANP32A	0.302006
55031	USP47	0.301985
56616	DIABLO	0.301949
26057	ANKRD17	0.301830
3842	TNPO1	0.301816
26130	GAPVD1	0.301796
9716	AQR	0.301785
8674	VAMP4	0.301727
1027	CDKN1B	0.301674
22834	ZNF652	0.301575
23429	RYBP	0.301538
22908	SACM1L	0.301436
54737	MPHOSPH8	0.301396
29882	ANAPC2	0.301394
51542	VPS54	0.301363
8939	FUBP3	0.301272
9354	UBE4A	0.301264
1385	CREB1	0.301117
23341	DNAJC16	0.301073
22841	RAB11FIP2	0.301028
29982	NRBF2	0.300963
11183	MAP4K5	0.300946
9202	ZMYM4	0.300921
51366	UBR5	0.300875
6938	TCF12	0.300846
6009	RHEB	0.300836
51720	UIMC1	0.300831
55500	ETNK1	0.300682
10049	DNAJB6	0.300676
10228	STX6	0.300555
23215	PRRC2C	0.300530
54407	SLC38A2	0.300443
285381	DPH3	0.300376
51026	GOLT1B	0.300217
55186	SLC25A36	0.300208
23389	MED13L	0.300024
55233	MOB1A	0.299959
54877	ZCCHC2	0.299951
22856	CHSY1	0.299941
10181	RBM5	0.299940
55196	KIAA1551	0.299796
55769	ZNF83	0.299624
51105	PHF20L1	0.299604
5495	PPM1B	0.299584
80205	CHD9	0.299541
51455	REV1	0.299514
10260	DENND4A	0.299356
7716	VEZF1	0.299342
7541	ZBTB14	0.299267
10016	PDCD6	0.299229
10724	MGEA5	0.299193
10664	CTCF	0.299110
4659	PPP1R12A	0.299085
353376	TICAM2	0.299003
51780	KDM3B	0.299001
5286	PIK3C2A	0.298960
54014	BRWD1	0.298925
220594	USP32P2	0.298922
9852	EPM2AIP1	0.298841
79609	VCPKMT	0.298740
1982	EIF4G2	0.298677
9774	BCLAF1	0.298553
79718	TBL1XR1	0.298528
10097	ACTR2	0.298458
23047	PDS5B	0.298448
1456	CSNK1G3	0.298430
79573	TTC13	0.298382
54465	ETAA1	0.298382
54103	GSAP	0.298382
10915	TCERG1	0.298299
84864	RIOX2	0.298258
56910	STARD7	0.298244
7072	TIA1	0.298224
9497	SLC4A7	0.298221
64746	ACBD3	0.298221
10308	ZNF267	0.298220
6917	TCEA1	0.298159
100128062	SLC2A3P1	0.298140
23515	MORC3	0.298063
7155	TOP2B	0.297975
3720	JARID2	0.297943
22938	SNW1	0.297938
7109	TRAPPC10	0.297838
51692	CPSF3	0.297831
92610	TIFA	0.297490
51552	RAB14	0.297442
1856	DVL2	0.297343
9360	PPIG	0.297305
9778	KIAA0232	0.297134
204851	HIPK1	0.297106
23033	DOPEY1	0.297020
5930	RBBP6	0.296978
9334	B4GALT5	0.296948
5885	RAD21	0.296932
64083	GOLPH3	0.296786
23230	VPS13A	0.296781
6294	SAFB	0.296760
10138	YAF2	0.296652
22849	CPEB3	0.296629
149420	PDIK1L	0.296599
57763	ANKRA2	0.296550
6894	TARBP1	0.296519
1655	DDX5	0.296499
29994	BAZ2B	0.296475
22858	ICK	0.296459
10180	RBM6	0.296441
57826	RAP2C	0.296440
26092	TOR1AIP1	0.296381
64750	SMURF2	0.296285
51809	GALNT7	0.296222
10802	SEC24A	0.296123
10140	TOB1	0.296073
23197	FAF2	0.295983
23048	FNBP1	0.295964
57698	SHTN1	0.295929
1654	DDX3X	0.295907
22911	WDR47	0.295854
9600	PITPNM1	0.295762
79048	SECISBP2	0.295620
7743	ZNF189	0.295530
5906	RAP1A	0.295371
23394	ADNP	0.295163
10427	SEC24B	0.295142
22870	PPP6R1	0.295132
23195	MDN1	0.295093
23506	BICRAL	0.295033
55734	ZFP64	0.294969
50618	ITSN2	0.294933
9972	NUP153	0.294933
23008	KLHDC10	0.294925
2886	GRB7	0.294917
55207	ARL8B	0.294911
9926	LPGAT1	0.294883
2145	EZH1	0.294880
26959	HBP1	0.294876
7174	TPP2	0.294867
26512	INTS6	0.294849
9098	USP6	0.294821
6016	RIT1	0.294728
26278	SACS	0.294716
64844	MARCH7	0.294690
27252	KLHL20	0.294612
5898	RALA	0.294598
55656	INTS8	0.294558
663	BNIP2	0.294551
23116	TOGARAM1	0.294460
23119	HIC2	0.294329
7637	ZNF84	0.294329
8239	USP9X	0.294279
64864	RFX7	0.294236
3841	KPNA5	0.294236
1386	ATF2	0.294078
54454	ATAD2B	0.294044
466	ATF1	0.293881
192669	AGO3	0.293861
10147	SUGP2	0.293807
10905	MAN1A2	0.293804
3416	IDE	0.293637
10793	ZNF273	0.293630
196	AHR	0.293378
900	CCNG1	0.293351
6611	SMS	0.293339
24149	ZNF318	0.293278
988	CDC5L	0.293211
51715	RAB23	0.293178
2948	GSTM4	0.293161
10765	KDM5B	0.293153
598	BCL2L1	0.293056
51663	ZFR	0.293040
10640	EXOC5	0.293031
8446	DUSP11	0.292998
1060	CENPC	0.292992
7594	ZNF43	0.292849
54556	ING3	0.292837
9728	SECISBP2L	0.292816
79882	ZC3H14	0.292761
329	BIRC2	0.292748
56242	ZNF253	0.292562
51351	ZNF117	0.292542
57798	GATAD1	0.292514
51029	DESI2	0.292497
7270	TTF1	0.292463
51136	RNFT1	0.292425
5529	PPP2R5E	0.292385
7525	YES1	0.292319
3091	HIF1A	0.292310
22823	MTF2	0.292300
9988	DMTF1	0.292286
23473	CAPN7	0.292263
23118	TAB2	0.292047
57003	CCDC47	0.292025
29896	TRA2A	0.291920
6839	SUV39H1	0.291877
23011	RAB21	0.291809
7543	ZFX	0.291738
7705	ZNF146	0.291733
54764	ZRANB1	0.291652
23325	WASHC4	0.291645
81931	ZNF93	0.291626
4090	SMAD5	0.291577
1452	CSNK1A1	0.291572
4534	MTM1	0.291455
9849	ZNF518A	0.291454
6604	SMARCD3	0.291299
2969	GTF2I	0.291253
90333	ZNF468	0.291250
57343	ZNF304	0.291250
55269	PSPC1	0.291119
253943	YTHDF3	0.291095
9709	HERPUD1	0.290975
22955	SCMH1	0.290745
6868	ADAM17	0.290743
26037	SIPA1L1	0.290743
3895	KTN1	0.290701
10521	DDX17	0.290653
490	ATP2B1	0.290586
5411	PNN	0.290582
7644	ZNF91	0.290569
55288	RHOT1	0.290524
7766	ZNF223	0.290376
55236	UBA6	0.290325
7415	VCP	0.290242
7267	TTC3	0.290185
10299	MARCH6	0.290154
10048	RANBP9	0.290142
4320	MMP11	0.290138
7639	ZNF85	0.290111
9913	SUPT7L	0.290110
23272	FAM208A	0.290037
22890	ZBTB1	0.290028
160	AP2A1	0.290001
23036	ZNF292	0.289920
6744	SSFA2	0.289890
26039	SS18L1	0.289873
2060	EPS15	0.289849
51465	UBE2J1	0.289815
11325	DDX42	0.289703
57187	THOC2	0.289680
8661	EIF3A	0.289422
6878	TAF6	0.289299
60684	TRAPPC11	0.289286
27161	AGO2	0.289278
64430	PCNX4	0.289254
79960	JADE1	0.289243
55320	MIS18BP1	0.289194
80254	CEP63	0.289194
221294	NT5DC1	0.289185
10472	ZBTB18	0.289182
9921	RNF10	0.289134
7337	UBE3A	0.289085
9126	SMC3	0.289033
5527	PPP2R5C	0.289032
7328	UBE2H	0.288958
10658	CELF1	0.288891
7189	TRAF6	0.288817
10179	RBM7	0.288783
23191	CYFIP1	0.288697
23219	FBXO28	0.288665
51526	OSER1	0.288659
57178	ZMIZ1	0.288655
84196	USP48	0.288631
9693	RAPGEF2	0.288559
2332	FMR1	0.288542
5412	UBL3	0.288535
9859	CEP170	0.288479
55818	KDM3A	0.288476
889	KRIT1	0.288371
5469	MED1	0.288350
25803	SPDEF	0.288336
9451	EIF2AK3	0.288317
6093	ROCK1	0.288301
4335	MNT	0.288272
64061	TSPYL2	0.288272
