#EntrezID	Name	Score
3678	ITGA5	1.000000
5818	NECTIN1	1.000000
3297	HSF1	1.000000
824	CAPN2	1.000000
8609	KLF7	1.000000
3123	HLA-DRB1	1.000000
1457	CSNK2A1	1.000000
8522	GAS7	1.000000
667	DST	1.000000
5604	MAP2K1	1.000000
6416	MAP2K4	1.000000
3122	HLA-DRA	1.000000
1019	CDK4	1.000000
23533	PIK3R5	1.000000
3791	KDR	1.000000
1499	CTNNB1	1.000000
23483	TGDS	1.000000
7094	TLN1	1.000000
6525	SMTN	1.000000
3674	ITGA2B	1.000000
5217	PFN2	1.000000
29780	PARVB	1.000000
5329	PLAUR	1.000000
10672	GNA13	1.000000
2887	GRB10	1.000000
10810	WASF3	1.000000
396	ARHGDIA	1.000000
6900	CNTN2	1.000000
998	CDC42	1.000000
11010	GLIPR1	1.000000
51177	PLEKHO1	1.000000
5295	PIK3R1	1.000000
2534	FYN	1.000000
5879	RAC1	1.000000
222658	KCTD20	1.000000
5594	MAPK1	1.000000
6714	SRC	1.000000
10298	PAK4	1.000000
1265	CNN2	1.000000
60	ACTB	1.000000
369	ARAF	1.000000
7410	VAV2	1.000000
596	BCL2	1.000000
1284	COL4A2	1.000000
1460	CSNK2B	1.000000
392	ARHGAP1	1.000000
3265	HRAS	1.000000
7039	TGFA	1.000000
23452	ANGPTL2	1.000000
823	CAPN1	1.000000
390	RND3	1.000000
10093	ARPC4	1.000000
382	ARF6	1.000000
3611	ILK	1.000000
4659	PPP1R12A	1.000000
7423	VEGFB	1.000000
1001	CDH3	1.000000
3691	ITGB4	1.000000
2261	FGFR3	1.000000
5599	MAPK8	1.000000
9645	MICAL2	1.000000
7812	CSDE1	1.000000
5499	PPP1CA	1.000000
10095	ARPC1B	1.000000
9887	SMG7	1.000000
1288	COL4A6	1.000000
5335	PLCG1	1.000000
56034	PDGFC	1.000000
3682	ITGAE	1.000000
10109	ARPC2	1.000000
5062	PAK2	1.000000
1073	CFL2	1.000000
5796	PTPRK	1.000000
6840	SVIL	1.000000
1839	HBEGF	1.000000
25	ABL1	1.000000
3725	JUN	1.000000
9414	TJP2	1.000000
5906	RAP1A	1.000000
10097	ACTR2	1.000000
1952	CELSR2	1.000000
9644	SH3PXD2A	1.000000
1003	CDH5	1.000000
5584	PRKCI	1.000000
5605	MAP2K2	1.000000
7511	XPNPEP1	1.000000
324	APC	1.000000
2335	FN1	1.000000
3685	ITGAV	1.000000
23191	CYFIP1	1.000000
818	CAMK2G	1.000000
7456	WIPF1	1.000000
22854	NTNG1	1.000000
1287	COL4A5	1.000000
10458	BAIAP2	1.000000
894	CCND2	1.000000
2697	GJA1	1.000000
5601	MAPK9	1.000000
1495	CTNNA1	1.000000
55742	PARVA	1.000000
2941	GSTA4	1.000000
11135	CDC42EP1	1.000000
6655	SOS2	1.000000
6667	SP1	1.000000
5921	RASA1	1.000000
6678	SPARC	1.000000
51343	FZR1	1.000000
10787	NCKAP1	1.000000
3912	LAMB1	1.000000
5518	PPP2R1A	1.000000
10552	ARPC1A	1.000000
5829	PXN	1.000000
5880	RAC2	1.000000
5565	PRKAB2	1.000000
3134	HLA-F	1.000000
7077	TIMP2	1.000000
6093	ROCK1	1.000000
2185	PTK2B	1.000000
6237	RRAS	1.000000
81873	ARPC5L	1.000000
207	AKT1	1.000000
2065	ERBB3	1.000000
9019	MPZL1	1.000000
9766	SUSD6	1.000000
4478	MSN	1.000000
3914	LAMB3	1.000000
3915	LAMC1	1.000000
2247	FGF2	1.000000
23363	OBSL1	1.000000
7791	ZYX	1.000000
1072	CFL1	1.000000
5087	PBX1	1.000000
5910	RAP1GDS1	1.000000
131566	DCBLD2	1.000000
7805	LAPTM5	1.000000
1002	CDH4	1.000000
3107	HLA-C	1.000000
8826	IQGAP1	1.000000
1742	DLG4	1.000000
9564	BCAR1	1.000000
6461	SHB	1.000000
5609	MAP2K7	1.000000
3675	ITGA3	1.000000
5894	RAF1	1.000000
5501	PPP1CC	1.000000
23705	CADM1	1.000000
3127	HLA-DRB5	1.000000
55870	ASH1L	1.000000
10094	ARPC3	1.000000
9686	VGLL4	1.000000
5515	PPP2CA	1.000000
868	CBLB	1.000000
7422	VEGFA	1.000000
50807	ASAP1	1.000000
23396	PIP5K1C	1.000000
7057	THBS1	1.000000
3108	HLA-DMA	1.000000
1027	CDKN1B	1.000000
2268	FGR	1.000000
4301	AFDN	1.000000
51208	CLDN18	1.000000
3910	LAMA4	1.000000
11031	RAB31	1.000000
9315	NREP	1.000000
23635	SSBP2	1.000000
2902	GRIN1	1.000000
782	CACNB1	1.000000
2819	GPD1	1.000000
4300	MLLT3	1.000000
9627	SNCAIP	1.000000
1008	CDH10	1.000000
5764	PTN	1.000000
10406	WFDC2	1.000000
634	CEACAM1	1.000000
4502	MT2A	0.992634
4500	MT1L	0.992086
645745	MT1HL1	0.992017
4494	MT1F	0.992000
4495	MT1G	0.991998
4496	MT1H	0.991996
4501	MT1X	0.991993
4493	MT1E	0.991992
2886	GRB7	0.961820
526	ATP6V1B2	0.929229
2064	ERBB2	0.924658
64771	C6orf106	0.901087
3164	NR4A1	0.840070
2354	FOSB	0.828144
323	APBB2	0.827351
1956	EGFR	0.827351
4627	MYH9	0.827126
1462	VCAN	0.826863
960	CD44	0.826863
1848	DUSP6	0.824859
8646	CHRD	0.824524
649	BMP1	0.824524
3137	HLA-J	0.823451
10769	PLK2	0.822571
3569	IL6	0.816113
10487	CAP1	0.815448
1174	AP1S1	0.809410
581	BAX	0.809410
79180	EFHD2	0.809320
1613	DAPK3	0.808783
972	CD74	0.806434
1997	ELF1	0.806008
7414	VCL	0.803010
9261	MAPKAPK2	0.802637
80781	COL18A1	0.798445
5420	PODXL	0.797770
5743	PTGS2	0.795304
3856	KRT8	0.794052
523	ATP6V1A	0.787721
22795	NID2	0.782827
9961	MVP	0.782201
5552	SRGN	0.778911
144195	SLC2A14	0.778911
6515	SLC2A3	0.778911
3241	HPCAL1	0.778193
29959	NRBP1	0.778033
9948	WDR1	0.775077
9958	USP15	0.773697
301	ANXA1	0.772914
391	RHOG	0.772163
79144	PPDPF	0.771322
22883	CLSTN1	0.770610
23187	PHLDB1	0.768618
1740	DLG2	0.768011
2014	EMP3	0.767757
51421	AMOTL2	0.763594
5920	RARRES3	0.747487
8877	SPHK1	0.745147
8061	FOSL1	0.745147
4355	MPP2	0.742658
8428	STK24	0.736304
55752	SEPT11	0.735242
10581	IFITM2	0.730863
8569	MKNK1	0.730193
1432	MAPK14	0.730193
8407	TAGLN2	0.729681
857	CAV1	0.728837
6654	SOS1	0.725019
1845	DUSP3	0.723717
2593	GAMT	0.723216
7106	TSPAN4	0.722578
10174	SORBS3	0.718075
2319	FLOT2	0.716592
23328	SASH1	0.714138
7078	TIMP3	0.714138
10410	IFITM3	0.705763
10979	FERMT2	0.705390
30846	EHD2	0.705224
8974	P4HA2	0.705224
871	SERPINH1	0.705224
2280	FKBP1A	0.698798
1500	CTNND1	0.695257
5355	PLP2	0.695197
4430	MYO1B	0.693019
6624	FSCN1	0.691903
51330	TNFRSF12A	0.690968
5054	SERPINE1	0.690968
391020	LOC391020	0.690374
3669	ISG20	0.682108
4811	NID1	0.680361
3927	LASP1	0.678990
4296	MAP3K11	0.678726
5187	PER1	0.677580
1601	DAB2	0.676598
7110	TMF1	0.668523
3636	INPPL1	0.668077
4245	MGAT1	0.666639
7041	TGFB1I1	0.662903
162461	TMEM92	0.657016
10221	TRIB1	0.656842
2317	FLNB	0.656694
2316	FLNA	0.656694
23764	MAFF	0.654556
3875	KRT18	0.654090
684	BST2	0.653240
7832	BTG2	0.652158
567	B2M	0.650803
832	CAPZB	0.648035
9454	HOMER3	0.646029
9260	PDLIM7	0.646029
5696	PSMB8	0.642983
79143	MBOAT7	0.640541
598	BCL2L1	0.640239
11344	TWF2	0.639250
4052	LTBP1	0.638306
4929	NR4A2	0.635412
8519	IFITM1	0.633100
56731	SLC2A4RG	0.631944
1960	EGR3	0.630887
10488	CREB3	0.630582
23230	VPS13A	0.629304
2314	FLII	0.627554
1959	EGR2	0.627519
1958	EGR1	0.627519
11119	BTN3A1	0.626148
10384	BTN3A3	0.626148
5328	PLAU	0.625982
55201	MAP1S	0.624994
64114	TMBIM1	0.623208
26020	LRP10	0.623208
57115	PGLYRP4	0.621663
6282	S100A11	0.617953
83442	SH3BGRL3	0.615230
1289	COL5A1	0.613048
25976	TIPARP	0.612625
3206	HOXA10	0.609669
3205	HOXA9	0.609669
7205	TRIP6	0.609669
10785	WDR4	0.609415
4234	METTL1	0.609415
5720	PSME1	0.609107
22980	TCF25	0.608707
10616	RBCK1	0.608060
9246	UBE2L6	0.608060
11067	DEPP1	0.607123
4837	NNMT	0.607123
5306	PITPNA	0.605398
4967	OGDH	0.603483
11124	FAF1	0.602489
84164	ASCC2	0.602489
85377	MICALL1	0.602358
55700	MAP7D1	0.602358
11054	OGFR	0.601995
9411	ARHGAP29	0.600953
2767	GNA11	0.600689
9124	PDLIM1	0.597470
81	ACTN4	0.597470
7171	TPM4	0.596452
11118	BTN3A2	0.595993
602	BCL3	0.595835
8870	IER3	0.595525
10738	RFPL3	0.594043
3339	HSPG2	0.593430
5339	PLEC	0.590239
25816	TNFAIP8	0.583807
57048	PLSCR3	0.582729
10493	VAT1	0.582729
1009	CDH11	0.581292
6774	STAT3	0.580218
11098	PRSS23	0.578999
51586	MED15	0.578273
6804	STX1A	0.577194
6453	ITSN1	0.577194
6616	SNAP25	0.577194
2775	GNAO1	0.577194
5352	PLOD2	0.576320
1843	DUSP1	0.573540
9510	ADAMTS1	0.569342
3491	CYR61	0.569342
896	CCND3	0.568222
22839	DLGAP4	0.567141
53827	FXYD5	0.564787
2782	GNB1	0.564249
2596	GAP43	0.563820
6854	SYN2	0.563820
492	ATP2B3	0.563820
491	ATP2B2	0.563820
6277	S100A6	0.562195
2192	FBLN1	0.560662
1490	CTGF	0.560662
5878	RAB5C	0.560203
5528	PPP2R5D	0.558813
80256	FAM214B	0.558522
83637	ZMIZ2	0.558522
4650	MYO9B	0.558522
8553	BHLHE40	0.556852
4061	LY6E	0.555002
2353	FOS	0.552793
7076	TIMP1	0.551303
5156	PDGFRA	0.549814
3481	IGF2	0.549814
3488	IGFBP5	0.549814
831	CAST	0.549703
5698	PSMB9	0.548846
191585	PLAC4	0.548715
4184	SMCP	0.548715
302	ANXA2	0.548524
9448	MAP4K4	0.546582
5962	RDX	0.546475
304	ANXA2P2	0.546154
6281	S100A10	0.543084
4616	GADD45B	0.542143
3280	HES1	0.540937
9592	IER2	0.540937
9610	RIN1	0.538798
51412	ACTL6B	0.537692
8682	PEA15	0.536804
2783	GNB2	0.535933
6275	S100A4	0.535020
2907	GRINA	0.534357
3726	JUNB	0.533126
25948	KBTBD2	0.529549
29966	STRN3	0.528680
1278	COL1A2	0.528406
1277	COL1A1	0.528406
7867	MAPKAPK3	0.525504
10494	STK25	0.524271
3267	AGFG1	0.522972
8633	UNC5C	0.521563
8927	BSN	0.521563
11122	PTPRT	0.521563
1804	DPP6	0.521563
9628	RGS6	0.521563
5143	PDE4C	0.521563
1463	NCAN	0.521563
8745	ADAM23	0.521563
4916	NTRK3	0.521563
3430	IFI35	0.521472
467	ATF3	0.520502
7402	UTRN	0.520230
10186	LHFPL6	0.519693
83604	TMEM47	0.519693
800	CALD1	0.519693
7045	TGFBI	0.519224
8406	SRPX	0.518192
3959	LGALS3BP	0.518047
7343	UBTF	0.516283
1912	PHC2	0.516153
7461	CLIP2	0.514746
9600	PITPNM1	0.514622
822	CAPG	0.514272
4035	LRP1	0.513989
7318	UBA7	0.513975
7538	ZFP36	0.513889
5045	FURIN	0.513884
50488	MINK1	0.513884
286	ANK1	0.513860
6710	SPTB	0.513860
1727	CYB5R3	0.512468
8913	CACNA1G	0.512310
23645	PPP1R15A	0.510081
64761	PARP12	0.510023
9943	OXSR1	0.509807
11274	USP18	0.509293
9636	ISG15	0.509293
4599	MX1	0.508836
60673	ATG101	0.508320
3956	LGALS1	0.508044
6830	SUPT6H	0.507419
3716	JAK1	0.506554
10589	DRAP1	0.506518
10227	MFSD10	0.506031
1847	DUSP5	0.505926
10120	ACTR1B	0.505005
754	PTTG1IP	0.504869
10608	MXD4	0.503829
3429	IFI27	0.502932
9818	NUP58	0.502017
8613	PLPP3	0.501563
25937	WWTR1	0.501563
5585	PKN1	0.500902
78992	YIPF2	0.500622
79586	CHPF	0.500622
997	CDC34	0.500344
54541	DDIT4	0.500234
1051	CEBPB	0.500143
6817	SULT1A1	0.500000
6256	RXRA	0.500000
23641	LDOC1	0.500000
4208	MEF2C	0.500000
1861	TOR1A	0.500000
5777	PTPN6	0.500000
1523	CUX1	0.500000
1617	DAZ1	0.500000
3797	KIF3C	0.500000
10962	MLLT11	0.500000
90933	TRIM41	0.500000
8345	HIST1H2BH	0.500000
4817	NIT1	0.500000
7753	ZNF202	0.500000
26289	AK5	0.500000
22981	NINL	0.500000
9641	IKBKE	0.500000
2057	EPOR	0.500000
7273	TTN	0.500000
6317	SERPINB3	0.500000
57658	CALCOCO1	0.500000
5387	PMS2P3	0.500000
51264	MRPL27	0.500000
1442	CSH1	0.500000
57402	S100A14	0.500000
6318	SERPINB4	0.500000
287	ANK2	0.500000
7010	TEK	0.500000
54587	MXRA8	0.500000
3155	HMGCL	0.500000
55211	DPPA4	0.500000
4485	MST1	0.500000
2034	EPAS1	0.500000
2920	CXCL2	0.500000
10235	RASGRP2	0.500000
27185	DISC1	0.500000
2331	FMOD	0.500000
6280	S100A9	0.500000
5914	RARA	0.500000
2874	GPS2	0.500000
2810	SFN	0.500000
57540	DISP3	0.500000
8078	USP5	0.500000
7535	ZAP70	0.500000
88	ACTN2	0.500000
5862	RAB2A	0.500000
10474	TADA3	0.500000
653519	GPR89A	0.500000
10938	EHD1	0.500000
2688	GH1	0.500000
55588	MED29	0.500000
8483	CILP	0.500000
9322	TRIP10	0.500000
2263	FGFR2	0.500000
53938	PPIL3	0.500000
84916	UTP4	0.500000
208	AKT2	0.500000
57602	USP36	0.500000
3017	HIST1H2BD	0.500000
11187	PKP3	0.500000
10485	C1orf61	0.500000
56905	C15orf39	0.500000
8347	HIST1H2BC	0.500000
25888	ZNF473	0.500000
1444	CSHL1	0.500000
6279	S100A8	0.500000
2801	GOLGA2	0.500000
6649	SOD3	0.500000
23345	SYNE1	0.500000
284058	KANSL1	0.500000
2949	GSTM5	0.500000
4105	MAGEA6	0.500000
79921	TCEAL4	0.500000
9450	LY86	0.500000
8344	HIST1H2BE	0.500000
55671	PPP4R3A	0.500000
1796	DOK1	0.500000
84154	RPF2	0.500000
79735	TBC1D17	0.500000
6793	STK10	0.500000
2982	GUCY1A1	0.500000
151987	PPP4R2	0.500000
653121	ZBTB8A	0.500000
8644	AKR1C3	0.500000
10570	DPYSL4	0.500000
3730	ANOS1	0.500000
6271	S100A1	0.500000
5645	PRSS2	0.500000
257218	SHPRH	0.500000
27348	TOR1B	0.500000
27040	LAT	0.500000
6457	SH3GL3	0.500000
3221	HOXC4	0.500000
2099	ESR1	0.500000
2246	FGF1	0.500000
2	A2M	0.500000
2115	ETV1	0.500000
85236	HIST1H2BK	0.500000
1646	AKR1C2	0.500000
29992	PILRA	0.500000
3880	KRT19	0.500000
3932	LCK	0.500000
8349	HIST2H2BE	0.500000
274	BIN1	0.500000
55294	FBXW7	0.500000
405	ARNT	0.500000
3399	ID3	0.500000
151871	DPPA2	0.500000
3898	LAD1	0.500000
6799	SULT1A2	0.500000
9362	CPNE6	0.500000
1618	DAZL	0.500000
3635	INPP5D	0.500000
835	CASP2	0.500000
1645	AKR1C1	0.500000
56911	MAP3K7CL	0.500000
58500	ZNF250	0.500000
3117	HLA-DQA1	0.500000
9883	POM121	0.500000
3119	HLA-DQB1	0.500000
1048	CEACAM5	0.500000
91966	CXorf40A	0.500000
1087	CEACAM7	0.500000
1285	COL4A3	0.500000
9734	HDAC9	0.500000
63894	VIPAS39	0.500000
60685	ZFAND3	0.500000
8363	HIST1H4J	0.500000
4102	MAGEA3	0.500000
6788	STK3	0.500000
2100	ESR2	0.500000
541578	CXorf40B	0.500000
9338	TCEAL1	0.500000
2983	GUCY1B1	0.500000
10127	ZNF263	0.500000
3983	ABLIM1	0.500000
10569	SLU7	0.500000
348	APOE	0.500000
1443	CSH2	0.500000
275	AMT	0.500000
3397	ID1	0.500000
64682	ANAPC1	0.500000
9413	FAM189A2	0.500000
1286	COL4A4	0.500000
51463	GPR89B	0.500000
56919	DHX33	0.500000
285	ANGPT2	0.500000
26276	VPS33B	0.500000
9477	MED20	0.500000
3223	HOXC6	0.500000
5379	PMS2P1	0.500000
445329	SULT1A4	0.500000
140576	S100A16	0.500000
8362	HIST1H4K	0.500000
199	AIF1	0.500000
55816	DOK5	0.500000
3866	KRT15	0.500000
5646	PRSS3	0.500000
64979	MRPL36	0.500000
9021	SOCS3	0.500000
60485	SAV1	0.500000
2921	CXCL3	0.500000
6285	S100B	0.500000
51434	ANAPC7	0.500000
3006	HIST1H1C	0.500000
8337	HIST2H2AA3	0.500000
8343	HIST1H2BF	0.500000
11039	SMA4	0.500000
90338	ZNF160	0.500000
64421	DCLRE1C	0.500000
55142	HAUS2	0.500000
7516	XRCC2	0.500000
2967	GTF2H3	0.500000
2946	GSTM2	0.500000
2944	GSTM1	0.500000
2948	GSTM4	0.500000
55337	C19orf66	0.499353
10379	IRF9	0.499353
71	ACTG1	0.499345
7071	KLF10	0.498556
5118	PCOLCE	0.498170
1291	COL6A1	0.498170
1292	COL6A2	0.498170
51362	CDC40	0.498031
23523	CABIN1	0.497925
10652	YKT6	0.493796
7009	TMBIM6	0.493362
79443	FYCO1	0.490987
4134	MAP4	0.490987
6446	SGK1	0.489807
9935	MAFB	0.489807
9314	KLF4	0.489807
6711	SPTBN1	0.489787
51278	IER5	0.489773
5430	POLR2A	0.489621
6829	SUPT5H	0.489621
3005	H1F0	0.488870
8971	H1FX	0.488870
3727	JUND	0.488573
10263	CDK2AP2	0.488012
9469	CHST3	0.487944
10945	KDELR1	0.486944
4783	NFIL3	0.486492
103	ADAR	0.486053
54976	C20orf27	0.485746
10346	TRIM22	0.485256
774	CACNA1B	0.484568
2934	GSN	0.483385
84790	TUBA1C	0.483070
5211	PFKL	0.481635
1831	TSC22D3	0.481313
837	CASP4	0.480710
1520	CTSS	0.480710
834	CASP1	0.480710
1394	CRHR1	0.479431
41	ASIC1	0.479407
25865	PRKD2	0.479313
6773	STAT2	0.479070
22955	SCMH1	0.478421
64834	ELOVL1	0.477545
808	CALM3	0.476215
682	BSG	0.476114
10956	OS9	0.475407
2114	ETS2	0.473660
7781	SLC30A3	0.473238
7837	PXDN	0.473057
11140	CDC37	0.472866
8729	GBF1	0.472258
10087	COL4A3BP	0.471625
6721	SREBF2	0.471198
11282	MGAT4B	0.471054
1052	CEBPD	0.470591
84528	RHOXF2	0.470194
8985	PLOD3	0.470194
5966	REL	0.469671
553115	PEF1	0.469663
23586	DDX58	0.468911
51548	SIRT6	0.468905
26993	AKAP8L	0.468905
5970	RELA	0.468905
10694	CCT8	0.468409
1487	CTBP1	0.468024
5660	PSAP	0.467386
9230	RAB11B	0.467346
140467	ZNF358	0.467346
20	ABCA2	0.467346
23770	FKBP8	0.467346
5971	RELB	0.466102
6535	SLC6A8	0.463109
30851	TAX1BP3	0.460409
29888	STRN4	0.459204
6780	STAU1	0.458099
5582	PRKCG	0.457951
7128	TNFAIP3	0.457905
7795	MEMO1	0.457743
23022	PALLD	0.457596
55233	MOB1A	0.457331
10226	PLIN3	0.456377
771	CA12	0.456049
1951	CELSR3	0.456049
9905	SGSM2	0.456049
4792	NFKBIA	0.455470
57175	CORO1B	0.455191
79095	C9orf16	0.455191
23542	MAPK8IP2	0.454211
11255	HRH3	0.454211
2901	GRIK5	0.454211
84818	IL17RC	0.454211
8456	FOXN1	0.454211
4294	MAP3K10	0.454211
3428	IFI16	0.454126
5915	RARB	0.454009
9945	GFPT2	0.454009
6422	SFRP1	0.454009
81565	NDEL1	0.451388
26064	RAI14	0.451054
10362	HMG20B	0.450409
5610	EIF2AK2	0.450292
6772	STAT1	0.450292
3431	SP110	0.449839
6625	SNRNP70	0.449615
54739	XAF1	0.449167
4939	OAS2	0.449167
8525	DGKZ	0.448981
7187	TRAF3	0.448329
10318	TNIP1	0.448329
22904	SBNO2	0.448329
4791	NFKB2	0.448329
4761	NEUROD2	0.448027
7317	UBA1	0.447903
440434	LOC440434	0.447315
9520	NPEPPS	0.447315
2664	GDI1	0.447258
7108	TM7SF2	0.447059
6576	SLC25A1	0.447059
6737	TRIM21	0.446684
6810	STX4	0.446423
6811	STX5	0.446423
8775	NAPA	0.446423
171023	ASXL1	0.445458
5768	QSOX1	0.445270
25864	ABHD14A	0.444338
11278	KLF12	0.443177
10919	EHMT2	0.443177
4794	NFKBIE	0.442605
50618	ITSN2	0.441623
6498	SKIL	0.440885
4088	SMAD3	0.440885
56904	SH3GLB2	0.440319
23241	PACS2	0.439466
22920	KIFAP3	0.437253
23039	XPO7	0.436881
5986	RFNG	0.436423
8853	ASAP2	0.436177
29925	GMPPB	0.435922
29926	GMPPA	0.435922
54867	TMEM214	0.435922
8079	MLF2	0.435840
8567	MADD	0.435082
8638	OASL	0.433817
7351	UCP2	0.433662
826	CAPNS1	0.433662
79073	TMEM109	0.433183
5875	RABGGTA	0.432398
7277	TUBA4A	0.432398
1212	CLTB	0.432398
653639	LYPLA2P1	0.430876
11313	LYPLA2	0.430876
7376	NR1H2	0.430664
9820	CUL7	0.430205
51157	ZNF580	0.430000
3434	IFIT1	0.429978
64061	TSPYL2	0.429911
6844	VAMP2	0.429911
8500	PPFIA1	0.429114
161	AP2A2	0.429098
2917	GRM7	0.428936
2334	AFF2	0.428936
2931	GSK3A	0.428792
4150	MAZ	0.427730
8722	CTSF	0.426612
2217	FCGRT	0.426612
2896	GRN	0.426612
113457	TUBA3D	0.425570
10381	TUBB3	0.425570
60343	FAM3A	0.424718
25792	CIZ1	0.423932
6499	SKIV2L	0.423583
6650	CAPN15	0.423319
1192	CLIC1	0.422894
5524	PTPA	0.422864
375	ARF1	0.421858
2551	GABPA	0.421818
23061	TBC1D9B	0.421261
29085	PHPT1	0.421260
84988	PPP1R16A	0.421260
9902	MRC2	0.421260
1647	GADD45A	0.420407
381	ARF5	0.419963
29882	ANAPC2	0.419342
8427	ZNF282	0.418495
23265	EXOC7	0.418495
23163	GGA3	0.418495
9146	HGS	0.418495
905	CCNT2	0.418075
3433	IFIT2	0.417125
9991	PTBP3	0.415474
6672	SP100	0.415058
4149	MAX	0.415055
4849	CNOT3	0.414991
55738	ARFGAP1	0.414118
2194	FASN	0.414066
2512	FTL	0.412870
55577	NAGK	0.411922
1386	ATF2	0.411759
7475	WNT6	0.411317
11061	CNMD	0.411317
1414	CRYBB1	0.411317
27179	IL36A	0.411317
3360	HTR4	0.411317
26085	KLK13	0.411317
23543	RBFOX2	0.411086
8572	PDLIM4	0.411086
11030	RBPMS	0.411086
5127	CDK16	0.410798
578	BAK1	0.410760
4170	MCL1	0.410760
23646	PLD3	0.410674
256364	EML3	0.410621
1649	DDIT3	0.410262
24138	IFIT5	0.410123
8751	ADAM15	0.409283
23499	MACF1	0.408779
7403	KDM6A	0.408444
5589	PRKCSH	0.407928
23381	SMG5	0.407551
7542	ZFPL1	0.407400
3068	HDGF	0.407400
55611	OTUB1	0.407400
1173	AP2M1	0.407010
901	CCNG2	0.406620
11129	CLASRP	0.406130
8189	SYMPK	0.406130
1209	CLPTM1	0.406130
79033	ERI3	0.405470
116138	KLHDC3	0.405351
57599	WDR48	0.405001
5531	PPP4C	0.404735
26048	ZNF500	0.404059
25970	SH2B1	0.404059
10922	FASTK	0.404059
10755	GIPC1	0.403424
3661	IRF3	0.402093
7531	YWHAE	0.401961
11253	MAN1B1	0.401147
2633	GBP1	0.400216
6383	SDC2	0.400194
2634	GBP2	0.399348
4924	NUCB1	0.399063
84708	LNX1	0.398693
6303	SAT1	0.398693
55643	BTBD2	0.398500
25855	BRMS1	0.398299
9114	ATP6V0D1	0.398262
57154	SMURF1	0.397947
8165	AKAP1	0.397847
10904	BLCAP	0.397847
90678	LRSAM1	0.397847
3831	KLC1	0.397847
377	ARF3	0.397839
2077	ERF	0.397063
9112	MTA1	0.397063
8175	SF3A2	0.397058
2997	GYS1	0.396898
7703	PCGF2	0.395683
10554	AGPAT1	0.395683
124801	LSM12	0.395329
9040	UBE2M	0.395329
285527	FRYL	0.395312
89927	C16orf45	0.395260
311	ANXA11	0.395260
59307	SIGIRR	0.395260
2026	ENO2	0.395260
166	AES	0.394301
83638	C11orf68	0.392368
23625	FAM89B	0.392368
9898	UBAP2L	0.392093
26279	PLA2G2D	0.390935
6249	CLIP1	0.390742
5119	CHMP1A	0.389938
10383	TUBB4B	0.389670
23644	EDC4	0.388962
6253	RTN2	0.388511
1627	DBN1	0.388511
7763	ZFAND5	0.388485
79903	NAA60	0.388148
2580	GAK	0.388148
989	SEPT7	0.387786
9344	TAOK2	0.387742
27349	MCAT	0.387568
22913	RALY	0.386983
3437	IFIT3	0.386463
1453	CSNK1D	0.386268
25844	YIPF3	0.385765
116	ADCYAP1	0.384894
