#EntrezID	Name	Score
5584	PRKCI	1.000000
9378	NRXN1	1.000000
26999	CYFIP2	1.000000
23603	CORO1C	1.000000
2247	FGF2	1.000000
80775	TMEM177	1.000000
149041	RC3H1	1.000000
728116	ZBTB8B	1.000000
5133	PDCD1	1.000000
84572	GNPTG	1.000000
23308	ICOSLG	1.000000
139065	SLITRK4	1.000000
10023	FRAT1	1.000000
5923	RASGRF1	1.000000
216	ALDH1A1	1.000000
214	ALCAM	1.000000
5217	PFN2	1.000000
3681	ITGAD	1.000000
3909	LAMA3	1.000000
1499	CTNNB1	1.000000
5518	PPP2R1A	1.000000
2185	PTK2B	1.000000
10666	CD226	1.000000
947	CD34	1.000000
64743	WDR13	1.000000
56034	PDGFC	1.000000
1496	CTNNA2	1.000000
399694	SHC4	1.000000
9087	TMSB4Y	1.000000
998	CDC42	1.000000
9071	CLDN10	1.000000
80055	PGAP1	1.000000
55103	RALGPS2	1.000000
5522	PPP2R2C	1.000000
5033	P4HA1	1.000000
255239	ANKK1	1.000000
11320	MGAT4A	1.000000
1793	DOCK1	1.000000
10116	FEM1B	1.000000
57863	CADM3	1.000000
5170	PDPK1	1.000000
3338	DNAJC4	1.000000
29086	BABAM1	1.000000
3678	ITGA5	1.000000
10096	ACTR3	1.000000
375704	ENHO	1.000000
8516	ITGA8	1.000000
375189	PFN4	1.000000
4636	MYL5	1.000000
5818	NECTIN1	1.000000
84612	PARD6B	1.000000
114984	FLYWCH2	1.000000
85452	CFAP74	1.000000
25	ABL1	1.000000
1774	DNASE1L1	1.000000
1002	CDH4	1.000000
596	BCL2	1.000000
1495	CTNNA1	1.000000
285126	DNAJC5G	1.000000
1365	CLDN3	1.000000
1003	CDH5	1.000000
90134	KCNH7	1.000000
23760	PITPNB	1.000000
51762	RAB8B	1.000000
1288	COL4A6	1.000000
84628	NTNG2	1.000000
84275	SLC25A33	1.000000
9542	NRG2	1.000000
328	APEX1	1.000000
22989	MYH15	1.000000
56144	PCDHA4	1.000000
1803	DPP4	1.000000
161198	CLEC14A	1.000000
2734	GLG1	1.000000
51621	KLF13	1.000000
10398	MYL9	1.000000
2549	GAB1	1.000000
7423	VEGFB	1.000000
7449	7449	1.000000
7408	VASP	1.000000
3189	HNRNPH3	1.000000
94160	ABCC12	1.000000
91948	LINC00923	1.000000
6948	TCN2	1.000000
5337	PLD1	1.000000
23138	N4BP3	1.000000
8087	FXR1	1.000000
10298	PAK4	1.000000
57600	FNIP2	1.000000
6714	SRC	1.000000
3672	ITGA1	1.000000
158399	ZNF483	1.000000
441400	RAB1C	1.000000
54434	SSH1	1.000000
3082	HGF	1.000000
64101	LRRC4	1.000000
90485	ZNF835	1.000000
57689	LRRC4C	1.000000
3127	HLA-DRB5	1.000000
3687	ITGAX	1.000000
64236	PDLIM2	1.000000
7412	VCAM1	1.000000
3910	LAMA4	1.000000
7114	TMSB4X	1.000000
79785	RERGL	1.000000
7057	THBS1	1.000000
83450	DRC3	1.000000
10093	ARPC4	1.000000
55004	LAMTOR1	1.000000
4673	NAP1L1	1.000000
5649	RELN	1.000000
54726	OTUD4	1.000000
3984	LIMK1	1.000000
89846	FGD3	1.000000
5154	PDGFA	1.000000
929	CD14	1.000000
6578	SLCO2A1	1.000000
221895	JAZF1	1.000000
5500	PPP1CB	1.000000
3696	ITGB8	1.000000
396	ARHGDIA	1.000000
9957	HS3ST1	1.000000
8476	CDC42BPA	1.000000
389	RHOC	1.000000
4233	MET	1.000000
815	CAMK2A	1.000000
1366	CLDN7	1.000000
3915	LAMC1	1.000000
149461	CLDN19	1.000000
84152	PPP1R1B	1.000000
1399	CRKL	1.000000
958	CD40	1.000000
83660	TLN2	1.000000
9475	ROCK2	1.000000
2885	GRB2	1.000000
5515	PPP2CA	1.000000
1398	CRK	1.000000
5127	CDK16	1.000000
84681	HINT2	1.000000
5305	PIP4K2A	1.000000
3108	HLA-DMA	1.000000
57223	PPP4R3B	1.000000
5290	PIK3CA	1.000000
867	CBL	1.000000
388	RHOB	1.000000
255631	COL24A1	1.000000
4154	MBNL1	1.000000
23089	PEG10	1.000000
50649	ARHGEF4	1.000000
10297	APC2	1.000000
63941	NECAB3	1.000000
3106	HLA-B	1.000000
5595	MAPK3	1.000000
284217	LAMA1	1.000000
5336	PLCG2	1.000000
3645	INSRR	1.000000
10094	ARPC3	1.000000
3698	ITIH2	1.000000
10552	ARPC1A	1.000000
4323	MMP14	1.000000
3911	LAMA5	1.000000
390616	ANKRD34C	1.000000
23533	PIK3R5	1.000000
122970	ACOT4	1.000000
6693	SPN	1.000000
3071	NCKAP1L	1.000000
49861	CLDN20	1.000000
9863	MAGI2	1.000000
90952	ESAM	1.000000
207	AKT1	1.000000
53842	CLDN22	1.000000
9414	TJP2	1.000000
3611	ILK	1.000000
56145	PCDHA3	1.000000
8658	TNKS	1.000000
148641	SLC35F3	1.000000
1869	E2F1	1.000000
817	CAMK2D	1.000000
2561	GABRB2	1.000000
9138	ARHGEF1	1.000000
5499	PPP1CA	1.000000
5639	PRRG2	1.000000
7094	TLN1	1.000000
644672	CLDN25	1.000000
923	CD6	1.000000
91851	CHRDL1	1.000000
11231	SEC63	1.000000
50650	ARHGEF3	1.000000
60495	HPSE2	1.000000
343477	HSP90B3P	1.000000
5880	RAC2	1.000000
1132	CHRM4	1.000000
5610	EIF2AK2	1.000000
6237	RRAS	1.000000
1808	DPYSL2	1.000000
572	BAD	1.000000
93058	COQ10A	1.000000
340156	MYLK4	1.000000
169270	ZNF596	1.000000
330	BIRC3	1.000000
5067	CNTN3	1.000000
30815	ST6GALNAC6	1.000000
7803	PTP4A1	1.000000
1457	CSNK2A1	1.000000
55844	PPP2R2D	1.000000
3125	HLA-DRB3	1.000000
965	CD58	1.000000
65988	ZNF747	1.000000
5058	PAK1	1.000000
2191	FAP	1.000000
3384	ICAM2	1.000000
23411	SIRT1	1.000000
57182	ANKRD50	1.000000
286336	FAM78A	1.000000
4638	MYLK	1.000000
387	RHOA	1.000000
85460	ZNF518B	1.000000
9074	CLDN6	1.000000
9019	MPZL1	1.000000
56245	C21orf62	1.000000
3730	ANOS1	1.000000
3675	ITGA3	1.000000
56899	ANKS1B	1.000000
10285	SMNDC1	1.000000
1459	CSNK2A2	1.000000
9877	ZC3H11A	1.000000
8986	RPS6KA4	1.000000
4974	OMG	1.000000
6464	SHC1	1.000000
824	CAPN2	1.000000
22854	NTNG1	1.000000
92241	RCSD1	1.000000
66035	SLC2A11	1.000000
56647	BCCIP	1.000000
5792	PTPRF	1.000000
9223	MAGI1	1.000000
2058	EPRS	1.000000
22871	NLGN1	1.000000
5609	MAP2K7	1.000000
79754	ASB13	1.000000
128439	SNHG11	1.000000
3682	ITGAE	1.000000
5329	PLAUR	1.000000
54734	RAB39A	1.000000
3115	HLA-DPB1	1.000000
3105	HLA-A	1.000000
51162	EGFL7	1.000000
6840	SVIL	1.000000
345456	PFN3	1.000000
2261	FGFR3	1.000000
10152	ABI2	1.000000
3059	HCLS1	1.000000
2065	ERBB3	1.000000
167227	DCP2	1.000000
91252	SLC39A13	1.000000
23200	ATP11B	1.000000
3371	TNC	1.000000
27185	DISC1	1.000000
5175	PECAM1	1.000000
868	CBLB	1.000000
8826	IQGAP1	1.000000
685	BTC	1.000000
1131	CHRM3	1.000000
403314	APOBEC4	1.000000
7762	ZNF215	1.000000
3084	NRG1	1.000000
9075	CLDN2	1.000000
81873	ARPC5L	1.000000
818	CAMK2G	1.000000
9459	ARHGEF6	1.000000
79671	NLRX1	1.000000
1364	CLDN4	1.000000
50855	PARD6A	1.000000
1129	CHRM2	1.000000
10718	NRG3	1.000000
401303	ZNF815P	1.000000
10163	WASF2	1.000000
205	AK4	1.000000
85464	SSH2	1.000000
83448	PUS7L	1.000000
5788	PTPRC	1.000000
3912	LAMB1	1.000000
5293	PIK3CD	1.000000
624	BDKRB2	1.000000
151835	CPNE9	1.000000
138162	C9orf116	1.000000
65065	NBEAL1	1.000000
3684	ITGAM	1.000000
83700	JAM3	1.000000
389677	RBM12B	1.000000
3552	IL1A	1.000000
55033	FKBP14	1.000000
5599	MAPK8	1.000000
9564	BCAR1	1.000000
5335	PLCG1	1.000000
79139	DERL1	1.000000
3695	ITGB7	1.000000
3655	ITGA6	1.000000
162394	SLFN5	1.000000
1264	CNN1	1.000000
5580	PRKCD	1.000000
7448	VTN	1.000000
10109	ARPC2	1.000000
6900	CNTN2	1.000000
3109	HLA-DMB	1.000000
5817	PVR	1.000000
51257	MARCH2	1.000000
25945	NECTIN3	1.000000
8646	CHRD	1.000000
7123	CLEC3B	1.000000
26	AOC1	1.000000
3996	LLGL1	1.000000
138311	FAM69B	1.000000
103910	MYL12B	1.000000
6655	SOS2	1.000000
10914	PAPOLA	1.000000
22801	ITGA11	1.000000
79947	DHDDS	1.000000
11152	WDR45	1.000000
84532	ACSS1	1.000000
64116	SLC39A8	1.000000
1435	CSF1	1.000000
10097	ACTR2	1.000000
29068	ZBTB44	1.000000
7040	TGFB1	1.000000
11052	CPSF6	1.000000
1073	CFL2	1.000000
284358	MAMSTR	1.000000
51208	CLDN18	1.000000
5625	PRODH	1.000000
9244	CRLF1	1.000000
5579	PRKCB	1.000000
389206	BEND4	1.000000
7060	THBS4	1.000000
10100	TSPAN2	1.000000
54587	MXRA8	1.000000
3135	HLA-G	1.000000
4897	NRCAM	1.000000
23562	CLDN14	1.000000
5604	MAP2K1	1.000000
8506	CNTNAP1	1.000000
3694	ITGB6	1.000000
401509	ZNF658B	1.000000
53358	SHC3	1.000000
56147	PCDHA1	1.000000
3113	HLA-DPA1	1.000000
5601	MAPK9	1.000000
22800	RRAS2	1.000000
26285	CLDN17	1.000000
7410	VAV2	1.000000
92597	MOB1B	1.000000
382	ARF6	1.000000
394	ARHGAP5	1.000000
8482	SEMA7A	1.000000
4685	NCAM2	1.000000
56143	PCDHA5	1.000000
60	ACTB	1.000000
5921	RASA1	1.000000
654429	LRTM2	1.000000
390	RND3	1.000000
1072	CFL1	1.000000
54413	NLGN3	1.000000
9931	HELZ	1.000000
940	CD28	1.000000
623	BDKRB1	1.000000
574036	SERTAD4-AS1	1.000000
4342	MOS	1.000000
5747	PTK2	1.000000
5063	PAK3	1.000000
57799	RAB40C	1.000000
10319	LAMC3	1.000000
7082	TJP1	1.000000
27	ABL2	1.000000
89958	SAPCD2	1.000000
9715	FAM131B	1.000000
914	CD2	1.000000
8525	DGKZ	1.000000
150084	IGSF5	1.000000
6776	STAT5A	1.000000
66004	LYNX1	1.000000
3265	HRAS	1.000000
7422	VEGFA	1.000000
64283	ARHGEF28	1.000000
3690	ITGB3	1.000000
55740	ENAH	1.000000
3699	ITIH3	1.000000
28964	GIT1	1.000000
7430	EZR	1.000000
91807	MYLK3	1.000000
5062	PAK2	1.000000
293	SLC25A6	1.000000
6404	SELPLG	1.000000
3598	IL13RA2	1.000000
79669	C3orf52	1.000000
58494	JAM2	1.000000
8735	MYH13	1.000000
64320	RNF25	1.000000
4659	PPP1R12A	1.000000
8503	PIK3R3	1.000000
25759	SHC2	1.000000
85301	COL27A1	1.000000
10627	MYL12A	1.000000
823	CAPN1	1.000000
100128787	LINC01349	1.000000
933	CD22	1.000000
5927	KDM5A	1.000000
4301	AFDN	1.000000
3383	ICAM1	1.000000
10445	MCRS1	1.000000
5894	RAF1	1.000000
2069	EREG	1.000000
348	APOE	1.000000
2558	GABRA5	1.000000
926	CD8B	1.000000
642273	FAM110C	1.000000
56146	PCDHA2	1.000000
1813	DRD2	1.000000
50509	COL5A3	1.000000
201633	TIGIT	1.000000
64098	PARVG	1.000000
145957	NRG4	1.000000
4684	NCAM1	1.000000
92359	CRB3	1.000000
3913	LAMB2	1.000000
5516	PPP2CB	1.000000
87	ACTN1	1.000000
168391	GALNTL5	1.000000
2002	ELK1	1.000000
9320	TRIP12	1.000000
152002	XXYLT1	1.000000
4015	LOX	1.000000
92126	DSEL	1.000000
8573	CASK	1.000000
4478	MSN	1.000000
391322	LOC391322	1.000000
4099	MAG	1.000000
920	CD4	1.000000
941	CD80	1.000000
22881	ANKRD6	1.000000
5201	PFDN1	1.000000
1282	COL4A1	1.000000
400120	SERTM1	1.000000
604	BCL6	1.000000
5906	RAP1A	1.000000
3111	HLA-DOA	1.000000
57188	ADAMTSL3	1.000000
57472	CNOT6	1.000000
2149	F2R	1.000000
10884	MRPS30	1.000000
1284	COL4A2	1.000000
285513	GPRIN3	1.000000
57644	MYH7B	1.000000
3691	ITGB4	1.000000
285193	DUSP28	1.000000
2264	FGFR4	1.000000
80380	PDCD1LG2	1.000000
23761	PISD	1.000000
1026	CDKN1A	1.000000
9379	NRXN2	1.000000
3118	HLA-DQA2	1.000000
54776	PPP1R12C	1.000000
2768	GNA12	1.000000
4622	MYH4	1.000000
9991	PTBP3	1.000000
7431	VIM	1.000000
5590	PRKCZ	1.000000
8777	MPDZ	1.000000
8531	YBX3	1.000000
129787	TMEM18	1.000000
3320	HSP90AA1	1.000000
63905	MANBAL	1.000000
6416	MAP2K4	1.000000
5159	PDGFRB	1.000000
10815	CPLX1	1.000000
79095	C9orf16	1.000000
7456	WIPF1	1.000000
1000	CDH2	1.000000
192668	CYS1	1.000000
8991	SELENBP1	1.000000
113251	LARP4	1.000000
10266	RAMP2	1.000000
1160	CKMT2	1.000000
4690	NCK1	1.000000
10788	IQGAP2	1.000000
8395	PIP5K1B	1.000000
260425	MAGI3	1.000000
3914	LAMB3	1.000000
9080	CLDN9	1.000000
285368	PRRT3	1.000000
100128164	LOC100128164	1.000000
6401	SELE	1.000000
4267	CD99	1.000000
84552	PARD6G	1.000000
4619	MYH1	1.000000
55466	DNAJA4	1.000000
23396	PIP5K1C	1.000000
10458	BAIAP2	1.000000
4160	MC4R	1.000000
4313	MMP2	1.000000
148198	ZNF98	1.000000
3673	ITGA2	1.000000
5588	PRKCQ	1.000000
3693	ITGB5	1.000000
1101	CHAD	1.000000
1027	CDKN1B	1.000000
1128	CHRM1	1.000000
1978	EIF4EBP1	1.000000
27134	TJP3	1.000000
29895	MYLPF	1.000000
5010	CLDN11	1.000000
200576	PIKFYVE	1.000000
4626	MYH8	1.000000
56961	SHD	1.000000
6271	S100A1	1.000000
56829	ZC3HAV1	1.000000
374	AREG	1.000000
942	CD86	1.000000
57144	PAK5	1.000000
54961	SSH3	1.000000
5295	PIK3R1	1.000000
5581	PRKCE	1.000000
6870	TACR3	1.000000
50848	F11R	1.000000
5520	PPP2R2A	1.000000
3381	IBSP	1.000000
115827	RAB3C	1.000000
1465	CSRP1	1.000000
3356	HTR2A	1.000000
150538	SATB2-AS1	1.000000
89	ACTN3	1.000000
25854	FAM149A	1.000000
5881	RAC3	1.000000
54884	RETSAT	1.000000
369	ARAF	1.000000
5797	PTPRM	1.000000
254295	PHYHD1	1.000000
85442	KNDC1	1.000000
27152	INTU	1.000000
3676	ITGA4	1.000000
3479	IGF1	1.000000
363	AQP6	1.000000
80310	PDGFD	1.000000
324	APC	1.000000
55970	GNG12	1.000000
3126	HLA-DRB4	1.000000
92	ACVR2A	1.000000
399474	TMEM200B	1.000000
7077	TIMP2	1.000000
5728	PTEN	1.000000
64925	CCDC71	1.000000
6696	SPP1	1.000000
5291	PIK3CB	1.000000
441869	ANKRD65	1.000000
5819	NECTIN2	1.000000
3107	HLA-C	1.000000
284076	TTLL6	1.000000
9452	ITM2A	1.000000
64398	MPP5	1.000000
2889	RAPGEF1	1.000000
9878	TOX4	1.000000
159371	SLC35G1	1.000000
150383	CDPF1	1.000000
9750	RIPOR2	1.000000
7059	THBS3	1.000000
2788	GNG7	1.000000
29119	CTNNA3	1.000000
3683	ITGAL	1.000000
23136	EPB41L3	1.000000
3133	HLA-E	1.000000
3985	LIMK2	1.000000
27324	TOX3	1.000000
6988	TCTA	1.000000
23114	NFASC	1.000000
6944	VPS72	1.000000
11316	COPE	1.000000
8835	SOCS2	1.000000
94030	LRRC4B	1.000000
55152	DALRD3	1.000000
2260	FGFR1	1.000000
257194	NEGR1	1.000000
154007	SNRNP48	1.000000
64805	P2RY12	1.000000
129790	C7orf13	1.000000
4628	MYH10	1.000000
219623	TMEM26	1.000000
22808	MRAS	1.000000
6548	SLC9A1	1.000000
1019	CDK4	1.000000
5908	RAP1B	1.000000
105	ADARB2	1.000000
2475	MTOR	1.000000
3112	HLA-DOB	1.000000
8440	NCK2	1.000000
7058	THBS2	1.000000
1135	CHRNA2	1.000000
29126	CD274	1.000000
116	ADCYAP1	1.000000
3480	IGF1R	1.000000
65094	JMJD4	1.000000
4318	MMP9	1.000000
858	CAV2	1.000000
3791	KDR	1.000000
170463	SSBP4	1.000000
81624	DIAPH3	1.000000
23705	CADM1	1.000000
79412	KREMEN2	1.000000
5594	MAPK1	1.000000
6198	RPS6KB1	1.000000
8174	MADCAM1	1.000000
117177	RAB3IP	1.000000
7424	VEGFC	1.000000
5605	MAP2K2	1.000000
100124534	SNORA84	1.000000
51361	HOOK1	1.000000
8976	WASL	1.000000
84276	NICN1	1.000000
3688	ITGB1	1.000000
2909	ARHGAP35	1.000000
2534	FYN	1.000000
1272	CNTN1	1.000000
816	CAMK2B	1.000000
5155	PDGFB	1.000000
23191	CYFIP1	1.000000
55588	MED29	1.000000
4660	PPP1R12B	1.000000
55845	BRK1	1.000000
27146	FAM184B	1.000000
7073	TIAL1	1.000000
3918	LAMC2	1.000000
6403	SELP	1.000000
3897	L1CAM	1.000000
2277	VEGFD	1.000000
10095	ARPC1B	1.000000
3123	HLA-DRB1	1.000000
1950	EGF	1.000000
7143	TNR	1.000000
3993	LLGL2	1.000000
1133	CHRM5	1.000000
9076	CLDN1	1.000000
5829	PXN	1.000000
159090	FAM122B	1.000000
10460	TACC3	1.000000
83747	83747	0.954845
2667	GDI2P1	0.846083
8215	DVL1P1	0.826401
399716	LOC399716	0.800468
3116	HLA-DPB2	0.795316
440173	LOC440173	0.794444
344887	NMRAL2P	0.731417
7732	RNF112	0.726354
158866	ZDHHC15	0.721494
84517	ACTRT3	0.720070
119765	OR4B1	0.720070
161253	REM2	0.720036
84322	C18orf12	0.718470
27012	KCNV1	0.715710
161779	PGBD4	0.713757
100131004	100131004	0.712850
100128501	100128501	0.712462
121214	SDR9C7	0.710180
161003	STOML3	0.701849
344148	NCKAP5	0.699410
100132596	XGY2	0.698830
100130889	PSORS1C3	0.693908
283461	C12orf40	0.692914
115677	NOSTRIN	0.692028
392309	OR13J1	0.690157
339976	TRIML1	0.688543
286967	FAM223B	0.684602
254228	CALHM5	0.659476
613266	LOC613266	0.643083
790952	ESRG	0.639238
222584	FAM83B	0.633818
51072	MEMO1	0.628654
644538	SMIM10	0.626179
64173	64173	0.623257
140771	SMCR5	0.621825
2468	FRA18B	0.619919
116710	FRA18C	0.619919
2467	FRA18A	0.619919
116844	LRG1	0.615928
60467	BPESC1	0.615683
730052	UBE2V1P2	0.615160
285492	LINC00955	0.615048
100133944	100133944	0.613964
440416	CCDC144NL-AS1	0.611513
144766	LINC00355	0.608548
79839	CCDC102B	0.607225
3120	HLA-DQB2	0.605401
256380	SCML4	0.602971
100302739	PCNA-AS1	0.599829
122876	GPHB5	0.599007
641654	HEPN1	0.598233
91522	COL23A1	0.596539
128488	WFDC12	0.596404
283658	283658	0.594388
646999	LOC646999	0.592451
89790	SIGLEC10	0.587504
84099	ID2B	0.585165
554202	MIR31HG	0.582850
440915	POTEKP	0.582696
28637	TRBD1	0.582543
138805	OR13F1	0.581474
285987	DLX6-AS1	0.581457
284454	LOC284454	0.581169
137868	SGCZ	0.580799
121275	OR10AD1	0.579989
84700	MYO18B	0.579566
729887	729887	0.578491
644242	LINC00622	0.577121
643812	KRTAP27-1	0.575622
51365	PLA1A	0.574519
340602	CXorf67	0.574399
4538	ND4	0.572632
4778	NFE2	0.570948
646625	URAD	0.569685
389643	NUGGC	0.569543
254240	BPIFC	0.569543
10462	CLEC10A	0.567705
4512	COX1	0.566680
168537	GIMAP7	0.566511
92235	DUSP27	0.566117
4312	MMP1	0.565615
79605	PGBD5	0.565437
4973	OLR1	0.564948
100506658	OCLN	0.564620
613209	DEFB135	0.564468
3136	HLA-H	0.564029
56120	PCDHGB8P	0.563399
137196	CCDC26	0.562285
1794	DOCK2	0.561078
11009	IL24	0.558871
285025	CCDC141	0.558345
319089	TTC6	0.558149
400655	LOC400655	0.558066
574537	UGT2A2	0.557838
343172	OR2T8	0.557129
91523	PCED1B	0.557106
542767	PCOTH	0.557046
118427	OLFM3	0.556653
8352	HIST1H3C	0.555891
574037	C1orf134	0.555054
100271366	RPS21P7	0.554431
9934	P2RY14	0.551617
149483	CCDC17	0.551178
222698	NKAPL	0.550973
387745	FAM86GP	0.550244
346887	346887	0.550183
393046	OR2A5	0.549874
92949	ADAMTSL1	0.549689
131890	GRK7	0.549402
100129022	100129022	0.547467
28563	TRBV24-1	0.547144
69	ACTBP9	0.547074
574538	LOC574538	0.546309
10870	HCST	0.546276
133690	CAPSL	0.545668
100170841	EPOP	0.543532
116328	C8orf34	0.542353
653781	POTEJ	0.542295
7302	TYRO3P	0.542158
55843	ARHGAP15	0.542063
283111	OR51V1	0.541639
93517	SDR42E1	0.541543
84054	PCDHB19P	0.541490
150967	LINC01963	0.541306
100134259	LINC01119	0.541085
57480	PLEKHG1	0.540811
340390	WDR97	0.540150
120425	JAML	0.538411
337977	KRTAP21-1	0.538280
642636	RAD21L1	0.538229
27127	SMC1B	0.537663
407738	FAM19A1	0.537644
283860	LINC00304	0.537545
139067	SPANXN3	0.537514
283297	OR10A4	0.537414
10538	BATF	0.535927
284067	CFAP97D1	0.535829
388951	TSPYL6	0.535712
63982	ANO3	0.535611
100128139	LINC01233	0.535571
10537	UBD	0.535165
9560	CCL4L2	0.535096
645864	MAGEB17	0.535029
951	CD37	0.534897
541472	LOC541472	0.534619
9535	GMFG	0.534416
50486	G0S2	0.533959
2386	FRA3C	0.533953
4513	COX2	0.533900
1234	CCR5	0.533872
134526	ACOT12	0.533124
85480	TSLP	0.532933
51284	TLR7	0.532849
100133761	100133761	0.531628
132724	TMPRSS11B	0.530518
403274	OR5H15	0.529847
59269	HIVEP3	0.529745
89857	KLHL6	0.529697
6298	SAI1	0.529261
3492	IGH	0.528924
339761	CYP27C1	0.528756
51816	ADA2	0.528745
728073	728073	0.528590
283345	RPL13P5	0.528134
730051	ZNF814	0.528004
3689	ITGB2	0.527884
100130776	AGAP2-AS1	0.527709
83938	LRMDA	0.526955
84561	SLC12A8	0.526636
150596	LINC01931	0.526257
26737	OR1L1	0.526233
219981	OR5A2	0.526077
340205	TREML1	0.526077
56121	PCDHB15	0.525924
474344	GIMAP6	0.525917
100132080	100132080	0.525112
10225	CD96	0.524674
139760	GPR119	0.524577
155038	GIMAP8	0.523641
400735	PRAMEF4	0.523637
117154	DACH2	0.523593
57705	WDFY4	0.523496
6352	CCL5	0.523250
80008	TMEM156	0.522744
399875	399875	0.522414
260436	FDCSP	0.522393
3936	LCP1	0.522028
641455	POTEM	0.522020
57628	DPP10	0.521558
254827	NAALADL2	0.520807
170371	C10orf128	0.520675
280660	SSX9	0.520523
196477	CCER1	0.520457
3394	IRF8	0.520333
5027	P2RX7	0.520276
2124	EVI2B	0.520276
2241	FER	0.520222
59350	RXFP1	0.520040
399884	399884	0.519748
55303	GIMAP4	0.519659
3055	HCK	0.519464
79290	OR13A1	0.519260
137529	CKS1BP7	0.518956
116448	OLIG1	0.518895
6039	RNASE6	0.518877
147710	IGSF23	0.518809
340547	VSIG1	0.518500
100506581	C16orf95	0.518092
643677	CCDC168	0.518076
57514	ARHGAP31	0.517676
123745	PLA2G4E	0.517421
338620	338620	0.517408
283385	MORN3	0.517365
84072	HORMAD1	0.517004
100128175	100128175	0.516758
2400	FRA5G	0.516716
2397	FRA5D	0.516716
2399	FRA5F	0.516716
2394	FRA5B	0.516716
2396	FRA5C	0.516716
55214	P3H2	0.516626
643749	TRAF3IP2-AS1	0.516428
912	CD1D	0.516325
85369	STRIP1	0.516304
285	ANGPT2	0.516240
256006	ANKRD31	0.516186
283711	UBE2CP4	0.515720
100132661	100132661	0.515091
400680	LINC00664	0.515040
3119	HLA-DQB1	0.515036
2411	FRA7D	0.515035
2409	FRA7B	0.515035
2410	FRA7C	0.515035
145407	ARMH4	0.514727
600	BAK1P1	0.514530
441317	FAM90A7P	0.514174
353145	LCE3E	0.513838
338949	TMEM202	0.513754
1436	CSF1R	0.513701
972	CD74	0.513543
29909	GPR171	0.513328
55	ACPP	0.513204
4550	RNR2	0.512856
646329	646329	0.512602
6355	CCL8	0.512243
64388	GREM2	0.512153
344191	EVX2	0.512127
389158	PLSCR5	0.512098
9398	CD101	0.512098
255738	PCSK9	0.512050
