#EntrezID	Name	DisLabel	DisScore	ProcLabel	ProcScore	Combined	Conflict?
5820	PVT1	Unlabeled	1.000000	Unlabeled	0.293544	0.293544	NO
1813	DRD2	Positive	1.000000	Unlabeled	0.293529	0.293529	NO
5927	KDM5A	Positive	1.000000	Unlabeled	0.292518	0.292518	NO
10116	FEM1B	Positive	1.000000	Unlabeled	0.291039	0.291039	NO
22847	ZNF507	Positive	1.000000	Unlabeled	0.290514	0.290514	NO
23191	CYFIP1	Unlabeled	0.288697	Positive	1.000000	0.288697	NO
6093	ROCK1	Unlabeled	0.288301	Positive	1.000000	0.288301	NO
5747	PTK2	Unlabeled	0.287433	Positive	1.000000	0.287433	NO
5921	RASA1	Unlabeled	0.283981	Positive	1.000000	0.283981	NO
8826	IQGAP1	Unlabeled	0.283085	Positive	1.000000	0.283085	NO
116	ADCYAP1	Positive	1.000000	Unlabeled	0.283055	0.283055	NO
5360	PLTP	Unlabeled	1.000000	Unlabeled	0.282413	0.282413	NO
2	A2M	Unlabeled	1.000000	Unlabeled	0.282413	0.282413	NO
348	APOE	Positive	1.000000	Unlabeled	0.282391	0.282391	NO
23483	TGDS	Unlabeled	0.280886	Unlabeled	1.000000	0.280886	NO
4690	NCK1	Unlabeled	0.280730	Positive	1.000000	0.280730	NO
56245	C21orf62	Positive	1.000000	Unlabeled	0.280412	0.280412	NO
5074	PAWR	Unlabeled	0.279864	Unlabeled	1.000000	0.279864	NO
22800	RRAS2	Unlabeled	0.279704	Positive	1.000000	0.279704	NO
8910	SGCE	Unlabeled	0.543516	Unlabeled	0.513987	0.279360	NO
6776	STAT5A	Unlabeled	0.279334	Positive	1.000000	0.279334	NO
7803	PTP4A1	Positive	1.000000	Unlabeled	0.279302	0.279302	NO
1399	CRKL	Unlabeled	0.279168	Positive	1.000000	0.279168	NO
8394	PIP5K1A	Unlabeled	0.279018	Positive	1.000000	0.279018	NO
9878	TOX4	Positive	1.000000	Unlabeled	0.278406	0.278406	NO
54602	NDFIP2	Unlabeled	0.277720	Unlabeled	1.000000	0.277720	NO
4734	NEDD4	Unlabeled	0.277508	Unlabeled	1.000000	0.277508	NO
5728	PTEN	Unlabeled	0.276935	Positive	1.000000	0.276935	NO
10092	ARPC5	Unlabeled	0.276505	Positive	1.000000	0.276505	NO
23200	ATP11B	Positive	1.000000	Unlabeled	0.276289	0.276289	NO
5062	PAK2	Unlabeled	0.275035	Positive	1.000000	0.275035	NO
382	ARF6	Unlabeled	0.274821	Positive	1.000000	0.274821	NO
57140	RNPEPL1	Unlabeled	0.715952	Unlabeled	0.383237	0.274379	NO
394	ARHGAP5	Unlabeled	0.272589	Positive	1.000000	0.272589	NO
23760	PITPNB	Positive	1.000000	Unlabeled	0.272148	0.272148	NO
80306	MED28	Positive	1.000000	Unlabeled	0.271259	0.271259	NO
10435	CDC42EP2	Unlabeled	0.270404	Unlabeled	1.000000	0.270404	NO
1457	CSNK2A1	Unlabeled	0.270279	Positive	1.000000	0.270279	NO
998	CDC42	Unlabeled	0.270208	Positive	1.000000	0.270208	NO
80055	PGAP1	Positive	1.000000	Unlabeled	0.268517	0.268517	NO
79139	DERL1	Positive	1.000000	Unlabeled	0.268465	0.268465	NO
9877	ZC3H11A	Positive	1.000000	Unlabeled	0.268288	0.268288	NO
167227	DCP2	Positive	1.000000	Unlabeled	0.266761	0.266761	NO
5515	PPP2CA	Unlabeled	0.266691	Positive	1.000000	0.266691	NO
5501	PPP1CC	Unlabeled	0.265794	Positive	1.000000	0.265794	NO
23533	PIK3R5	Unlabeled	0.265434	Positive	1.000000	0.265434	NO
10096	ACTR3	Unlabeled	0.265371	Positive	1.000000	0.265371	NO
6416	MAP2K4	Unlabeled	0.265077	Positive	1.000000	0.265077	NO
2185	PTK2B	Unlabeled	0.263484	Positive	1.000000	0.263484	NO
9931	HELZ	Positive	1.000000	Unlabeled	0.263140	0.263140	NO
9477	MED20	Unlabeled	1.000000	Unlabeled	0.262996	0.262996	NO
9862	MED24	Unlabeled	1.000000	Unlabeled	0.262996	0.262996	NO
5033	P4HA1	Positive	1.000000	Unlabeled	0.262908	0.262908	NO
26136	TES	Unlabeled	0.262729	Unlabeled	1.000000	0.262729	NO
55588	MED29	Positive	1.000000	Unlabeled	0.262698	0.262698	NO
8658	TNKS	Positive	1.000000	Unlabeled	0.262430	0.262430	NO
55544	RBM38	Unlabeled	0.632090	Unlabeled	0.413936	0.261645	NO
3937	LCP2	Unlabeled	0.260709	Unlabeled	1.000000	0.260709	NO
64795	RMND5A	Positive	1.000000	Unlabeled	0.260511	0.260511	NO
1398	CRK	Unlabeled	0.260193	Positive	1.000000	0.260193	NO
136319	MTPN	Unlabeled	0.259768	Unlabeled	1.000000	0.259768	NO
2342	FNTB	Unlabeled	0.259768	Unlabeled	1.000000	0.259768	NO
5594	MAPK1	Unlabeled	0.259614	Positive	1.000000	0.259614	NO
26232	FBXO2	Unlabeled	0.259463	Unlabeled	1.000000	0.259463	NO
1308	COL17A1	Unlabeled	0.259463	Unlabeled	1.000000	0.259463	NO
3691	ITGB4	Unlabeled	0.259332	Positive	1.000000	0.259332	NO
9414	TJP2	Unlabeled	0.259240	Positive	1.000000	0.259240	NO
5584	PRKCI	Unlabeled	0.257986	Positive	1.000000	0.257986	NO
3702	ITK	Unlabeled	0.257211	Unlabeled	1.000000	0.257211	NO
6655	SOS2	Unlabeled	0.257051	Positive	1.000000	0.257051	NO
140890	SREK1	Positive	1.000000	Unlabeled	0.256761	0.256761	NO
8087	FXR1	Positive	1.000000	Unlabeled	0.255135	0.255135	NO
2043	EPHA4	Unlabeled	0.254008	Unlabeled	1.000000	0.254008	NO
30011	SH3KBP1	Unlabeled	0.254008	Unlabeled	1.000000	0.254008	NO
8976	WASL	Unlabeled	0.254003	Positive	1.000000	0.254003	NO
5295	PIK3R1	Unlabeled	0.253849	Positive	1.000000	0.253849	NO
10285	SMNDC1	Positive	1.000000	Unlabeled	0.253759	0.253759	NO
7430	EZR	Unlabeled	0.253391	Positive	1.000000	0.253391	NO
23396	PIP5K1C	Unlabeled	0.252359	Positive	1.000000	0.252359	NO
7073	TIAL1	Positive	1.000000	Unlabeled	0.251888	0.251888	NO
64397	ZNF106	Unlabeled	0.250493	Unlabeled	1.000000	0.250493	NO
324	APC	Unlabeled	0.250353	Positive	1.000000	0.250353	NO
83746	L3MBTL2	Unlabeled	1.000000	Unlabeled	0.250052	0.250052	NO
4105	MAGEA6	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
10859	LILRB1	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
275	AMT	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
151871	DPPA2	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
27345	KCNMB4	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
23228	PLCL2	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
1617	DAZ1	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
32	ACACB	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
80726	IQCN	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
72	ACTG2	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
27111	SDCBP2	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
56124	PCDHB12	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
284	ANGPT1	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
441951	ZFAS1	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
4102	MAGEA3	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
90990	KIFC2	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
285	ANGPT2	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
8644	AKR1C3	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
6590	SLPI	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
23406	COTL1	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
5645	PRSS2	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
5049	PAFAH1B2	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
63894	VIPAS39	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
1645	AKR1C1	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
2982	GUCY1A1	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
5542	PRB1	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
83259	PCDH11Y	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
54458	PRR13	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
10481	HOXB13	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
79874	RABEP2	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
84663	84663	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
8653	DDX3Y	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
5544	PRB3	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
6373	CXCL11	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
5266	PI3	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
22918	CD93	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
4485	MST1	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
57119	EPPIN	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
28755	TRAC	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
1630	DCC	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
153733	CCDC112	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
1618	DAZL	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
51280	GOLM1	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
6280	S100A9	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
57135	DAZ4	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
4629	MYH11	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	YES
10235	RASGRP2	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
26276	VPS33B	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
119016	AGAP4	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
151987	PPP4R2	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
64396	GMCL2	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
240	ALOX5	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
374618	TEX9	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
387680	WASHC2A	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
56125	PCDHB11	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
8871	SYNJ2	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
7216	TRO	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
7753	ZNF202	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
11025	LILRB3	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
4223	MEOX2	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
2983	GUCY1B1	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
2124	EVI2B	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
114915	EPB41L4A-AS1	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
7056	THBD	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
151636	DTX3L	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
51463	GPR89B	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
253725	WASHC2C	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
576	ADGRB2	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
54858	PGPEP1	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
3170	FOXA2	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
6318	SERPINB4	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
5071	PRKN	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
653268	AGAP7P	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
6837	MED22	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
9423	NTN1	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
8363	HIST1H4J	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
1646	AKR1C2	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
30818	KCNIP3	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
81888	HYI	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
2577	GAGE5	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
10569	SLU7	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
9789	SPCS2	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
53938	PPIL3	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
57054	DAZ3	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
3627	CXCL10	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
83666	PARP9	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
57540	DISP3	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
2313	FLI1	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
56919	DHX33	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
27328	PCDH11X	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
28639	TRBC1	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
8362	HIST1H4K	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
56658	TRIM39	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
2824	GPM6B	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
10278	EFS	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
25888	ZNF473	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
116987	AGAP1	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
7325	UBE2E2	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
10044	SH2D3C	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
6279	S100A8	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
810	CALML3	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
5646	PRSS3	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
57126	CD177	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
55211	DPPA4	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
7432	VIP	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
6317	SERPINB3	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
57447	NDRG2	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
2123	EVI2A	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
57602	USP36	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
79730	NSUN7	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
7010	TEK	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
340371	NRBP2	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
653519	GPR89A	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
55671	PPP4R3A	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
79736	TEFM	Unlabeled	0.500000	Unlabeled	0.500000	0.250000	NO
55274	PHF10	Unlabeled	1.000000	Unlabeled	0.249755	0.249755	NO
92912	UBE2Q2	Unlabeled	1.000000	Unlabeled	0.249140	0.249140	NO
10914	PAPOLA	Positive	1.000000	Unlabeled	0.248913	0.248913	NO
7016	TESK1	Unlabeled	0.663400	Unlabeled	0.375106	0.248845	NO
11231	SEC63	Positive	1.000000	Unlabeled	0.248593	0.248593	NO
5058	PAK1	Unlabeled	0.248443	Positive	1.000000	0.248443	NO
5894	RAF1	Unlabeled	0.248357	Positive	1.000000	0.248357	NO
6777	STAT5B	Unlabeled	0.247642	Positive	1.000000	0.247642	NO
207	AKT1	Unlabeled	0.247565	Positive	1.000000	0.247565	NO
7511	XPNPEP1	Unlabeled	0.247259	Unlabeled	1.000000	0.247259	NO
5601	MAPK9	Unlabeled	0.247085	Positive	1.000000	0.247085	NO
914	CD2	Unlabeled	0.246942	Positive	1.000000	0.246942	NO
492	ATP2B3	Unlabeled	0.352001	Unlabeled	0.700327	0.246516	NO
5605	MAP2K2	Unlabeled	0.245890	Positive	1.000000	0.245890	NO
2886	GRB7	Unlabeled	0.294917	Unlabeled	0.833276	0.245747	NO
253260	RICTOR	Unlabeled	0.310579	Unlabeled	0.790719	0.245581	NO
2057	EPOR	Unlabeled	0.448558	Unlabeled	0.546468	0.245123	NO
5604	MAP2K1	Unlabeled	0.244689	Positive	1.000000	0.244689	NO
2037	EPB41L2	Unlabeled	0.244528	Positive	1.000000	0.244528	NO
50848	F11R	Unlabeled	0.244060	Positive	1.000000	0.244060	NO
596	BCL2	Unlabeled	0.243973	Positive	1.000000	0.243973	NO
3655	ITGA6	Unlabeled	0.243956	Positive	1.000000	0.243956	NO
8573	CASK	Unlabeled	0.243886	Positive	1.000000	0.243886	NO
8861	LDB1	Unlabeled	0.656843	Unlabeled	0.371203	0.243822	NO
9564	BCAR1	Unlabeled	0.242784	Positive	1.000000	0.242784	NO
113251	LARP4	Positive	1.000000	Unlabeled	0.241659	0.241659	NO
55870	ASH1L	Unlabeled	0.420813	Unlabeled	0.572721	0.241008	NO
1495	CTNNA1	Unlabeled	0.239844	Positive	1.000000	0.239844	NO
7514	XPO1	Positive	1.000000	Unlabeled	0.239689	0.239689	NO
5516	PPP2CB	Unlabeled	0.239313	Positive	1.000000	0.239313	NO
55740	ENAH	Unlabeled	0.239041	Positive	1.000000	0.239041	NO
369	ARAF	Unlabeled	0.238659	Positive	1.000000	0.238659	NO
2275	FHL3	Unlabeled	0.422661	Unlabeled	0.564449	0.238571	NO
1912	PHC2	Unlabeled	0.422519	Unlabeled	0.564331	0.238441	NO
3189	HNRNPH3	Positive	1.000000	Unlabeled	0.237638	0.237638	NO
23568	ARL2BP	Unlabeled	0.234929	Unlabeled	1.000000	0.234929	NO
5879	RAC1	Unlabeled	0.234739	Positive	1.000000	0.234739	NO
57188	ADAMTSL3	Positive	1.000000	Unlabeled	0.232787	0.232787	NO
64398	MPP5	Unlabeled	0.231871	Positive	1.000000	0.231871	NO
79071	ELOVL6	Positive	1.000000	Unlabeled	0.231070	0.231070	NO
